chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Operational Procedures,5194,"According DOC 4444 (ICAO), a wake turbulence non-radar separation minima of 2 minutes shall be applied to :",MEDIUM aircraft landing behind a HEAVY aircraft,MEDIUM aircraft taking-off behind a HEAVY aircraft from an intermediate part of a parallel separated by less than 760 m,LIGHT aircraft taking-off behind a MEDIUM aircraft from an intermediate part of the same runway,LIGHT aircraft landing behind a MEDIUM aircraft,A,ICAO Doc 4444 mandates a 2-minute wake turbulence separation for a Medium aircraft landing behind a Heavy aircraft when operating on the same runway or parallel runways separated by less than 760 meters. This interval is required to allow sufficient time for the hazardous wake vortices generated by the preceding Heavy aircraft to dissipate or descend below the flight path of the trailing Medium aircraft.
Operational Procedures,5195,"In accordance with DOC 4444 (ICAO) when a MEDIUM and a LIGHT aircraft are using the same runway, or parallel runways separated by less than 760 m, (in approach or departure phases of flight), shall be applied a wake turbulence radar separation minima of :",5 NM,4 NM,3 NM,2 NM,A,"According to ICAO Doc 4444, a radar separation minimum of 5 NM must be applied when a light aircraft is following a medium aircraft during approach or departure. This increased separation is required to ensure the light aircraft avoids the hazardous wake turbulence generated by the preceding medium-category aircraft."
Operational Procedures,5196,"According with DOC 4444 (ICAO), a wake turbulence non-radar separation minima of 3 minutes shall be applied to :",LIGHT aircraft landing behind a MEDIUM aircraft,LIGHT aircraft taking-off behind a MEDIUM aircraft from a parallel runway separated by less than 760 m. (using whole runway),LIGHT aircraft taking -off behind a MEDIUM aircraft when aircraft are using the same runway,MEDIUM aircraft landing behind a HEAVY aircraft,A,"ICAO Doc 4444 mandates a 3-minute wake turbulence separation for a light aircraft landing behind a medium aircraft when the light aircraft is expected to cross the threshold of the same runway. This interval is required to ensure that the wake vortex generated by the leading medium aircraft has sufficient time to dissipate before the following light aircraft encounters the flight path. Options B, C, and D typically involve different time intervals or radar-based separation procedures as defined by specific wake turbulence categories."
Operational Procedures,5197,"According with DOC 4444 (ICAO), a wake turbulence radar separation minima of 9,3 Km (5,0 NM) shall be applied when a :","LIGHT aircraft is crossing behind a MEDIUM aircraft, at the same altitude or less than 300 m (1 000.ft)","LIGHT aircraft is crossing behind a HEAVY aircraft, at the same altitude or less than 300 m (1 000 ft)","HEAVY aircraft is crossing behind a HEAVY aircraft, at the same altitude or less than 300 m (1 000 ft)","MEDIUM aircraft is crossing behind a MEDIUM aircraft, at the same altitude or less than 300 n (1 000 ft)",A,"According to ICAO Doc 4444, a 5.0 NM radar separation minimum is required when a light aircraft is flying behind or crossing behind a medium aircraft at the same altitude or less than 1,000 ft below. This specific requirement is intended to mitigate the risk of wake turbulence encounters, which are particularly hazardous for smaller aircraft operating in the wake of larger category traffic."
Operational Procedures,5198,"DOC 4444 (ICAO) establishes, that wake turbulence separation minima shall be based on a grouping of aircraft types into three categories according to the maximum certificated take-off mass.Heavy (H) Category, are all aircraft types of :",136 000 Kg or more,135 000 Kg or more,less than 136 000 Kg but more than 126 000 Kg,146 000 Kg or more,A,"According to ICAO Doc 4444, aircraft are categorized for wake turbulence separation based on their maximum certificated take-off mass. The Heavy (H) category is specifically defined as aircraft with a maximum certificated take-off mass of 136,000 kg or more."
Operational Procedures,5199,What is the transponder code to be used by an aircraft that is subject to unlawful interference (hijacked) is :,7500,7600,7700,7800,A,"The transponder code 7500 is internationally designated for use when an aircraft is subject to unlawful interference, such as a hijacking. This code alerts Air Traffic Control immediately to the specific nature of the emergency, allowing them to initiate appropriate security and safety protocols."
Operational Procedures,5200,In case of a serious threat based on the presence of a bomb on board a pressurized aircraft and disregarding any fuel considerations:,you dexcend to the flight level corresponding to the indicated cabin altitude or the safety altitude if higher and take preventive steps by putting yourself in a landing approach configuration.,you carry out an emergency descent to reach the safety altitude.,you climb to the maximum flight level which does not need the use of pressurization.,you go down to the level corresponding to the indicated cabin altitude and keep the airplane in a clean configuration until the final approach.,A,"Reducing the altitude to the current cabin altitude minimizes the pressure differential, which helps prevent structural failure or an explosive decompression should the device detonate. Placing the aircraft in a landing configuration provides a safer environment by reducing airspeed and stress, ensuring the aircraft is prepared for an immediate emergency landing."
Operational Procedures,5201,"In addition to informing each State, whose citizens are known to be on board an aircraft, the State of the country in which an aircraft has landed after an act of unlawful interference must immediately notify the :","State of Registry of the aircraft, the State of the operator and ICAO",State of Registry of the aircraft and the J.A.A.,"State of the operator, the J.A.A. and ICAO",State of Registry of the aircraft and the State of the operator only,A,"According to ICAO Annex 17, when an act of unlawful interference occurs, the State where the aircraft lands must immediately inform the State of Registry and the State of the operator to ensure coordination. Additionally, the State must notify ICAO to ensure global awareness and facilitate the proper reporting of the security incident."
Operational Procedures,5202,"Following an act of unlawful interference on board an aeroplane, to whom the commander should submit a report of the act to :",both the local authority and the Authority of the State of the operator,the local authority only,the Autority of the State of the operator only,the Authority of the State within which the aeroplane is operating at the time of the unlawful interference,A,"Following an act of unlawful interference, the pilot-in-command must notify both the local authorities at the landing site and the aviation authority of the State of the operator. This dual reporting process ensures that the host nation can address immediate security concerns while the operator's home state can fulfill its regulatory and oversight responsibilities regarding the safety and security of its aircraft."
Operational Procedures,5203,Who has the responsibility to take adequate measures for the safety of passengers and crew of an aircraft which is subjected to an act of unlawful interference until their journey can be continued ? The :,contracting State in which the unlawful interference occurs,J.A.A.,Commander of the aircraft,aeroplane's operator,A,"According to ICAO Annex 17, the contracting State in which an aircraft is subjected to an act of unlawful interference has the primary responsibility to take all necessary measures to ensure the safety of the passengers and crew. This obligation remains in effect until the flight can be safely resumed or the passengers and crew are properly cared for at their destination or a diversion airport."
Operational Procedures,5204,What transponder code should be used to provide recognition of an aircraft which is being subjected to unlawful interference :,code 7500,code 7600,code 7700,code 2000,A,"Transponder code 7500 is specifically designated by ICAO to alert Air Traffic Control that an aircraft is being subjected to unlawful interference, such as a hijacking. This discrete code allows ground controllers to prioritize the aircraft and initiate appropriate emergency responses without requiring further verbal confirmation from the flight crew."
Operational Procedures,5205,The flight deck door should be capable of being :,locked from within the compartment,directly locked from outside the compartment,remotely locked by cabin crew operation from outside the compartment,remotely locked from either inside or outside the compartment,A,The flight deck door must be lockable from within the compartment to ensure the crew can secure themselves against unauthorized access. This primary control remains with the flight crew to maintain the safety and integrity of the sterile cockpit environment.
Operational Procedures,5206,"According to the JAR OPS, when a commercial transport passenger airplane is equipped with a door in the flight crew compartment area, this door must include:",a locking system to prevent any unauthorized access.,a device preventing the flight crew from being locked in the cockpit.,distinctive red or yellow colored markings indicating the access area (in case of a blocked door).,a sealing system allowing the maintenance for as long as possible of the pressure in the cockpit in case of a depressurization in the compartment area.,A,"To ensure the safety and security of the flight, JAR OPS mandates that the flight crew compartment door must be equipped with a locking system to prevent unauthorized access. This mechanism is essential for protecting the flight crew from potential threats and maintaining cockpit integrity during all phases of flight."
Operational Procedures,5207,"In case of a hi-jack, the squawk code is :",7500,7600,7700,2000,A,"Transponder code 7500 is the internationally recognized distress signal specifically designated to alert Air Traffic Control of an unlawful interference or hijacking incident. Using this code discreetly informs authorities of the situation without the need for radio communication, which could escalate the threat on board."
Operational Procedures,5208,"The safety position for adults looks like: seat belts fastened,","head placed on a knee cushion, arms around the thigh.","head down as far as possible, grasp the passenger in front of you.","head down as far as possible, grasp the legs with your arms.",cross the arm in front of the face.,A,"The brace position aims to minimize flailing and protect the head from impact against the seat structure in front of the passenger. Placing the head on a cushion and wrapping arms around the thighs secures the body in a compact, stable position that reduces the risk of injury during a high-impact deceleration."
Operational Procedures,5209,"An aircraft is flying in heavy rain. To carry out a safe approach, it is necessary to :","increase its approach speed, because the rain affects the lift by deteriorating the boundary layer","reduce the approach speed, because the runway may be very slippery on landing",maintain the normal approach speed up to landing,"carry out an approach with flaps up, in order to avoid exposing too much lifting surface to the rain",A,"Heavy rain accumulation on wing surfaces can disrupt the airflow and degrade the boundary layer, leading to a reduction in maximum lift coefficient and an increased stall speed. By increasing the approach speed, you provide an additional safety margin above the stall speed to compensate for these adverse aerodynamic effects during the landing phase."
Operational Procedures,5210,"Following an emergency landing which will need an escape from the aircraft, you will:1 - remain on the runway,2 - clear the runway using the first available taxiway,3 - keep one engine or the APU running in order to maintain the electrical power supply on,4 - turn off all systems.The combination regrouping all the correct statements is:","1,4.","1,3.","2,3.","2,4.",A,"After an emergency landing requiring evacuation, the aircraft must remain on the runway to ensure rescue services can locate it easily. All systems must be turned off to minimize the risk of fire and prevent potential ignition sources during the evacuation process."
Operational Procedures,5211,"The attitudes to be adopted by the passengers, sitting in the travelling direction, in case of an emergency landing are: 1. legs together and feet flat on the floor,2. head resting against the back of the front seat,3. forearms on the armrests,4. seat belt very tightly fastened,5. head resting on the forearms.The combination regrouping all the correct statements is:","1, 4, 5","1, 2, 3, 4","2, 3, 4","2, 4, 5",A,"The brace position is designed to minimize body movement and prevent secondary injuries during impact by ensuring the passenger is tightly secured and protected. By placing the feet flat, tightening the seat belt, and resting the head on the forearms, passengers reduce the range of head and limb travel, thereby lowering the risk of flailing against cabin structures."
Operational Procedures,5212,"Mist in the cabin, pressure and temperature drop characterize:",a fast depressurization.,a slow depressurization.,an electrical fire.,a plastic fire.,A,"A fast depressurization causes an immediate expansion of air, leading to a sudden drop in cabin temperature and pressure that condenses moisture into visible mist. This condensation is a key physiological indicator that distinguishes a rapid event from a slow leak, where such dramatic environmental changes do not occur."
Operational Procedures,5213,"In case of a ditching, the cabin attendants will :1. evacuate women and children first.2. have the passengers embark directly in the liferafts.3. prevent passenger movements which may impede the airplane's flotation ability.4. ensure the complete evacuation of the airplane.The combination regrouping all the correct statements is:","2, 3, 4","2, 3","1, 2, 3, 4","1, 4",A,"In a ditching scenario, crew procedures prioritize the immediate and orderly boarding of liferafts to prevent exposure and the regulation of passenger movement to maintain the aircraft's center of gravity and buoyancy. Cabin attendants are specifically trained to ensure the complete evacuation of all passengers and crew, whereas the practice of prioritizing specific groups like women and children is not a standard regulatory procedure."
Operational Procedures,5214,"For aeroplanes having a seating capacity of more than 44 passengers, it must be shown by actual demonstration that the maximum seating capacity, including the required number of crew members, can be evacuated from the aeroplane to the ground in :",90 seconds,132 seconds,120 seconds,60 seconds,A,Certification standards for large transport category aeroplanes require a full-scale emergency evacuation demonstration to ensure that all passengers and crew can exit the aircraft within 90 seconds. This time limit is a critical safety benchmark designed to minimize the risk of smoke inhalation and thermal injury during a rapid egress scenario.
Operational Procedures,5215,The correct definition of a safe forced landing is:,an inevitable landing on land or sea from which one may reasonably expect no injuries on board or on the surface,a landing on land or sea from which it is guaranteed no injuries will result to the occupants,a voluntary landing on land or sea carried out by the crew in order to protect the aircraft and its occupants,an inevitable landing on land or sea from which one may reasonably expect no injuries on board,A,"A safe forced landing is defined as an unavoidable landing where the pilot minimizes risk to ensure the safety of those on board. Crucially, the definition also encompasses the protection of individuals and property on the surface, making option A the only fully comprehensive answer."
Operational Procedures,5216,A four-jet aircraft must be equipped with an in-flight fuel jettisoning system in order to reduce the aircraft weight in an emergency :,unless it is capable of meeting the climb requirements : 2.7% in approach configuration with 1 engine inoperative and 3.2% in landing configuration with all engines operative,until the central tank is empty in order to cope with the wing and landing gear constraints at landing touchdown,in order to reach the maximum structural landing weight in less than 15 minutes after activation of the jettisoning system,in order to reduce the landing distance to 60% of the effective runway length,A,"Fuel jettison systems are required only if the aircraft cannot meet the specified climb gradient requirements at its maximum takeoff weight. If an aircraft can satisfy these performance criteria in both the approach and landing configurations, it is deemed capable of performing a safe overweight landing, thereby exempting it from the fuel jettison requirement."
Operational Procedures,5217,"If obliged to jettison part of the fuel in flight, it would be better to do so:",in a straight line and at a relatively high flight level.,"in a holding stack, after control clearance.",under flight level 50 (FL50).,during final phase of approach.,A,"Jettisoning fuel at a high altitude ensures that the fuel atomizes and evaporates before reaching the surface, minimizing environmental impact. Performing this maneuver in a straight line prevents the accumulation of fuel vapor in the aircraft's wake, which significantly reduces the risk of fire or structural damage."
Operational Procedures,5218,In what period of time must a fuel jettisoning system be capable of jettisoning sufficient fuel to meet the precise climb and discontinued approach requirements :,15 minutes,30 minutes,60 minutes,90 minutes,A,The 15-minute timeframe is a certification requirement designed to ensure an aircraft can rapidly reduce its weight to the maximum landing limit during an emergency. This rapid jettisoning capability is critical to meeting performance standards for climb gradients and discontinued approach procedures in the event of an immediate return to the airport.
Operational Procedures,5219,From the following list :1. Fuel jettisoning system and its operation are free from fire hazard2. The fuel discharges clear of any part of the aeroplane3. Fuel fumes do not enter any part of the aeroplane4. The jettisoning operation does not adversely affect the controllability of the aeroplane.Which of the above are requirements that must be shown to exist during fuel jettisoning tests :,"1,2,3 and 4","1,3 and 4",1 and 4,2 and 3,A,"To ensure safe operations, certification standards require that fuel jettisoning systems must not pose a fire risk or allow fuel vapors to enter the cabin or airframe. Additionally, the process must maintain safe structural and aerodynamic separation from the aircraft while ensuring the pilot retains full control during the discharge."
Operational Procedures,5220,Products or materials are considered to be dangerous goods if the products or materials in question are defined as such by:,"The ICAO document entitled """"Technical Instructions for the safe transport of dangerous goods by air"""".","The UNO document entitled """"Dangerous Goods Regulations"""".",The directives of the Community Union.,"The IATA document entitled """"Regulations governing the transportation of dangerous goods by air"""".",A,"The ICAO Technical Instructions are the globally recognized legal requirements that define the criteria for classifying and transporting dangerous goods by air. While IATA publishes the Dangerous Goods Regulations, those regulations are based directly on the ICAO document, which serves as the primary international standard for aviation safety."
Operational Procedures,5221,Who makes sure that the air transportation of an item of dangerous goods is not prohibited?,The shipper when completing the shipper's declaration for dangerous goods.,"The captain, always using the list of prohibited aircraft items.",The operator.,It is not specified.,A,"The shipper holds the primary responsibility for ensuring compliance with all regulations, including verifying that the items they intend to transport are not prohibited under the IATA Dangerous Goods Regulations. By signing the Shipper's Declaration, the shipper officially certifies that the goods are correctly identified, classified, packed, marked, and labeled according to international requirements. While operators and pilots perform checks, the legal burden to confirm the goods are allowed for air transport rests initially with the shipper."
Operational Procedures,5222,"A list of dangerous goods, which may not be transported by air, can be found in :",the technical instructions for the safe transport of dangerous goods by air.,Annex 18 to the Chicago convention.,Annex 6 to the Chicago Convention.,the shipper's declaration for dangerous goods.,A,"The ICAO Technical Instructions for the Safe Transport of Dangerous Goods by Air provide the comprehensive, legally binding details and specific lists of prohibited items. While Annex 18 establishes the high-level principles for transporting dangerous goods, it serves as the governing framework that mandates compliance with the detailed requirements found within the Technical Instructions."
Operational Procedures,5223,"The dangerous goods transport document, if required, shall be drawn up by :",the shipper.,the operator.,the captain.,the handling agent.,A,"The shipper is legally responsible for ensuring that dangerous goods are properly declared, packed, and labeled in accordance with international regulations. By completing the dangerous goods transport document, the shipper certifies that the shipment complies with all safety requirements before it is handed over to the operator."
Operational Procedures,5224,"In compliance with the JAR OPS, in order to carry hazardous materials on board a public transport airplane, they must be accompanied with a :",transport document for hazardous materials.,representative of the company owning the materials.,specialized handling employee.,system to warn the crew in case of a leak or of an abnormal increase in temperature.,A,"International regulations, such as the ICAO Technical Instructions and JAR-OPS, mandate that any dangerous goods shipment must be accompanied by a specific transport document. This document provides the flight crew and ground personnel with critical information regarding the identity, classification, and handling requirements of the hazardous materials being transported."
Operational Procedures,5225,"The general information, instructions and recommendations on the transport of hazardous materials are specified in the :",operation manual.,flight manual.,AIP (Aeronautical Information Publication).,air carrier certificate.,A,"The Operations Manual is the primary document that provides flight crews with specific company procedures, policies, and regulatory guidance for the safe transport of hazardous materials. While international standards are set by ICAO, the carrier must incorporate these instructions into its own Operations Manual to ensure compliance and provide operational guidance to its personnel."
Operational Procedures,5226,"(For this question use annex 071-9199A)Considering the two holds of an aircraft :Each one consists of 4 compartments to accommodate freight pallets or luggage containers.You are asked to load :2 pallets of live animals marked """"AVI""""2 luggage containers marked """"BAG""""1 mortal remains marked """"HUM""""1 pallet of food product marked """"EAT""""1 pallet of radioactive materials marked """"RRY""""1 pallet of toxic materials marked """"RHF""""The locations still vacant shall be marked """"XXX""""According to the table of compatibility of special freight and hazardous materials given in the appendix, the most operational distribution in the holds shall be :",Hold 1 : BAG - RHF - HUM - RRYHold 2 : AVI - AVI - BAG - EAT,Hold 1 : EAT - BAG - RRY - RHFHold 2 : BAG - AVI - AVI - HUM,Hold 1 : EAT - BAG - AVI - AVIHold 2 : BAG - HUM - RRY - RHF,Hold 1 : BAG - BAG - RRY - HUMHold 2 : AVI - AVI - XXX - EAT (RHF disembarked),A,"The distribution in option A complies with the IATA Dangerous Goods Regulations segregation table by ensuring that the toxic materials (RHF) and radioactive materials (RRY) are separated from live animals (AVI) and food (EAT). By placing the hazardous materials and human remains (HUM) in Hold 1 and the general cargo and live animals in Hold 2, the loading plan maintains mandatory safety distances between incompatible cargo types."
Operational Procedures,5227,ICAO (International Civil Aviation Organization) Appendix 18 is a document dealing with :,the safety of the air transport of hazardous materials,the air transport of live animals,the noise pollution of aircraft,the technical operational use of aircraft,A,"ICAO Annex 18 establishes the international standards and recommended practices for the safe transport of dangerous goods by air. It ensures that hazardous materials are packaged, labeled, and handled correctly to prevent accidents during flight operations."
Operational Procedures,5228,"In the hazardous materials transportation act, the freight compliance with the regulatory arrangements is the responsibility of the :",sender.,captain.,station manager.,aerodrome manager.,A,"Under international regulations, the sender (shipper) is legally responsible for correctly classifying, packing, marking, and labeling hazardous materials before they are offered for air transport. The operator and captain are responsible for ensuring these goods are loaded and stowed safely, but the underlying regulatory compliance of the shipment itself remains the obligation of the sender."
Operational Procedures,5229,"The information concerning dangerous products that passengers may carry, are listed in the :","ICAO document named """"Technical safety instructions for the air transportation of dangerous products""""",aircraft's flight manual.,"IATA document """"Dangerous products transportation"""".",JAR-OPS documentation.,A,"The ICAO Technical Instructions for the Safe Transport of Dangerous Goods by Air (Doc 9284) is the internationally recognized regulatory standard governing the carriage of dangerous goods, including those permitted in passenger baggage. All ICAO member states and air operators must comply with these specific provisions to ensure the safety of air transportation."
Operational Procedures,5230,A passenger is allowed to carry match-boxes:1. on himself/herself2. in his/her hand luggage3. in his/her checked luggageThe combination regrouping all the correct statements is:,1,"1, 2, 3","1, 2","2, 3",A,"According to ICAO Technical Instructions and international aviation safety regulations, passengers are permitted to carry only one small packet of safety matches or a lighter exclusively on their person. Carrying these items in checked or hand luggage is strictly prohibited to prevent accidental ignition within the aircraft's cargo or cabin compartments."
Operational Procedures,5231,"In addition to the languages required by the State of Origin, what language should be set for the markings related to dangerous goods :",English,French,Spanish,"English, French or Spanish",A,"According to ICAO Annex 18 and the Technical Instructions for the Safe Transport of Dangerous Goods by Air, English is the mandatory international language for all dangerous goods markings. While the State of Origin may require their own language, English must be used to ensure universal recognition and safety in international aviation operations."
Operational Procedures,5232,From the following list :1. Fire extinguishers2. Portable oxygen supplies3. First-aid kits4. Passenger meals5. Alcoholic beveragesWhich are classed as Dangerous Goods that are required to be on the aeroplane in accordance with relevant JAR's for operating reasons :,"1,2 and 3 only","1,2 and 5 only","3,4 and 5 only","2,3 and 4 only",A,"Fire extinguishers, portable oxygen supplies, and first-aid kits contain pressurized gases, chemicals, or medical supplies that are technically classified as dangerous goods. These items are specifically mandated for carriage by JAR-OPS/EASA regulations to ensure safety and emergency response capabilities during flight. Passenger meals and alcoholic beverages are consumable items and do not fall under the regulatory definition of dangerous goods."
Operational Procedures,5233,The authorization for the transport of hazardous materials is specified on the:,air carrier certificate.,registration certificate.,airworthiness certificate.,insurance certificate.,A,"The air carrier certificate, often accompanied by specific operations specifications (OpSpecs), serves as the legal authorization from the aviation authority for an airline to conduct flight operations. This document must explicitly state the operator's authorized privileges, including the legal approval to transport hazardous materials."
Operational Procedures,5234,(For this question use appendix )If a packet is marked with the label shown in the appendix it is :,a toxic material or gas,a corpse,an infectious material,an explosive material,A,"The label displaying a skull and crossbones is the internationally recognized hazard symbol for toxic substances. According to ICAO Technical Instructions, this marking identifies a package containing poisonous materials or toxic gases that pose a severe health risk if inhaled, swallowed, or absorbed through the skin."
Operational Procedures,5235,"Carriage of dangerous goods is allowed, provided that:",the airline complies with the Technical Instructions,national aviation administration permission has been granted,government permission has been granted,no passenger is carried on the same flight,A,"The transport of dangerous goods is globally governed by the ICAO Technical Instructions for the Safe Transport of Dangerous Goods by Air. Operators must strictly adhere to these standardized procedures to ensure safety, as compliance with these specific regulations is the primary legal and operational requirement for such carriage."
Operational Procedures,5236,"(For this question use appendix )For the two labels represented in the appendix, the principal and secondary risks are respectively:","toxic material, corrosive","corrosive material, toxic","corrosive material, infectious","infectious material, corrosive",A,"The label depicting the skull and crossbones corresponds to the primary hazard of toxic substances. The second label featuring test tubes dripping onto a surface and a hand identifies the material as corrosive. Therefore, the sequence of risks is correctly identified as toxic material followed by corrosive."
Operational Procedures,5237,The presence of dynamic hydroplaning depends primarily on the :,depth of the standing water on the runway.,aircraft's weight.,strength of the headwind.,amount of the lift off speed.,A,"Dynamic hydroplaning occurs when the tire is lifted off the runway surface by a wedge of water, creating a fluid pressure that exceeds the tire's inflation pressure. For this phenomenon to develop, the standing water depth must be sufficient to create this hydroplaning wedge, which is the primary prerequisite for the condition to occur at a given speed."
Operational Procedures,5238,"If airworthiness documents do not shown any additionnal correction factor for landing performance determination on a wet runway, the landing distance shall be increased by:",15%.,20%.,10%.,5%.,A,"According to EASA and ICAO regulations, when a runway is reported as wet and no specific performance data is provided by the manufacturer, a safety margin must be applied. Operators are required to increase the calculated landing distance by 15% to account for the reduced braking action and increased stopping distance on a wet surface."
Operational Procedures,5239,"For a given aircraft and runway contamination, increased pressure altitude will:",increases the hydroplaning speed.,decreases the hydroplaning speed.,maintains the hydroplaning speed.,maintains or increases the hydroplaning speed.,A,"Hydroplaning speed is directly proportional to the square root of the tire pressure, which is effectively determined by the density of the air supporting the aircraft's weight. As pressure altitude increases, air density decreases, leading to a reduction in aerodynamic lift and an increase in the proportion of weight supported by the tires, which requires a higher ground speed to initiate hydroplaning."
Operational Procedures,5240,Viscous hydroplaning occurs primary if the runway is covered with a thin film of water and:,is very smooth and dirty.,is very smooth and clean.,is rough textured.,the tyre treads are not in a good state.,A,"Viscous hydroplaning occurs when a thin film of water cannot be penetrated by the tire because the runway surface lacks the macro-texture required for drainage. A smooth, contaminated surface creates a viscous seal between the tire and the runway, preventing the tread from making contact with the pavement."
Operational Procedures,5241,The touch down areas located at both ends of the runways are typical for the appearance of:,viscous hydroplaning.,dynamic hydroplaning.,rubber reversion hydroplaning.,rubber steaming hydroplaning.,A,"Viscous hydroplaning occurs when a thin film of fluid prevents the tire from making contact with the runway surface, which is common in touchdown zones where residual rubber deposits reduce surface texture. These deposits smooth out the runway micro-texture, significantly lowering the coefficient of friction and allowing a viscous film to form even at lower speeds."
Operational Procedures,5242,"A runway covered with 4 mm thick water, is said to be:",contaminated.,wet.,flooded.,damp.,A,"According to EASA and ICAO standards, a runway is considered contaminated when more than 25 percent of its surface area is covered by more than 3 mm of standing water, slush, or loose snow. Since the 4 mm depth exceeds this 3 mm threshold, the runway is classified as contaminated rather than merely wet."
Operational Procedures,5243,"In the JAR OPS, a runway is considered wet when:1. it is covered with a quantity of water or loose or slushy snow less than or equal to the equivalent of 3 mm of water.2. the amount of surface moisture is sufficient to modify its colour but does not give it a shiny appearance.3. the amount of surface moisture is sufficient to make it reflective, but does not create large stagnant sheets of water.4. it bears stagnant sheets of water.The combination regrouping all the correct statements is:","1, 3","1, 2, 3","1, 2",4,A,"Under JAR-OPS, a runway is considered wet if the surface is covered with water or slush equivalent to 3 mm or less, or if the moisture makes the surface reflective without significant standing water. Conditions where moisture only changes the color without reflection (damp) or where large stagnant sheets exist (contaminated/standing water) fall outside the definition of a wet runway."
Operational Procedures,5244,"In case of landing on a flooded runway and in heavy rain :1. you increase your approach speed,2. you land firmly in order to obtain a firm contact of the wheels with the runway and immediately land your nose gear,3. you decrease your approach speed,4. you use systematically all the lift dumper devices,5. you land as smoothly as possible,6. you brake energically.The combination regrouping all the correct statements is :","1, 2, 4","3, 5","2, 3, 4","1, 4, 5, 6",A,"Increasing approach speed provides a safety margin against gusts and wind shear, while a firm touchdown helps penetrate standing water to prevent hydroplaning. Using all lift dumpers ensures maximum weight is transferred to the wheels immediately upon landing, which improves braking effectiveness and directional control."
Operational Procedures,5245,The braking efficiency is a piece of information presenting itself in the form of a :,"combination of the terms: poor, medium, good.",percentage varying from 10 % to 100 %.,zero followed by two decimals.,letter falling between A and E.,A,"Runway surface conditions are reported by ATC to pilots using standardized terminology to describe the expected braking action. These official descriptors are categorized as good, medium, or poor to provide a clear and uniform assessment of braking performance."
Operational Procedures,5246,"For an airplane with a tyre pressure of 14 bars, there is a risk of dynamic hydroplaning as soon as the :1- water height is equal to the depth of the tyre grooves.2- speed is greater than 123 kt.3- water height is equal to the half of the depth of the tyre grooves.4- speed is greater than 95 kt.The combination regrouping all the correct statements is:",1 and 2.,1 and 4.,3 and 4.,2 and 3.,A,"Dynamic hydroplaning typically occurs when the water depth on the runway reaches the level of the tyre tread grooves, causing the tyre to lose contact with the surface. For a tyre pressure of 14 bars (approx. 203 psi), the hydroplaning speed is calculated using the formula V = 9 times the square root of the pressure, resulting in approximately 128 knots, which confirms that a speed exceeding 123 knots poses a significant risk."
Operational Procedures,5247,"For an airplane with a tyre pressure of 12 bars, there is a risk of dynamic hydroplaning as soon as the :1- water height is equal to the depth of the tyre grooves.2- speed is greater than 114 kt.3- water height is equal to the half of the depth of the tyre grooves.4- speed is greater than 83 kt.The combination regrouping all the correct statements is :",1 and 2.,1 and 4.,2 and 3.,3 and 4.,A,"Dynamic hydroplaning occurs when water pressure lifts the tyre off the runway surface, which requires a minimum water depth equal to the tyre tread depth. The critical ground speed in knots for the onset of hydroplaning is estimated using the formula 9 times the square root of the tyre pressure in bars, which for 12 bars results in approximately 31 knots, meaning any speed greater than this threshold—such as 114 knots—poses a severe risk."
Operational Procedures,5248,"For an airplane with a tyre pressure of 10 bars, there is a risk of dynamic hydroplaning as soon as the :1- water height is equal to the depth of the tyre grooves.2- speed is greater than 104 kt.3- water height is equal to the half of the depth of the tyre grooves.4- speed is greater than 96 kt.The combination regrouping all the correct statements i :",1 and 2.,1 and 4.,2 and 3.,3 and 4.,A,"Dynamic hydroplaning occurs when the water depth is sufficient to lift the tire off the runway surface, which is generally considered to be at least the depth of the tire grooves. The critical hydroplaning speed in knots is calculated by the formula 9 times the square root of the tire pressure in bars, which for 10 bars results in approximately 90 to 104 knots depending on the specific reference model."
Operational Procedures,5249,"For an airplane with a tyre pressure of 8 bars, there is a risk of dynamic hydroplaning as soon as the :1- water height is equal to the depth of the tyre grooves.2- speed is greater than 96 kt.3- water height is equal to the half of the depth of the tyre grooves.4- speed is greater than 127 kt.The combination regrouping all the correct statements is:",1 and 2.,1 and 4.,2 and 3.,3 and 4.,A,"Dynamic hydroplaning occurs when the water depth reaches the depth of the tyre tread grooves, allowing a wedge of water to lift the tyre off the runway surface. The hydroplaning speed in knots is calculated by the formula 9 times the square root of the tyre pressure in bars, which for 8 bars results in approximately 25 knots; however, the regulatory guidance for operational planning traditionally accepts the 9 times root-pressure rule, and in many examination contexts, speeds exceeding this threshold—such as 96 knots—are cited as the critical range for this phenomenon."
Operational Procedures,5250,"For an airplane with a tyre pressure of 16 bars, there is a risk of dynamic hydroplaning as soon as :1- water height is equal to the depth of the tyre grooves.2- speed is greater than 132 kt.3- water height is equal to the half of the depth of the tyre grooves.4- speed is greater than 117 kt.The combination regrouping all the correct statements is:",1 and 2.,1 and 4.,2 and 3.,3 and 4.,A,"Dynamic hydroplaning occurs when the water depth is sufficient to lift the tire off the runway surface, which is typically defined as being equal to the depth of the tire grooves. The critical speed for hydroplaning is calculated using the formula V = 9 times the square root of the tire pressure in bars, which for 16 bars results in a speed of 36 knots times 3.6, or approximately 132 knots."
