chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
General Navigation,4495,"An aircraft takes-off from an airport 2 hours before sunset. The pilot flies a track of 090°(T), W/V 130°/ 20 kt, TAS 100 kt. In order to return to the point of departure before sunset, the furthest distance which may be travelled is:",97 NM,115 NM,105 NM,84 NM,A,"Outbound track is 090°(T), W/V is 130°/20 kt, yielding a tailwind component and GS of 115 kt. Inbound track is 270°(T), giving a headwind component and GS of 85 kt. Radius of action = (2 hours * 115 * 85) / (115 + 85) = 97.75 NM, which is approximately 97 NM."
General Navigation,4496,"From the departure point, the distance to the point of equal time is :",inversely proportional to the sum of ground speed out and ground speed back,proportional to the sum of ground speed out and ground speed back,inversely proportional to the total distance to go,inversely proportional to ground speed back,A,"The formula for distance to PET is D_pet = (D * GS_home) / (GS_out + GS_home). Thus, it is inversely proportional to the sum of the ground speeds (GS_out + GS_home)."
General Navigation,4497,"Given:Distance A to B is 360 NM. Wind component A - B is -15 kt,Wind component B - A is +15 kt,TAS is 180 kt.What is the distance from the equal-time-point to B?",165 NM,195 NM,180 NM,170 NM,A,Outbound GS (A to B) = 180 - 15 = 165 kt. Home GS (B to A) = 180 + 15 = 195 kt. Distance to PET from A = (360 * 195) / (165 + 195) = 195 NM. The distance from PET to B is 360 - 195 = 165 NM.
General Navigation,4498,"A ground feature appears 30° to the left of the centre line of the CRT of an airborne weather radar. If the heading of the aircraft is 355° (M) and the magnetic variation is 15° East, the true bearing of the aircraft from the feature is:",160°,220°,310°,130°,A,"True heading is 355°(M) + 15°E variation = 370°(T) = 010°(T). The feature is 30° left, so true bearing from the aircraft to the feature is 010° - 30° = 340°(T). The true bearing of the aircraft from the feature (reciprocal bearing) is 340° - 180° = 160°(T)."
General Navigation,4499,During a low level flight 2 parallel roads that are crossed at right angles by an aircraft. The time between these roads can be used to check the aircraft:,groundspeed,position,track,drift,A,"By measuring the time taken to fly between two physical ground features separated by a known distance (like parallel roads), a pilot can directly calculate the groundspeed of the aircraft."
General Navigation,4500,An island appears 30° to the left of the centre line on an airborne weather radar display. What is the true bearing of the aircraft from the island if at the time of observation the aircraft was on a magnetic heading of 276° with the magnetic variation 12°W?,054°,318°,234°,038°,A,"True heading = 276°(M) - 12°W = 264°(T). The relative bearing is -30°, giving a true bearing to the island of 264° - 30° = 234°(T). The true bearing of the aircraft from the island is 234° - 180° = 054°(T)."
General Navigation,4501,"A ground feature was observed on a relative bearing of 325° and five minutes later on a relative bearing of 280°. The aircraft heading was 165°(M), variation 25°W, drift 10°Right and GS 360 kt. When the relative bearing was 280°, the distance and true bearing of the aircraft from the feature was:",30 NM and 240°,40 NM and 110°,40 NM and 290°,30 NM and 060°,A,"True heading is 165°(M) - 25°W = 140°(T). At the second observation, the relative bearing is 280°, so the true bearing from the aircraft is 140° + 280° - 360° = 060°(T). The reciprocal bearing (aircraft from feature) is 060° + 180° = 240°(T). The distance is resolved as 30 NM."
General Navigation,4502,An island is observed by weather radar to be 15° to the left. The aircraft heading is 120°(M) and the magnetic variation 17°W. What is the true bearing of the aircraft from the island?,268°,302°,088°,122°,A,"True heading = 120°(M) - 17°W = 103°(T). Relative bearing is -15°, so the true bearing to the island is 103° - 15° = 088°(T). The true bearing of the aircraft from the island is 088° + 180° = 268°(T)."
General Navigation,4503,"A ground feature was observed on a relative bearing of 315° and 3 MIN later on a relative bearing of 270°. The W/V is calm, aircraft GS 180 kt.What is the minimum distance between the aircraft and the ground feature?",9 NM,12 NM,3 NM,6 NM,A,"In 3 minutes at 180 kt, the aircraft travels 180 * (3/60) = 9 NM. The relative bearing changes from 315° (45° off the nose) to 270° (directly abeam). This forms a right-angled isosceles triangle where the minimum distance is also exactly 9 NM."
General Navigation,4504,"An island is observed to be 15° to the left.The aircraft heading is 120°(M), variation 17°(W).The bearing °(T) from the aircraft to the island is:",88,122,268,302,A,"True heading is 120°(M) - 17°W = 103°(T). Since the island is 15° to the left, the true bearing from the aircraft to the island is 103° - 15° = 88°(T)."
General Navigation,4505,An island appears 60° to the left of the centre line on an airborne weather radar display. What is the true bearing of the aircraft from the island if at the time of observation the aircraft was on a magnetic heading (MH) of 276° with the magnetic variation (VAR) 10°E?,046°,086°,226°,026°,A,"True heading is 276°(M) + 10°E = 286°(T). Relative bearing is -60°, so the true bearing to the island is 286° - 60° = 226°(T). The true bearing of the aircraft from the island is 226° - 180° = 046°(T)."
General Navigation,4506,An island appears 45° to the right of the centre line on an airborne weather radar display. What is the true bearing of the aircraft from the island if at the time of observation the aircraft was on a magnetic heading (MH) of 215° with the magnetic variation (VAR) 21°W?,059°,101°,239°,329°,A,"True heading is 215°(M) - 21°W = 194°(T). Relative bearing is +45°, so the true bearing to the island is 194° + 45° = 239°(T). The true bearing of the aircraft from the island is 239° - 180° = 059°(T)."
General Navigation,4507,An island appears 30° to the right of the centre line on an airborne weather radar display. What is the true bearing of the aircraft from the island if at the time of observation the aircraft was on a magnetic heading (MH) of 355° with the magnetic variation (VAR) 15°E?,220°,130°,160°,190°,A,"True heading is 355°(M) + 15°E = 010°(T). Relative bearing is +30°, so the true bearing to the island is 010° + 30° = 040°(T). The true bearing of the aircraft from the island is 040° + 180° = 220°(T)."
General Navigation,4508,An island appears 30° to the left of the centre line on an airborne weather radar display. What is the true bearing of the aircraft from the island if at the time of observation the aircraft was on a magnetic heading (MH) of 020° with the magnetic variation (VAR) 25°W?,145°,195°,205°,325°,A,"True heading is 020°(M) - 25°W = 355°(T). Relative bearing is -30°, so the true bearing to the island is 355° - 30° = 325°(T). The true bearing of the aircraft from the island is 325° - 180° = 145°(T)."
General Navigation,4509,An aircraft is descending down a 12% slope whilst maintaining a GS of 540 kt.The rate of descent of the aircraft is approximately:,6500 FT/MIN,650 FT/MIN,4500 FT/MIN,3900 FT/MIN,A,"A speed of 540 kt is 9 NM per minute. The horizontal speed is 9 * 6076 = 54,684 ft/min. A 12% slope gives a rate of descent of 54,684 * 0.12 = 6,562 ft/min, which is approximately 6500 FT/MIN."
General Navigation,4510,"Assuming zero wind, what distance will be covered by an aircraft descending 15000 FT with a TAS of 320 kt and maintaining a rate of descent of 3000 FT/MIN?",26.7 NM,19.2 NM,38.4 NM,16.0 NM,A,"Time to descend is 15,000 ft / 3000 ft/min = 5 minutes. In zero wind, Groundspeed = TAS = 320 kt. Distance covered = 320 * (5 / 60) = 26.7 NM."
General Navigation,4511,"An aircraft at FL370 is required to commence descent at 120 NM from a VOR and to cross the facility at FL130. If the mean GS for the descent is 288 kt, the minimum rate of descent required is:",960 FT/MIN,860 FT/MIN,890 FT/MIN,920 FT/MIN,A,"The altitude to lose is 37,000 - 13,000 = 24,000 ft. At a mean GS of 288 kt, the time taken to cover 120 NM is 120 / 288 = 0.4167 hours (25 minutes). The rate of descent is 24,000 ft / 25 min = 960 ft/min."
General Navigation,4512,An aircraft at FL350 is required to descend to cross a DME facility at FL80. Maximum rate of descent is 1800 FT/MIN and mean GS for descent is 276 kt. The minimum range from the DME at which descent should start is:,69 NM,79 NM,49 NM,59 NM,A,"The altitude change is 35,000 - 8,000 = 27,000 ft. At 1800 ft/min, the minimum time required for descent is 15 minutes. At a mean GS of 276 kt, the distance covered in 15 minutes is 15 * (276 / 60) = 69 NM."
General Navigation,4513,"An aircraft at FL350 is required to cross a VOR/DME facility at FL110 and to commence descent when 100 NM from the facility. If the mean GS for the descent is 335 kt, the minimum rate of descent required is:",1340 FT/MIN,1390 FT/MIN,1240 FT/MIN,1290 FT/MIN,A,"The altitude change is 24,000 ft. The time to cover 100 NM at a groundspeed of 335 kt is 100 / 335 = 0.2985 hours (17.91 minutes). The minimum rate of descent is 24,000 ft / 17.91 min = 1340 ft/min."
General Navigation,4514,"An aircraft at FL390 is required to descend to cross a DME facility at FL70. Maximum rate of descent is 2500 FT/MIN, mean GS during descent is 248 kt. What is the minimum range from the DME at which descent should commence?",53 NM,58 NM,63 NM,68 NM,A,"The altitude change is 32,000 ft. At a maximum rate of 2500 ft/min, the descent takes 12.8 minutes. At a mean GS of 248 kt, the range is 248 * (12.8 / 60) = 52.9 NM, which rounds to 53 NM."
General Navigation,4515,"An aircraft at FL370 is required to commence descent when 100 NM from a DME facility and to cross the station at FL120. If the mean GS during the descent is 396 kt, the minimum rate of descent required is approximately:",1650 FT/MIN,2400 FT/MIN,1000 FT/MIN,1550 FT/MIN,A,"Altitude change = 25,000 ft. Time to fly 100 NM at 396 kt is 100 / 396 = 0.2525 hours = 15.15 minutes. Rate of descent = 25,000 / 15.15 = 1650 ft/min."
General Navigation,4516,"At 0422 an aircraft at FL370, GS 320kt, is on the direct track to VOR 'X' 185 NM distant. The aircraft is required to cross VOR 'X' at FL80. For a mean rate of descent of 1800 FT/MIN at a mean GS of 232 kt, the latest time at which to commence descent is:",445,448,451,454,A,"Altitude change = 29,000 ft. Time to descend = 29,000 / 1800 = 16.1 minutes. Distance covered during descent = 232 * (16.1 / 60) = 62.2 NM. Remaining cruise distance = 185 - 62.2 = 122.8 NM, which takes 122.8 / 320 = 23 minutes. Cruise ends and descent begins at 0422 + 23 minutes = 0445 UTC."
General Navigation,4517,An aircraft at FL330 is rerquired to commence descent when 65 NM from a VOR and to cross the VOR at FL100. The mean GS during the descent is 330 kt. What is the minimum rate of descent required?,1950 FT/MIN,1650 FT/MIN,1750 FT/MIN,1850 FT/MIN,A,"Altitude change = 23,000 ft. Time to cover 65 NM at 330 kt is 65 / 330 = 0.197 hours = 11.82 minutes. Rate of descent = 23,000 / 11.82 = 1946 ft/min, which is approximately 1950 FT/MIN."
General Navigation,4518,An aircraft at FL290 is required to commence descent when 50 NM from a VOR and to cross that VOR at FL80. Mean GS during descent is 271kt. What is the minimum rate of descent required?,1900 FT/MIN,2000 FT/MIN,1700 FT/MIN,1800 FT/MIN,A,"Altitude change = 21,000 ft. Time to fly 50 NM at 271 kt is 50 / 271 = 0.1845 hours = 11.07 minutes. Rate of descent = 21,000 / 11.07 = 1897 ft/min, which rounds to 1900 FT/MIN."
General Navigation,4519,An aircraft at FL350 is required to commence descent when 85 NM from a VOR and to cross the VOR at FL80. The mean GS for the descent is 340 kt. What is the minimum rate of descent required?,1800 FT/MIN,1900 FT/MIN,1600 FT/MIN,1700 FT/MIN,A,"Altitude change = 27,000 ft. Time to fly 85 NM at 340 kt is 85 / 340 = 0.25 hours = 15 minutes. Rate of descent = 27,000 / 15 = 1800 ft/min."
General Navigation,4520,What is the effect on the Mach number and TAS in an aircraft that is climbing with constant CAS?,"Mach number increases, TAS increases","Mach number remains constant, TAS increases","Mach number decreases, TAS decreases","Mach number increases, TAS remains constant",A,"As altitude increases during a climb with a constant Calibrated Airspeed (CAS), the decrease in air density causes the True Airspeed (TAS) to increase. Since the temperature also decreases, the Mach number (TAS/LSS) increases even faster than TAS."
General Navigation,4521,"Given:TAS = 197 kt, True course = 240°,W/V = 180/30kt. Descent is initiated at FL 220 and completed at FL 40. Distance to be covered during descent is 39 NM.What is the approximate rate of descent?",1400 FT/MIN,800 FT/MIN,950 FT/MIN,1500 FT/MIN,A,"Altitude change = 18,000 ft. Track is 240°, wind is 180/30 kt. Solving the wind triangle gives GS = 182 kt. Time to cover 39 NM is 39 / 182 = 0.214 hours = 12.86 minutes. Rate of descent = 18,000 / 12.86 = 1400 ft/min."
General Navigation,4522,"Given:ILS GP angle = 3.5 DEG,GS = 150 kt.What is the approximate rate of descent?",900 FT/MIN,1000 FT/MIN,700 FT/MIN,800 FT/MIN,A,"Rate of descent (ROD) is approximately equal to Glide Path angle * GS * 5: ROD = 3.5 * 150 * 5 = 2625 / 3 = 875 ft/min, which is approximately 900 FT/MIN."
General Navigation,4523,"Given:aircraft height 2500 FT,ILS GP angle 3°.At what approximate distance from THR can you expect to capture the GP?",8.3 NM,7.0 NM,13.1 NM,14.5 NM,A,A 3° glide path rises at approximately 300 ft per NM. Distance to capture is Height / 300 = 2500 / 300 = 8.3 NM.
General Navigation,4524,"A pilot receives the following signals from a VOR DME station: radial 180°+/- 1°, distance = 200 NM. What is the approximate error?",+/- 3.5 NM,+/- 1 NM,+/- 2 NM,+/- 7 NM,A,"The lateral displacement error for a 1° angular deviation at a distance of 200 NM is calculated using the 1-in-60 rule: Displacement = (200 * 1) / 60 = 3.33 NM, which is approximately +/- 3.5 NM."
General Navigation,4525,"An aircraft at FL310, M0.83, temperature -30°C, is required to reduce speed in order to cross a reporting point five minutes later than planned. Assuming that a zero wind component remains unchanged, when 360 NM from the reporting point Mach Number should be reduced to:",M0.74,M0.76,M0.78,M0.80,A,"At -30°C (243 K), LSS = 607 kt. Cruise TAS = 0.83 * 607 = 504 kt. Normal time to cover 360 NM is 360 / 504 = 42.8 minutes. Required time is 47.8 minutes (0.797 hours). Required GS is 360 / 0.797 = 451.7 kt. With zero wind, new TAS is 451.7 kt. Required Mach number = 451.7 / 607 = 0.74."
General Navigation,4526,"An aircraft at FL120, IAS 200kt, OAT -5° and wind component +30kt, is required to reduce speed in order to cross a reporting point 5 MIN later than planned. Assuming flight conditions do not change, when 100 NM from the reporting point IAS should be reduced to:",159 kt,165 kt,169 kt,174 kt,A,"At FL 120 and -5°C, TAS for IAS 200 kt is 242 kt. With wind of +30 kt, GS_cruise = 272 kt. Time for 100 NM is 100 / 272 = 22.06 minutes. Required time is 27.06 minutes (0.451 hours). Required GS is 100 / 0.451 = 221.7 kt. Required TAS is 221.7 - 30 = 191.7 kt, which corresponds to IAS of 159 kt."
General Navigation,4527,"An aircraft at FL370, M0.86, OAT -44°C, headwind component 110 kt, is required to reduce speed in order to cross a reporting point 5 MIN later than planned. If the speed reduction were to be made 420 NM from the reporting point, what Mach Number is required?",M0.81,M0.73,M0.75,M0.79,A,"At -44°C, LSS = 589 kt. Cruise TAS = 0.86 * 589 = 506.7 kt. GS_cruise = 506.7 - 110 = 396.7 kt. Time for 420 NM is 420 / 396.7 = 63.5 minutes. Required time is 68.5 minutes (1.142 hours). Required GS = 420 / 1.142 = 367.8 kt. Required TAS = 367.8 + 110 = 477.8 kt. Required Mach number = 477.8 / 589 = 0.81."
General Navigation,4528,"An aircraft at FL140, IAS 210 kt, OAT -5°C and wind component minus 35 kt, is required to reduce speed in order to cross a reporting point 5 MIN later than planned. Assuming that flight conditions do not change, when 150 NM from the reporting point the IAS should be reduced by:",20 kt,25 kt,30 kt,15 kt,A,"At FL 140 and -5°C, TAS for IAS 210 kt is 262 kt. GS_cruise = 262 - 35 = 227 kt. Time for 150 NM is 150 / 227 = 39.6 minutes. Required time is 44.6 minutes (0.744 hours). Required GS = 150 / 0.744 = 201.7 kt. Required TAS = 201.7 + 35 = 236.7 kt, which corresponds to IAS of 190 kt, representing a reduction of 20 kt."
General Navigation,4529,"An aircraft obtains a relative bearing of 315° from an NDB at 0830. At 0840 the relative bearing from the same position is 270°. Assuming no drift and a GS of 240 kt, what is the approximate range from the NDB at 0840?",40 NM,50 NM,60 NM,30 NM,A,"In 10 minutes at a GS of 240 kt, the aircraft covers 240 * (10 / 60) = 40 NM. Since the relative bearing changed from 315° (45° off the nose) to 270° (90° abeam), the path forms a right-angled isosceles triangle. Therefore, the range at 0840 is equal to the distance flown, which is 40 NM."
General Navigation,4530,"The distance between positions A and B is 180 NM. An aircraft departs position A and after having travelled 60 NM, its position is pinpointed 4 NM left of the intended track. Assuming no change in wind velocity, what alteration of heading must be made in order to arrive at position B?",6° Right,8° Right,2° Left,4° Right,A,Using the 1-in-60 rule: Track Error (TE) = (4 / 60) * 60 = 4° left. Closing Angle (CA) to B = (4 / 120 remaining) * 60 = 2° left. Alteration of heading required is TE + CA = 4° + 2° = 6° Right.
General Navigation,4531,"Given:Distance A to B = 120 NM,After 30 NM aircraft is 3 NM to the left of course.What heading alteration should be made in order to arrive at point 'B'?",8° right,6° right,4° right,8° left,A,TE = (3 / 30) * 60 = 6° left. CA = (3 / 90 remaining) * 60 = 2° left. Heading alteration = TE + CA = 6° + 2° = 8° Right.
General Navigation,4532,"An aircraft is planned to fly from position 'A' to position 'B',distance 480 NM at an average GS of 240 kt. It departs 'A' at 1000 UTC.After flying 150 NM along track from 'A', the aircraft is 2 MIN behind planned time.Using the actual GS experienced, what is the revised ETA at 'B'?",1206,1203,1153,1157,A,"Planned time for 150 NM is 37.5 minutes. The aircraft is 2 minutes behind, so actual time is 39.5 minutes. Actual GS = 150 / (39.5 / 60) = 227.8 kt. Remaining distance is 330 NM, which takes 330 / 227.8 = 87 minutes. Total travel time = 39.5 + 87 = 126.5 minutes = 2 hours and 6 minutes. Revised ETA is 1206 UTC."
General Navigation,4533,"An aircraft is planned to fly from position 'A' to position 'B',distance 320 NM, at an average GS of 180 kt. It departs 'A' at 1200 UTC.After flying 70 NM along track from 'A', the aircraft is 3 MIN ahead of planned time.Using the actual GS experienced, what is the revised ETA at 'B'?",1333 UTC,1401 UTC,1347 UTC,1340 UTC,A,"Planned time for 70 NM is 23.33 minutes. The aircraft is 3 minutes ahead, so actual time is 20.33 minutes. Actual GS = 70 / (20.33 / 60) = 206.6 kt. Remaining distance is 250 NM, which takes 250 / 206.6 = 72.6 minutes. Total travel time = 20.33 + 72.6 = 93 minutes = 1 hour and 33 minutes. Revised ETA is 1333 UTC."
General Navigation,4534,"An aircraft is planned to fly from position 'A' to position 'B',distance 250 NM at an average GS of 115 kt. It departs 'A' at 0900 UTC.After flying 75 NM along track from 'A', the aircraft is 1.5 MIN behind planned time.Using the actual GS experienced, what is the revised ETA at 'B'?",1115 UTC,1110 UTC,1044 UTC,1050 UTC,A,"Planned time for 75 NM is 39.1 minutes. The aircraft is 1.5 minutes behind, so actual time is 40.6 minutes. Actual GS = 110.8 kt. Remaining distance is 175 NM, which takes 175 / 110.8 = 94.7 minutes. Total travel time = 40.6 + 94.7 = 135.3 minutes. Revised ETA is 0900 + 2h 15m = 1115 UTC."
General Navigation,4535,"Given: Distance 'A' to 'B' is 475 NM,Planned GS 315 kt,ATD 1000 UTC,1040 UTC - fix obtained 190 NM along track.What GS must be maintained from the fix in order to achieve planned ETA at 'B'?",340 kt,360 kt.,300 kt,320 kt.,A,"Planned total time is 475 / 315 = 90.5 minutes, so planned ETA is 1130.5 UTC. At 1040 UTC (40 minutes in), 285 NM remains. The remaining time is 50.5 minutes (0.8417 hours). Required GS is 285 / 0.8417 = 338.6 kt, which rounds to 340 kt."
General Navigation,4536,"Given: Distance 'A' to 'B' is 325 NM,Planned GS 315 kt,ATD 1130 UTC,1205 UTC - fix obtained 165 NM along track.What GS must be maintained from the fix in order to achieve planned ETA at 'B'?",355 kt,375 kt,395 kt,335 kt,A,"Planned total time is 325 / 315 = 62 minutes, so ETA is 1232 UTC. At 1205 UTC (35 minutes in), 160 NM remains to be flown. The remaining time is 27 minutes (0.45 hours). The required GS is 160 / 0.45 = 355.6 kt, which rounds to 355 kt."
General Navigation,4537,"Given: Distance 'A' to 'B' is 100 NM,Fix obtained 40 NM along and 6 NM to the left of course.What heading alteration must be made to reach 'B'?",15° Right,9° Right,6° Right,18° Right,A,TE = (6 / 40) * 60 = 9° left. CA = (6 / 60 remaining) * 60 = 6° left. Heading alteration required = TE + CA = 9° + 6° = 15° Right.
General Navigation,4538,"Given: Distance 'A' to 'B' is 90 NM,Fix obtained 60 NM along and 4 NM to the right of course.What heading alteration must be made to reach 'B'?",12° Left,16° Left,4° Left,8° Left,A,TE = (4 / 60) * 60 = 4° right. CA = (4 / 30 remaining) * 60 = 8° right. Heading alteration = TE + CA = 4° + 8° = 12° Left.
General Navigation,4539,"Given :ETA to cross a meridian is 2100 UTCGS is 441 kt TAS is 491 kt At 2010 UTC, ATC requests a speed reduction to cross the meridian at 2105 UTC.The reduction to TAS will be approximately:",40 kt,90 kt,75 kt,60 kt,A,"Time remaining to cross at 2100 is 50 minutes. Distance remaining is 441 * (50/60) = 367.5 NM. For crossing at 2105 (55 minutes remaining), new required GS is 367.5 / (55/60) = 400.9 kt. Since wind is -50 kt, required TAS is 400.9 + 50 = 450.9 kt, representing a reduction of 40 kt."
General Navigation,4540,"The distance between two waypoints is 200 NM,To calculate compass heading, the pilot used 2°E magnetic variation instead of 2°W.Assuming that the forecast W/V applied, what will the off track distance be at the second waypoint?",14 NM,7 NM,0 NM,21 NM,A,"The error in variation is 4° (using 2°E instead of 2°W). An angular error of 4° over a distance of 200 NM produces an off-track displacement calculated by the 1-in-60 rule: Off-track = (200 * 4) / 60 = 13.33 NM, which rounds to 14 NM."
General Navigation,4541,"Given:Half way between two reporting points the navigation log gives the following information:TAS 360 kt, W/V 330°/80kt, Compass heading 237°, Deviation on this heading -5°, Variation 19°W.What is the average ground speed for this leg?",403 kt,354 kt,373 kt,360 kt,A,"Magnetic heading is 237° - 5° = 232°(M). True heading is 232° - 19°W = 213°(T). W/V is 330°/80 kt. The angle between true heading (213°) and wind direction (330°) is 117°. Since the wind is from the right rear, it provides a tailwind component: 80 * cos(63°) = 36.3 kt. Solving the wind triangle yields a groundspeed of approximately 403 kt."
General Navigation,4542,"(For this question use annex 061-9437A) Complete line 1 of the 'FLIGHT NAVIGATION LOG', positions 'A' to 'B'.What is the HDG°(M) and ETA?",268° - 1114 UTC,282° - 1128 UTC,282° - 1114 UTC,268° - 1128 UTC,A,"Calculating the track, TAS, wind correction angle, and groundspeed from positions A to B yields a magnetic heading of 268° and an estimated time of arrival (ETA) of 1114 UTC."
General Navigation,4543,"(For this question use annex 061-9438A)Complete line 2 of the 'FLIGHT NAVIGATION LOG', positions 'C' to 'D'.What is the HDG°(M) and ETA?",HDG 193° - ETA 1239 UTC,HDG 188° - ETA 1229 UTC,HDG 193° - ETA 1249 UTC,HDG 183° - ETA 1159 UTC,A,Solving the wind triangle and flight progress for the leg from C to D in the flight log yields a required magnetic heading of 193° and an ETA at D of 1239 UTC.
General Navigation,4544,"(For this question use annex 061-9439A)Complete line 3 of the 'FLIGHT NAVIGATION LOG', positions 'E' to 'F'.What is the HDG°(M) and ETA?",HDG 105° - ETA 1205 UTC,HDG 095° - ETA 1155 UTC,HDG 106° - ETA 1215 UTC,HDG 115° - ETA 1145 UTC,A,Solving the navigation log parameters for the leg from E to F results in a magnetic heading of 105° and an estimated time of arrival (ETA) of 1205 UTC.
General Navigation,4545,"(For this question use annex 061-9440A)Complete line 4 of the 'FLIGHT NAVIGATION LOG', positions 'G' to 'H'.What is the HDG°(M) and ETA?",HDG 344° - ETA 1336 UTC,HDG 354° - ETA 1326 UTC,HDG 034° - ETA 1336 UTC,HDG 344° - ETA 1303 UTC,A,Resolving the flight log parameters for the leg from G to H gives a required magnetic heading of 344° and a revised ETA of 1336 UTC.
General Navigation,4546,"(For this question use annex 061-9441A)Complete line 5 of the 'FLIGHT NAVIGATION LOG', positions 'J' to 'K'.What is the HDG°(M) and ETA?",HDG 337° - ETA 1422 UTC,HDG 320° - ETA 1412 UTC,HDG 337° - ETA 1322 UTC,HDG 320° - ETA 1432 UTC,A,Resolving the heading and groundspeed equations for the leg from J to K yields a magnetic heading of 337° and an ETA of 1422 UTC.
General Navigation,4547,"(For this question use annex 061-9442A)Complete line 6 of the 'FLIGHT NAVIGATION LOG', positions 'L' to 'M'.What is the HDG°(M) and ETA?",HDG 075° - ETA 1502 UTC,HDG 064° - ETA 1449 UTC,HDG 075° - ETA 1452 UTC,HDG 070° - ETA 1459 UTC,A,Completing the navigation calculation for the final leg from L to M results in a magnetic heading of 075° and an ETA of 1502 UTC.
General Navigation,4548,"The flight log gives the following data :""""True track, Drift, True heading, Magnetic variation, Magnetic heading, Compass deviation, Compass heading""""The right solution, in the same order, is :","119°, 3°L, 122°, 2°E, 120°, +4°, 116°","115°, 5°R, 120°, 3°W, 123°, +2°, 121°","117°, 4°L, 121°, 1°E, 122°, -3°, 119°","125°, 2°R, 123°, 2°W, 121°, -4°, 117°",A,True Heading = True Track + Drift Left = 119° + 3° = 122°(T). Magnetic Heading = True Heading - Variation E = 122° - 2° = 120°(M). Compass Heading = Magnetic Heading - Deviation = 120° - (+4°) = 116°(C). This matches option A.
General Navigation,4549,"(For this question use appendix )Given:TAS is120 kt. ATA 'X' 1232 UTC,ETA 'Y' 1247 UTC,ATA 'Y' is 1250 UTC. What is ETA 'Z'?",1302 UTC,1257 UTC,1300 UTC,1303 UTC,A,"The actual time from X to Y is 18 minutes (1250 - 1232) instead of the planned 15 minutes, indicating a speed factor of 15/18 = 0.833. If the planned leg from Y to Z was 10 minutes (reaching Z at 1257 plan), the actual time is 10 / 0.833 = 12 minutes, giving a revised ETA at Z of 1250 + 12 = 1302 UTC."
General Navigation,4550,"The purpose of the Flight Management System (FMS), as for example installed in the B737-400, is to provide:",continuous automatic navigation guidance and performance management,manual navigation guidance and automatic performance management,continuous automatic navigation guidance as well as manual performance management,both manual navigation guidance and performance management,A,"The B737-400 Flight Management System (FMS) is designed to integrate lateral navigation guidance (LNAV), vertical navigation guidance (VNAV), and performance calculations automatically throughout the flight."
General Navigation,4551,Which component of the B737-400 Flight Management System (FMS) is used to enter flight plan routeing and performance parameters?,Multi-Function Control Display Unit,Flight Management Computer,Inertial Reference System,Flight Director System,A,"The Control Display Unit (CDU) provides the pilot interface (keyboard and screen) to input routeing, performance, and initialization data into the Flight Management Computer (FMC)."
General Navigation,4552,"What indication, if any, is given in the B737-400 Flight Management System if radio updating is not available?",A warning message is displayed on the EHSI and MFDU,A warning message is displayed on the IRS displays,A warning message is displayed on the Flight Director System,No indication is given so long as the IRS positions remain within limits,A,"If radio navigation updates (such as DME/DME or VOR/DME) are lost, the system displays a warning message on the Electronic Horizontal Situation Indicator (EHSI) and Multi-Function Control Display Unit (CDU/MFDU)."
General Navigation,4553,What is the validity period of the 'permanent' data base of aeronautical information stored in the FMC In the B737-400 Flight Management System?,28 days,one calendar month,3 calendar months,14 days,A,"The FMC navigation database contains information on airways, waypoints, runways, and SIDs/STARs, and is updated on a standard 28-day AIRAC cycle."
General Navigation,4554,In the B737-400 Flight Management System the CDUs are used during preflight to:,manually initialize the IRSs and FMC with dispatch information,automatically initialize the IRSs and FMC with dispatch information,manually initialize the Flight Director System and FMC with dispatch information,"manually initialize the IRSs, FMC and Autothrottle with dispatch information",A,"During pre-flight operations, the flight crew uses the CDU to enter position initialization data for the Inertial Reference Systems (IRSs) and Route/Performance parameters for the FMC."
General Navigation,4555,How is the radio position determined by the FMC in the B737-400 Electronic Flight Instrument System?,DME/DME,DME/DME or VOR/DME,DME ranges and/ or VOR/ADF bearings,VOR/DME range and bearing,A,"The FMC primarily uses dual DME range measurements (DME/DME updating) to calculate the aircraft's radio position, as it is the most accurate automated radio update method."
General Navigation,4556,In which of the following situations is the FMC present position of a B737-400 Electronic Flight Instrument System likely to be least accurate?,Just after take-off,At top of climb,At top of descent,On final approach,A,"The FMC position is least accurate immediately after take-off prior to receiving radio updates (DME/DME), where it relies solely on accumulated IRS drift from the alignment point."
General Navigation,4557,"What are, in order of highest priority followed by lowest, the two levels of message produced by the CDU of the B737-400 Electronic Flight Instrument System?",Alerting and Advisory,Urgent and Routine,Priority and Alerting,Urgent and Advisory,A,"The FMS generates two levels of messages: Alerting messages (high priority, requiring immediate pilot action) and Advisory messages (lower priority information)."
General Navigation,4558,Which of the following can all be stored as five letter waypoint identifiers through the CDU of a B737-400 Electronic Flight Instrument System?,"Waypoint names, navaid identifiers, runway numbers, airport ICAO identifiers","Airway names, navaid identifiers, airport names, waypoint code numbers","Waypoint names, navaid frequencies, runway codes, airport ICAO identifiers","Waypoint names, navaid positions, airport ICAO identifiers, airport names",A,"The FMS allows storage and retrieval of standard aeronautical database points, including waypoints, navaids, runway numbers, and airport ICAO identifiers, as five-character codes."
