chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
AGK,987,The purpose of the barometric correction in a fuel controller is to:,maintain the correct weight fuel to air ratio when the altitude increases.,reduce the fuel-to-air ratio when altitude increases.,increase the fuel-to-air ratio when altitude increases.,maintain a constant fuel metering whatever the altitude.,A,"As altitude increases, the ambient air density decreases, meaning there is less oxygen by weight entering the engine. The barometric correction unit in the fuel control system automatically reduces the fuel flow to maintain the correct fuel-to-air ratio."
AGK,988,"(For this question use annex 021-4008A)Reference should be made to the fuel sypply system shown in annex.In flight, with center tank empty and APU operating, a fuel unbalance is detected (quantity in tank 1 < quantity in tank 2).Rebalancing of the two tanks is:","possible with """"CROSSFEED"""" open and tank 1 pumps """"OFF"""" and tank 2 pumps """"ON"""".",impossible without causing the APU stop.,"possible with """"CROSSFEED"""" open and tank 2 pumps """"OFF"""".",impossible because there is no fuel in center tank.,A,"To correct a fuel imbalance where Tank 1 has less fuel than Tank 2, the crossfeed valve must be opened, the fuel pumps in Tank 1 switched OFF, and the pumps in Tank 2 left ON, feeding both engines from Tank 2."
AGK,989,"In a gas turbine engine, the power changes are normally made by controlling the amount of:",fuel supplied.,air entering the compressor.,air leaving the compressor by the opening or closing of bleed valves.,air entering the compressor and fuel entering the combustion chambers.,A,"In a gas turbine engine, thrust is controlled by adjusting the rate of fuel flow injected into the combustion chamber. Increasing fuel flow raises the gas temperature, which increases turbine speed and airflow, thereby increasing thrust."
AGK,990,"In a fuel system, the oil to fuel heat exchanger allows:",jet engine oil cooling through thermal exchange with fuel flowing from tanks.,fuel cooling so as to prevent vapour creation likely to unprime nozzles.,fuel heating as required whenever fuel filter clogging is detected.,automatic fuel heating by the engine oil so as to prevent icing in fuel filter.,A,The oil-to-fuel heat exchanger acts as a cooler for the hot engine lubricating oil and a heater for the cold fuel. Heating the fuel is highly beneficial as it prevents ice crystals from forming and clogging the low-pressure fuel filter in cold weather.
AGK,991,The reason for having a low pressure fuel-cooled oil cooler in a recirculatory type oil system is to:,cool the oil and heat the fuel.,cool the oil only.,cool both the oil and the fuel.,heat the fuel only.,A,"The fuel-cooled oil cooler is a heat exchanger that cools the hot engine oil returning to the tank while simultaneously heating the fuel flowing to the engine. This thermal exchange serves both purposes, improving fuel efficiency and maintaining safe oil temperatures."
AGK,992,"In very cold weather, the pilot notices during startup, a slightly higher than normal oil pressure.This higher pressure :","is normal, if it decreases after startup.",is abnormal and requires the engine to be shut down.,is abnormal but does not require the engine to be shut down.,requires an oil change.,A,"In very cold weather, the engine lubricating oil is highly viscous, which causes a higher flow resistance and elevated pressure on startup. This is normal, provided the oil pressure returns to its normal operating range as the engine warms up."
AGK,993,"The fuel temperature, at which, under standard conditions, the vapour ignites in contact with a flame and extinguishs immediately, is the:",flash point,combustion point,fire point,self ignition point,A,"The flash point of a liquid fuel is the lowest temperature at which it releases enough vapor to form an ignitable mixture with air. At this temperature, the vapor will momentarily ignite in contact with a flame but will not sustain combustion."
AGK,994,An engine pressure ratio (EPR) gauge reading normally shows the ratio of:,jet pipe pressure to compressor inlet pressure.,jet pipe pressure to combustion chamber pressure.,combustion chamber pressure to compressor inlet pressure.,compressor outlet pressure to compressor inlet pressure.,A,The Engine Pressure Ratio (EPR) gauge measures the ratio of the total pressure at the turbine discharge to the total pressure at the compressor inlet. It is used as a primary indication of thrust on many engines.
AGK,995,"The thrust of a turbo-jet, at the selection of full power :1 - equals the product of the exhaust gas mass flow and the exhaust gas velocity2 - is obtained by pressure of the exhaust gas on the ambient air3 - is equivalent to zero mechanical power since the aeroplane is not moving4 - is independant of the outside air temperatureThe combination which regroups all of the correct statements is :",03-Jan,02-Jan,03-Fev,4,A,"The thrust generated by a turbojet engine is primarily the product of the exhaust gas mass flow rate and the exhaust velocity. Additionally, if the aircraft is stationary on the ground, the mechanical power output is technically zero since no distance is being covered."
AGK,996,"Consider a jet engine whose control is based on the Engine Pressure Ratio (EPR):1. with a constant EPR, the thrust decreases when the altitude increases2. with a constant EPR, the thrust is independent of the Mach number3. At same environmental conditions, a given EPR setting maintains the thrust irrespective of engine wear due to ageing.4. the EPR is determined by the impact pressure difference between the turbine outlet and the compressor inlet5. on take-off, in the event of icing not detected by the crew, the indicated EPR is lower than the real EPRThe combination regrouping all the correct statements is :","1, 3.","2, 3, 4.","3, 4, 5.","1, 5.",A,"At a constant EPR, the density of the air decreases with altitude, which causes a reduction in the mass flow rate and a decrease in thrust. Additionally, a given EPR setting will maintain a consistent thrust target under the same environmental conditions, compensating for normal engine wear."
AGK,997,The Engine Pressure Ratio (EPR) is the ratio of:,the total turbine outlet pressure to the total compressor inlet pressure.,the total turbine outlet pressure to the total compressor outlet pressure.,the total turbine inlet pressure to the total compressor inlet pressure.,the total turbine inlet pressure to the total compressor outlet pressure.,A,Engine Pressure Ratio (EPR) is defined as the ratio of the total turbine outlet pressure to the total compressor inlet pressure. It is used to monitor and set thrust on engines where pressure ratio correlates directly with thrust output.
AGK,998,"The control of free turbine engines on turboprops, is accomplished by:- a propeller control lever used to select: 1 - propeller RPM 2 - turbine temperature 3 - turbine RPM- a fuel control lever used to select: 4 - propeller RPM 5 - torque 6 - turbine temperature The combination which regroups all of the correct statements is :",2001-05-06,2001-03-05,2003-04-06,2002-04-05,A,"On a turboprop with a free turbine, the propeller control lever is used to select the desired propeller RPM (adjusting the governor). The power lever is used to regulate the torque by adjusting the fuel flow to the gas generator."
AGK,999,"On the ground, the Auxiliary Power Unit (APU) can be substituted for the:","ground power unit, the starting system, the air conditioning unit.","ground power unit, the air conditioning unit.","ground power unit, the starting system.",ground power unit.,A,"When an aircraft is parked on the ground with engines shut down, the Auxiliary Power Unit (APU) can supply electrical power, high-pressure bleed air for engine starting, and pneumatic pressure for the air conditioning system, substituting for ground carts."
AGK,1000,A modern Auxiliary Power Unit (APU) is designed to provide power for ground starting of an engine. It also supplies both in the air (subject to certification limitations) and on the ground :,air conditioning and electrical services.,air conditioning and thrust in the event of engine failure.,"either air conditioning or electrical services, but never both at the same time.",air conditioning and electrical services (on the ground) electrical and hydraulic back-up services (in the air).,A,"In addition to ground engine starting, the APU is designed to operate both on the ground and in flight (up to specific altitude limits) to supply the aircraft with three-phase electrical power and pneumatic air for air conditioning."
AGK,1001,"In addition to fire detention/protection, most auxiliary power units (APUs) have automatic controls for stating, stopping and maintaining operation within safe limits. These controls provide correct sequencing of the starting cycle as well as protection against :","high turbine gas temperature (TGT), overspeed, loss of oil pressure and high oil temperature.",high TGT and loss of oil pressure only.,overspeed and high oil temperature only.,high TGT only.,A,"The APU control system monitors critical operating parameters to protect the unit. It will automatically shut down the APU if it detects an overspeed condition, high turbine gas temperature (TGT), low oil pressure, or high oil temperature."
AGK,1002,Some emergency exits must be equipped with devices so as to help the occupants to get out and reach the ground if their threshold is at a height above the ground greater than:,"6 ft, aeroplane on the ground, landing gear extended.","6 ft, aeroplane on the ground, one main gear or nose gear collapse.","8 ft, aeroplane on the ground, one main gear or nose gear collapse.","8 ft, aeroplane on the ground, landing gear extended.",A,"Under airworthiness regulations, emergency exits must be equipped with an assisted evacuation device (such as an escape slide) if the threshold height of the exit is more than 6 feet above the ground with the landing gear extended."
AGK,1003,The number of emergency exits in transport aeroplanes,must be arranged to allow all passengers and all crew members to leave the aeroplane within 90 sec. through 50 % of the available emergency exits.,must be arranged to allow at least 50 % of all passengers to leave the aeroplane within 2 minutes.,depends on the decision of the manufacturer in agreement with the operator.,must be in accordance with the number of passengers on board.,A,Aircraft emergency exits must be sized and arranged to allow a full evacuation of all passengers and crew within 90 seconds. This demonstration must show that the evacuation can be completed even with 50% of the available emergency exits blocked.
AGK,1004,A manual inflation handle:,serves to actuate inflation of a slide when automatic inflation fails,serves to inflate a life jacket when the normal inflation function fails,operates a hand pump for manual inflation of a slide,is generally not applied on slides.,A,"Emergency escape slides are designed to inflate automatically when the door is opened in the armed mode. If the automatic inflation system fails to trigger, the cabin crew must pull the manual inflation handle to actuate the gas cylinder and inflate the slide."
AGK,1005,The purpose of the proximity of the emergency evacuation path marking system is to :,replace the overhead emergency lighting during an emergency evacuation with a thick smoke.,replace the overhead emergency lighting in case of failure.,mark only the exits at the floor level.,to be used only at night.,A,The floor-proximity emergency path marking system consists of lights or photoluminescent strips along the cabin aisle. Its purpose is to guide passengers to emergency exits in conditions where the overhead emergency lights are obscured by dense smoke.
AGK,1006,An exit is considered to be out of service when the following elements are inoperative the:1. external door opening mechanism2. internal door opening mechanism3. door opening aid device4. open door locking system5. auxiliary means of evacuation6. emergency lightingThe combination regrouping all the correct statements is:,"1, 2, 3, 4, 5, 6","1, 2, 5, 6","2, 3, 4, 6","1, 3, 4, 5",A,"An emergency exit is considered completely out of service if any of its critical components are inoperative. This includes the inner and outer opening mechanisms, the opening aid, the door hold-open lock, the escape slide, or the exit emergency lighting."
AGK,1007,Evacuation slide inflation is ensured by :,a pressurized gas canister combined with the slide itself.,the aircraft's general pneumatic circuit.,"a manual pump, used when needed by the cabin crew.",pressurized air from the air conditioning system.,A,The rapid inflation of an escape slide is achieved by a high-pressure gas canister combined with an aspirator. The gas release creates a venturi effect that draws in a large volume of air to inflate the slide in seconds.
AGK,1008,Smoke detector systems are installed in the,upper cargo compartments (class E).,wheel wells.,engine nacelles.,fuel tanks.,A,"Cargo compartments of Class E are equipped with smoke detection systems. They are not installed in areas like engine nacelles or wheel wells, which use fire/overheat detectors rather than smoke detectors."
AGK,1009,Ion detectors are devices used in aircraft for systems protection. They detect :,smoke.,overtemperature.,fire.,overtemperature and fire.,A,Ionization smoke detectors are highly sensitive devices used in aircraft cabin and cargo compartments. They detect the presence of combustion particles (smoke) by measuring the change in electrical current across an ionized air chamber.
AGK,1010,Smoke detectors fitted on transport aircraft are of the following type :,optical or ionization,chemical,electrical,magnetic,A,The two primary types of smoke detectors used in commercial aircraft cargo compartments and lavatories are optical detectors and ionization detectors. Both provide rapid warning of smoldering fires.
AGK,1011,"(For this question use annex 021-10164A)The smoke detection in the aircraft cargo compartments is carried out by four sensors: C1, C2, C3 and C4.They are associated with the logic circuit as described in the annex.The repeating bell is activated when:",the C1 and C2 sensors detect smoke.,the C1 and C3 sensors detect smoke.,only one sensor detects smoke.,the C2 and C4 sensors detect smoke.,A,"The warning system logic is typically designed with redundancy to prevent false alarms. The repeating bell will only trigger when specific combinations, such as both sensors in a dual-loop system (e.g., C1 and C2), detect smoke."
AGK,1012,When a continuous element of a fire detection system is heated:1. its resistance decreases.2. its resistance increases.3. the leakage current increases.4. the leakage current decreases.The combination regrouping all the correct statements is :,"1, 3","2, 3","1, 4","2, 4",A,"A continuous loop fire detection system (such as Fenwal or Kidde) uses a sensing element whose electrical resistance decreases as temperature increases. When heated, this resistance drop allows a higher leakage current to flow, triggering the alarm."
AGK,1013,A fault protection circuit in a fire detection system will:,inhibit the fire detector when the detection line is connected to ground.,activate the fire detection system when the detection line is connected to ground.,automatically initiate APU shutdown and fire extinguisher striker activation in the event of fire.,activate an alarm in the cockpit and in the landing gear bay for ground crew.,A,"If a fire detection sensing element becomes physically damaged and short-circuits to the ground, the fault protection circuit will detect this ground fault and inhibit the fire alarm for that loop, preventing a false fire warning."
AGK,1014,"In a fire detection system with single-loop continuous components (with no fault protection), if the line is accidently grounded:",the fire alarm is triggered.,the power supply is cut off automatically.,there will be no effect on the system,the engine fire extinguisher striker is automatically activated.,A,"In a simple, single-loop continuous element fire detection system that lacks ground fault protection, any accidental grounding of the sensing wire to the airframe is electrically interpreted as a decrease in resistance. Consequently, this ground fault will immediately trigger a false fire warning in the cockpit."
AGK,1015,When a wire type fire system is tested:,the wiring and the warning are tested.,Only the warning function is tested.,a part of the wire is totally heated.,the wire is totally heated.,A,"When a continuous wire-type fire detection system is tested using the cockpit test switch, the test circuit verifies the electrical continuity of the sensing loops and the integrity of the warning light and aural alarm systems, but it does not physically heat the sensing element itself."
AGK,1016,A gaseous sensor/responder tube fire sensor is tested by,heating up the sensor with test power connection.,checking the continuity of the system with a test switch.,checking the wiring harness for faults but not the sensor.,checking the sensor with pressurized gas.,A,"A gaseous sensor/responder tube fire detector contains gas-charged sensing elements. The test switch functions by electrically heating up a small internal heater coil inside the responder unit, causing the gas pressure to rise and trigger the pressure switch to verify proper sensor operation."
AGK,1017,In transport aeroplanes overheat detection systems are installed in the:,landing gear bays / wheel wells.,cabin.,fuel tanks.,tyres.,A,"Overheat detection systems are critical in areas where high friction or heat sources exist without normal cooling air. Consequently, they are installed in landing gear bays (wheel wells) to detect overheating brakes or fires caused by retracting hot wheels."
AGK,1018,The indication of the fire detection systems is performed by a:,warning light and a warning bell (or aural alert).,warning bell.,warning light.,gear warning.,A,"Because a fire requires immediate attention from the flight crew, fire detection systems must provide both visual and auditory warnings. This is accomplished using a red master warning light on the glare shield and an engine-specific warning light, accompanied by a warning bell or aural alert."
AGK,1019,On a multi-engined aircraft a fire detection system includes :,a warning light for each engine and a single alarm bell common to all engines,a single warning light but a separate alarm bell for each engine,a single warning light and a single alarm bell,both a warning light and an alarm bell unique to each engine,A,"On multi-engine aircraft, the warning systems are designed so the crew can immediately identify the affected engine. The system features a separate, dedicated warning light for each engine (usually located inside the fire handle) but utilizes a single, shared warning bell common to all engines."
AGK,1020,"In order to enable a fire to be controlled as quickly as possible, the fire detectors are located in the highest risk compartments. Theses compartments are :1. the main landing gear wheel wells2. the fuel tanks3. the oil tanks4. the auxiliary power unit5. around the enginesThe combination regrouping all the correct statements is:","1,4,5","2,3","2,5","1,2,3,4,5",A,"To ensure passenger safety, fire detectors are placed in the compartments carrying the highest risk of fire or heat generation. These critical areas are the main landing gear wheel wells (due to hot brakes), the auxiliary power unit (APU) compartment, and around the main engines."
AGK,1021,Continuous loop fire detector systems operate on the principle that an increase in temperature produces :,a decrease in resistance,an increase in resistance,a decrease in the reference current,a decrease in pressure,A,"Continuous-loop fire detectors function on the principle that the core insulation material undergoes a significant drop in electrical resistance as its temperature increases. This resistance decrease allows a higher current to flow between the center wire and outer tube, triggering the fire alarm."
AGK,1022,A Continuous-Loop-Detector-System is a:,Fire detection system,Smoke detection system,Carbon dioxide warning system,Fire fighting system,A,A continuous-loop detector system is a type of fire detection system. It uses a flexible metal tube containing a temperature-sensitive core to monitor engine nacelles and APU compartments for excessive heat or flame.
AGK,1023,"On an aircraft provided with resistance and capacitance variation type fire detection loops, a fire alarm is initiated by a temperature increase detected:",at any isolated point of the loops or else generally on all the loops,only at an isolated point of the loops,only in a uniform way along the loops,on at least one loop,A,Continuous-loop detectors can detect a fire either when a small section is exposed to intense localized heat (causing a sharp resistance drop or capacitance change at that point) or when the entire loop is heated uniformly (such as by overall engine compartment overheating).
AGK,1024,"When a bimetallic strip is used as a switch in a fire detection loop, a fire alarm is triggered after a delay. The purpose of this delay is to:",avoid false alarms in case of vibrations,allow temperatures to equalise,delay the triggering of the fire extinguinshers and increase their efficiency,wait for the triggering of the second fire detection loop in order to confirm the fire,A,"When a bimetallic thermal switch is used in a fire detection loop, a small time delay is incorporated. This delay prevents brief contacts caused by mechanical vibrations or transient heat spikes from triggering false fire alarms."
AGK,1025,The most common extinguishing agent used in gas turbine engine fire protection system is:,Freon.,Water.,CO2.,Powder.,A,The most common fire extinguishing agents used in built-in engine fire protection systems are halogenated hydrocarbons (Halons). These gaseous agents extinguish fires by chemically interrupting the combustion chain reaction.
AGK,1026,"If inflammable gaseous materials, like propane for example, are set on fire, the following extinguisher types should be used for fire fighting:",BCF and CO2 type extinguishers,Water type extinguishers,Dry and water type extinguishers,CO2 and water type extinguishers,A,"Gaseous fuels like propane represent Class B (flammable gas) fires. They should be fought using BCF (Halon) or carbon dioxide (CO2) extinguishers, which displace oxygen and inhibit the flame chemical reaction without conducting electricity."
AGK,1027,The most suitable means for extinguishing a magnesium fire on the ground is :,sand.,water.,carbon dioxide.,freon.,A,"Magnesium is a highly reactive metal that burns at extremely high temperatures and reacts violently with water, carbon dioxide, or halon. Therefore, the only effective way to extinguish a magnesium fire on the ground is to smother it using dry sand or a specialized Class D dry powder agent."
AGK,1028,"In the cockpit of a transport airplane, at least one manual fire-extinguisher must be conveniently located containing :",halon.,powder.,water.,special fluids.,A,"Aviation regulations require at least one hand-held fire extinguisher to be located in the cockpit, and it must contain Halon. Halon is required because it is non-conductive, leaves no residue, and is highly effective against both electrical and fuel fires."
AGK,1029,"(For this question use annex 021-9377A)When fire is detected on engine n°2, the fire shutoff handle n°2 is pulled and the extinguishing agent n°1 is discharged. This results in :",the discharge of fire extinguisher bottle n°1 and illumination of the DISCH (discharge) indicator lamp,the discharge of fire extinguisher bottle n°1 and illumination of the DISCH indicator lamp of agent n°1 on both engines,the discharge of fire extinguisher bottle n°1 and illumination of the DISCH indicator lamp of agent n°1 on engine no. and DISCH indicator lamp of agent n°2 on engine n°1,the discharge of fire extinguisher bottle n°2 and illumination of the DISCH indicator lamp of agent n°1 on engine n°1 and agent n°2 on engine n°2,A,"In a two-engine aircraft, pulling fire handle #2 arms the discharge squibs. Pressing the discharge switch for Agent 1 will fire bottle #1, routing the extinguishing gas into engine nacelle #2, and illuminate the ""DISCH"" lamp on the panel."
AGK,1030,"Generally, when the fire handle of the fire-extinguishing system on an aircraft is pulled, the effects are :1. closing of the LP valve of the fuel system2. opening of the air bleed valves and HP valves on the engine concerned3. setting of extinguishing systems4. closing of the isolation and de-icing valves5. isolation of the associated electric current generators6. immediate discharge of extinguishing agentThe combination regrouping all the correct statements is:","1,3,4,5","1,2,5,6","2,3,4,5","1,3,4",A,"Pulling the engine fire handle isolates the affected engine from the aircraft systems. It closes the low-pressure fuel valve, closes the engine bleed air valves, de-energizes and shuts off the hydraulic supply, and arms the fire extinguisher squibs."
AGK,1031,"With engine fire alarm activated, the extinguisher discharge:",is the pilot's task,is automatic and immediate,is automatic after a delay to allow the pilot to stop the engine,does not need the engine to be stopped,A,"Automatic fire extinguishing is not used for aircraft engines in flight because discharging the agent shuts down the engine and is irreversible. Therefore, discharging the fire bottles is always a manual task performed by the pilot after verifying the emergency."
AGK,1032,The main feature of BCF fire extinguishers is that they :,act as flame inhibitors by absorbing the air's oxygen.,use the cooling effect created by the venturi during discharge.,are electrical conductors.,are highly corrosive particularly for aluminium alloys.,A,"Bromochlorodifluoromethane (BCF, or Halon 1211) is a liquefied gas that acts as a powerful flame inhibitor. It extinguishes fires by chemically disrupting the combustion chain reaction at the molecular level, rather than simply smothering or cooling the fire."
AGK,1033,An airplane whose maximum approved passenger seating configuration is 7 to 30 seats must be equipped with at least:,1 hand fire-extinguisher conveniently located in the passenger compartment.,2 hand fire-extinguishers conveniently located in the passenger compartment.,3 hand fire-extinguishers conveniently located in the passenger compartment.,4 hand fire-extinguishers conveniently located in the passenger compartment.,A,"Under airworthiness regulations, a transport category aircraft configured with 7 to 30 passenger seats must be equipped with at least 1 hand-held fire extinguisher in the passenger cabin."
AGK,1034,An airplane whose maximum approved passenger seating configuration is 31 to 60 seats must be equipped with at least:,2 hand fire-extinguishers conveniently located in the passenger compartment.,3 hand fire-extinguishers conveniently located in the passenger compartment.,4 hand fire-extinguishers conveniently located in the passenger compartment.,5 hand fire-extinguishers conveniently located in the passenger compartment.,A,Commercial aircraft with a maximum passenger seating configuration of 31 to 60 seats are required by regulations to carry at least 2 hand-held fire extinguishers distributed throughout the passenger cabin.
AGK,1035,An airplane whose maximum approved passenger seating configuration is 61 to 200 seats must be equipped with at least:,3 hand fire-extinguishers conveniently located in the passenger compartment.,2 hand fire-extinguishers conveniently located in the passenger compartment.,4 hand fire-extinguishers conveniently located in the passenger compartment.,5 hand fire-extinguishers conveniently located in the passenger compartment.,A,Transport aeroplanes with a passenger seating configuration of 61 to 200 seats must be equipped with at least 3 hand-held fire extinguishers conveniently located in the passenger compartment.
AGK,1036,An airplane whose maximum approved passenger seating configuration is 201 to 300 seats must be equipped with at least:,4 hand fire-extinguishers conveniently located in the passenger compartment.,3 hand fire-extinguishers conveniently located in the passenger compartment.,5 hand fire-extinguishers conveniently located in the passenger compartment.,6 hand fire-extinguishers conveniently located in the passenger compartment.,A,Commercial aircraft with a passenger seating configuration of 201 to 300 seats must be equipped with at least 4 hand-held fire extinguishers distributed in the passenger cabin.
AGK,1037,An airplane whose maximum approved passenger seating configuration is 301 to 400 seats must be equipped with at least:,5 hand fire-extinguishers conveniently located in the passenger compartment.,4 hand fire-extinguishers conveniently located in the passenger compartment.,6 hand fire-extinguishers conveniently located in the passenger compartment.,3 hand fire-extinguishers conveniently located in the passenger compartment.,A,Aircraft configured with a passenger cabin of 301 to 400 seats must carry at least 5 hand-held fire extinguishers in the passenger compartment to ensure adequate fire protection.
AGK,1038,An airplane whose maximum approved passenger seating configuration is 401 to 500 seats must be equipped with at least:,6 hand fire-extinguishers conveniently located in the passenger compartment.,5 hand fire-extinguishers conveniently located in the passenger compartment.,7 hand fire-extinguishers conveniently located in the passenger compartment.,8 hand fire-extinguishers conveniently located in the passenger compartment.,A,"For transport aircraft with a passenger capacity of 401 to 500 seats, safety regulations dictate that at least 6 hand-held fire extinguishers must be installed in the cabin."
AGK,1039,An airplane whose maximum approved passenger seating configuration is 501 to 600 seats must be equipped with at least:,7 hand fire-extinguishers conveniently located in the passenger compartment.,8 hand fire-extinguishers conveniently located in the passenger compartment.,6 hand fire-extinguishers conveniently located in the passenger compartment.,5 hand fire-extinguishers conveniently located in the passenger compartment.,A,Commercial aircraft configured with 501 to 600 passenger seats must carry a minimum of 7 hand-held fire extinguishers distributed throughout the passenger cabin.
AGK,1040,An airplane whose maximum approved passenger seating configuration is greater than 600 seats must be equipped with at least:,8 hand fire-extinguishers conveniently located in the passenger compartment.,9 hand fire-extinguishers conveniently located in the passenger compartment.,7 hand fire-extinguishers conveniently located in the passenger compartment.,6 hand fire-extinguishers conveniently located in the passenger compartment.,A,"For very large transport aircraft configured with more than 600 passenger seats, safety standards require at least 8 hand-held fire extinguishers to be installed in the passenger cabin."
AGK,1041,An airplane whose maximum approved passenger seating configuration is greater than 60 seats must be equipped with at least:,3 HALON 1211 fire-extinguishers.,2 HALON 1211 fire-extinguishers.,4 HALON 1211 fire-extinguishers.,1 HALON 1211 fire-extinguisher.,A,Commercial transport aircraft with a seating configuration of more than 60 passenger seats must have at least 3 of their hand-held extinguishers containing Halon 1211 (BCF) as the extinguishing agent.
AGK,1042,"In accordance with JAR-OPS 1, an airplane whose maximum take-off mass exceeds 5 700 kg or whose maximum approved passenger seating configuration is greater than 9 seats and smaller than 200 seats must be equipped with a:",crash axe or a crow-bar in the pilot compartment.,crash axe and a crow-bar in the passenger compartment.,crash axe in the cockpit and a crow-bar in the passenger compartment.,crow-bar in the cockpit and a crash axe in the passenger compartment.,A,"In accordance with operating regulations, any aircraft with a maximum takeoff weight exceeding 5,700 kg or configured with more than 9 seats must be equipped with a crash axe or crowbar, which must be stored in the pilot compartment (cockpit)."
AGK,1043,"In accordance with JAR-OPS 1, an airplane must be equipped with equipment or systems at each emergency exit that allow to reach the ground safely in the case of an emergency when the sill height of the passenger emergency exit is higher than:","1,83 m.","1,80 m.","1,86 m.","1,89 m.",A,Aircraft emergency exits must be fitted with evacuation assistance equipment (such as slides) if the door threshold or sill height is higher than 1.83 metres (6 feet) above the ground when the aircraft is on the ground with the landing gear extended.
AGK,1044,"In accordance with JAR-OPS 1, during and following an emergency descent, each occupant of the cockpit seats on duty must have access to a minimum amount of oxygen in:1. order to maintain a supply throughout the entire flight time where the cabin altitude pressure is greater than 13000 ft.2. order to maintain a supply throughout the entire flight time where the cabin altitude pressure is greater than 10000 ft and smaller than 13000 ft minus 30 minutes.3. no case less than 30 minutes for airplanes certified to fly up to 25000 ft.4. no case less than 2 hours for airplanes certified to fly at over 25000 ft.The combination regrouping all the correct statements is:","1, 2, 3 et 4.","1, 2.","1, 2, 4.","1,4.",A,"Operating regulations require that pressurized aircraft carry sufficient oxygen for the flight crew. This includes a supply for all flight crew members on duty for the entire flight time that the cabin altitude is above 10,000 ft, and not less than 2 hours for flights certified above 25,000 ft."
AGK,1045,"In accordance with JAR-OPS 1, the minimum requirement for the survival oxygen needed to supply 100 % of the passengers during and following an emergency descend is:","10 minutes or the entire flight time where the cabin pressure altitude is above 15000 ft, whichever is the greater.",30 minutes.,the entire flight time where the cabin pressure altitude is above 13000 ft.,the entire flight time where the cabin pressure altitude is above 10000 ft minus 30 minutes.,A,"To protect passengers during a decompression event, the aircraft must carry enough oxygen to supply 100% of the passengers for at least 10 minutes, or for the entire flight duration when the cabin pressure altitude exceeds 15,000 ft, whichever is greater."
AGK,1046,The oxygen masks have dropped down from the passengers service units. The oxygen flow starts :,after pulling the oxygen mask downwards,immediately,only above FL200,After the system has been switched on by a crew member,A,"Once the passenger oxygen masks drop from the overhead panels, the flow of oxygen does not start automatically. The passenger must pull the mask downwards, which pulls a lanyard that releases the firing pin on the chemical generator."
AGK,1047,"A public transport jet aeroplane may be operated up to FL 450. The cabin includes 180 passenger seats, made up of 30 rows (3 seats from each side of central aisle). The minimum number of cabin oxygen masks for this aeroplane must be:",198 (110% of the seating capacity).,270 (150% of the seating capacity).,240 (one additional mask per seat block).,210 (one additional mask per seat row).,A,"To ensure that passenger service units (PSUs) have enough masks for lap children or crew members in the cabin aisle, regulations require that there be 10% more masks than seats. For a 180-seat aircraft, this requires at least 198 masks."
AGK,1048,"When quick donning masks are in use, the pilot is:",able to radiotelephone.,only able to receive.,only able to transmit.,not able to do any radio communication.,A,Quick-donning oxygen masks used by the flight crew are equipped with an integrated microphone. This design ensures that the pilot is fully able to conduct two-way radiotelephone communications with ATC and other crew members while wearing the mask.
AGK,1049,"In a pressurized aircraft, the first-aid (therapeutic) oxygen is designed to:",give medical assistance to passengers with pathological respiratory disorders.,protect the flight crew and cabin attendants against fumes and noxious gases.,protect all the occupants against the effects of accidental depressurisation.,"protect certain passengers, and is only carried on board for these people.",A,First-aid (or therapeutic) oxygen is dedicated oxygen carried on board pressurized transport aircraft. It is designed to provide medical assistance and breathing support to passengers suffering from pathological respiratory disorders or hypoxia after a decompression.
AGK,1050,An aircraft is scheduled to fly from PARIS to MARSEILLE at FL 390 and has the following characteristics:Maximum permissible number of passenger specified by the certificate of airworthiness= 230Number of seats on board= 200Scheduled number of passengers on board= 180The minimum number of inhaler systems provided in the aircraft cabin should be:,220.,230.,200.,180.,A,"Passenger oxygen systems must provide sufficient outlets to cover 110% of the total seats installed in the cabin to accommodate infants and crew. For a cabin fitted with 200 seats, this requires a minimum of 220 oxygen dispensing units or outlets."
AGK,1051,From which flight level do the regulations require a quick donning type oxygen mask for the flight crew in a pressurized aircraft ?,FL 250.,FL 300.,FL 390.,FL 100.,A,"Airworthiness regulations dictate that the flight crew in a pressurized aircraft must have access to quick-donning type oxygen masks that can be put on with one hand in under 5 seconds, when operating above Flight Level 250 (FL 250)."
AGK,1052,What is breathed in when using a passenger oxygen mask?,Cabin air and oxygen.,100% oxygen.,Cabin air and oxygen or 100% oxygen.,A mixture of oxygen and freon gas.,A,"Passenger oxygen masks are constant-flow rebreather masks. They deliver pure oxygen into a reservoir bag, and when the passenger inhales, they breathe in a mixture of this supplied oxygen and ambient cabin air drawn through the mask's check valves."
AGK,1053,"The safety precautions to be taken whenever using oxygen are:1. refrain from smoking, avoid sparkes.2. Avoid operation of radio communication equipment.3. Slowly operate oxygen system valves.4. Avoid greasy matter.The combination regrouping all the correct statements is :","1, 3, 4.","1, 2, 3.","2, 3, 4.","1, 2, 4.",A,"Oxygen is a powerful oxidizer that dramatically accelerates combustion. Safe handling precautions require that users refrain from smoking, avoid greasy substances or grease on tools, and open system valves slowly."
