chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Radio Navigation,4837,"Due to 'Doppler' effect an apparent decrease in the transmitted frequency, which is proportional to the transmitter's velocity, will occur when:",the transmitter moves away from the reciever,the transmitter and receiver move towards each other,the transmitter moves toward the reciever,both transmitter and receiver move away from each other,A,An apparent decrease in the transmitted frequency is observed when the distance between the transmitter and receiver is increasing (moving away from each other).
Radio Navigation,4838,Which of the following statements concerning LORAN-C is correct?,It is a hyperbolic navigation system that works on the principle of differential range by pulse technique,"It is a navigation system based on secondary radar principles, position lines are obtained in sequence from up to eight ground stations",It is a hyperbolic navigation system that works on the principle of range measurement by phase comparison,It is a navigation system based on simultaneous ranges being received from a minimum of four ground stations,A,Loran C is a low-frequency (LF) hyperbolic navigation system that operates by measuring the time-difference of arrival of pulsed signals from a master station and multiple slave stations.
Radio Navigation,4839,In which navigation system does the master station transmit a continuous string of pulses on a frequency close to 100 kHz?,Loran C,GPS,Decca,Doppler,A,"In the Loran C system, the master station transmits a continuous string of pulses, which is followed by sequential pulse transmissions from the slave stations in the chain."
Radio Navigation,4840,Which of the following correctly gives the principle of operation of the Loran C navigation system?,Differential range by pulse technique,Frequency shift between synchronised transmissions,Differential range by phase comparison,Phase comparison between synchronised transmissions,A,"Loran C operates on the principle of differential range, measuring the time-of-arrival difference between pulses from the master and slave stations to plot hyperbolic position lines."
Radio Navigation,4841,Which of the following frequency-bands is used by the Loran C navigation system?,90 - 110 kHz,1750 - 1950 kHz,10.2 - 13.6 kHz,978 - 1213 MHz,A,"Loran C operates in the Low Frequency (LF) band, specifically within the allocated band of 90 kHz to 110 kHz (with a center frequency of 100 kHz)."
Radio Navigation,4842,Loran C coverage is:,confined to certain limited areas of the world,global,unrestricted between latitudes 70°N and 70°S,unrestricted over the oceans and adjacent coastlines but limited over the major continental land masses,A,"Unlike GPS, Loran C coverage is regional and confined to specific areas of the Northern Hemisphere where ground-based transmitter chains are installed."
Radio Navigation,4843,In a Satellite-Assisted Navigation system (GNSS/GPS) a position line is obtained by:,timing the period that is taken for a satellite's transmission to reach the aircraft's receiver,the aircraft's receiver measuring the phase angle of the signal received from a satellite in a known position,timing the period that is taken for a transmission from the aircraft's transmitter/receiver to reach and return from a satellite in a known position,the aircraft's receiver measuring the time difference between signals received from a minimum number of satellites,A,"In a GPS system, a line of position (range sphere) is obtained by measuring the exact time taken for the satellite's radio signal (traveling at the speed of light) to reach the receiver antenna."
Radio Navigation,4844,In which frequency band do Satellite-Assisted Navigation systems (GNSS/GPS) provide position information that is available to civil aircraft?,UHF,SHF,EHF,VHF,A,"GPS satellites transmit in the L-band (L1 on 1575.42 MHz and L2 on 1227.60 MHz), which is located within the Ultra High Frequency (UHF) band."
Radio Navigation,4845,What is the minimum number of satellites required by a GPS in order to obtain a three dimensional fix?,4,3,5,6,A,"To calculate a three-dimensional position (latitude, longitude, and altitude) and correct for receiver clock error, the GPS receiver requires signal reception from a minimum of 4 satellites."
Radio Navigation,4846,What is the minimum number of satellites required for a Satellite-Assisted Navigation System (GNSS/GPS) to carry out two dimensional operation?,3,4,5,2,A,A minimum of 3 satellites is required to determine a two-dimensional position (latitude and longitude) assuming the receiver has a known altitude or corrected clock.
Radio Navigation,4847,"Signal reception is required from a minimum number of satellites that have adequate elevation and suitable geometry in order for a Satellite-Assisted Navigation System (GNSS/GPS) to carry out independent three dimensional operation, Receiver Autonomous Integrity Monitoring (RAIM) and to isolate any faulty satellite and remove it from contributing to the navigation solution. The number of satellites is:",6,7,4,5,A,"To perform Receiver Autonomous Integrity Monitoring (RAIM) and not only detect but also isolate (exclude) a faulty satellite from the navigation solution, a minimum of 6 satellites with good geometry is required."
Radio Navigation,4848,Signal reception is required from a minimum number of satellites that have adequate elevation and suitable geometry in order for a Satellite-Assisted Navigation System (GPS) to carry out independent three dimensional operation without the Receiver Autonomous Integrity Monitoring (RAIM) function. The number of satellites is:,4,5,6,3,A,"For basic RAIM to detect the presence of a single satellite anomaly (without isolating it), signals from a minimum of 5 satellites are required. For standard 3D positioning without integrity monitoring, 4 satellites are sufficient."
Radio Navigation,4849,Which of the following lists are all errors that affect the accuracy and reliability of the Satellite-Assisted Navigation system (GNSS/GPS)?,"Satellite clock, satellite ephemeris, atmospheric propagation","Satellite mutual interference, satellite ephemeris, atmospheric propagation","Satellite to ground time lag, atmospheric propagation, satellite clock","Satellite mutual interference, frequency drift, satellite to ground time lag",A,"Key GPS system errors include satellite clock inaccuracies, ephemeris (orbital position) errors, atmospheric refraction (ionospheric/tropospheric delay), and receiver noise/multipath reflections."
Radio Navigation,4850,"In a Satellite-Assisted Navigation System (GNSS/GPS), a fix is obtained by:","measuring the time taken for a minimum number of satellites' transmissions, in known positions, to reach the aircraft's receiver",the aircraft's receiver measuring the phase angle of signals received from a number of satellites in known positions,"measuring the time taken for an aircraft's transmissions to travel to a number of satellites, in known positions, and return to the aircraft's receiver",measuring the pulse lengths of signals received from a minimum number of satellites received in a specific sequential order,A,"A GPS receiver obtains a position fix by measuring the transmission time of signals from at least four satellites, multiplying this time by the speed of light to calculate pseudo-ranges, and solving the equations to find the user's 3D coordinates."
Radio Navigation,4851,GPS satellites transmit on two L-band frequencies with different types of signals. Which of these are generally available for use by civil aviation?,L1-coarse acquisition (C/A) with selected availability (S/A),L2-coarse acquisition (C/A),L1-precise (P),L2-for communications purpose,A,"GPS L1 frequency (1575.42 MHz) carries the civilian Coarse Acquisition (C/A) code, which was historically subject to Selective Availability, and the military P(Y) code. The L2 frequency (1227.60 MHz) only carries the P(Y) code."
Radio Navigation,4852,"Which of the following coordinate systems is used by the GPS receiver to determine position (Latitude, longitude and altitude)?",WGS 84,ED 87,ED 50,EUREF 92,A,"GPS receivers compute coordinates relative to the World Geodetic System 1984 (WGS-84) reference datum, which defines a global ellipsoid approximation of the Earth."
Radio Navigation,4853,Which of the following lists all the parameters that can be determined by a GPS receiver tracking signals from 4 different satellites?,"Latitude, longitude, altitude and time",Latitude and longitude,"Latitude, longitude and time","Latitude, longitude and altitude",A,"A standard GPS receiver can calculate latitude, longitude, altitude (relative to WGS-84), and precise GPS time from the satellite signals."
Radio Navigation,4854,Which of the following combinations of satellite navigation systems provide the most accurate position fixes in air navigation?,NAVSTAR/GPS and GLONASS,NAVSTAR/GPS and NNSS-Transit,NNSS-Transit and GLONASS,GLONASS and COSPAS-SARSAT,A,"The Global Navigation Satellite System (GNSS) is primarily composed of the American NAVSTAR/GPS and the Russian GLONASS systems, which provide global coverage for civil and military navigation."
Radio Navigation,4855,The required 24 NAVSTAR/GPS operational satellites are located on:,6 orbital planes with 4 satellites in each plane,3 orbital planes with 8 satellites in each plane,4 orbital planes with 6 satellites in each plane,6 orbital planes with 3 satellites in each plane plus 6 reserve satellites positioned in a geostationary orbital plane,A,"The NAVSTAR/GPS constellation consists of a minimum of 24 operational satellites distributed across 6 orbital planes, with 4 satellites in each plane. This layout ensures that at least 4 satellites are visible from any point on Earth at all times."
Radio Navigation,4856,Which of the following statements about the 'visibility' of NAVSTAR/GPS satellites is correct?,"It varies, depending on the time and observer's location",It is the same throughout the globe,It is greatest at the equator,It is greatest at the poles,A,"The number of visible GPS satellites and their geometry varies continuously depending on the observer's geographic position and the time of day, as the satellites orbit the Earth twice every sidereal day."
Radio Navigation,4857,How many operational satellites are required for Full Operational Capability (FOC) of the satellite navigation system NAVSTAR/GPS?,24,18,12,30,A,"Full Operational Capability (FOC) of the NAVSTAR/GPS constellation requires a minimum of 24 operational satellites to ensure continuous, global three-dimensional positioning coverage."
Radio Navigation,4858,GPS system satellites transmit their signals on two carrier waves 1575 MHz and 1227 MHz and supply two possible codes accessible acording to user (civil or military).Commercial aviation uses:,only the 1 575 MHz carrier wave and one code,only the 1 575 MHz carrier wave and two codes,only the 1 227 MHz carrier wave and one code,the two carrier waves and one public code,A,"Standard civil GPS receivers operate on the L1 frequency (1575.42 MHz), using the Coarse Acquisition (C/A) code. They do not utilize the L2 frequency (1227.60 MHz), which is reserved for military and dual-frequency ionospheric error correction."
Radio Navigation,4859,Which of the following satellite navigation systems has Full Operational Capability (FOC) and is approved for specified flights under IFR conditions in Europe?,NAVSTAR/GPS,NNSS-Transit,COSPAS-SARSAT,GLONASS,A,NAVSTAR/GPS achieved Full Operational Capability (FOC) in 1995. Other systems like Galileo and BeiDou were developed later.
Radio Navigation,4860,The basic elements of the satellite navigation system NAVSTAR/GPS are the:,"control, space and user segments","main control station, the monitoring station and the ground antennas","antenna, the receiver and the central control unit (CDU)","atomic clock, power supply and transponder",A,"The GPS system is structured into three main segments: the Space segment (the constellation of satellites), the Control segment (ground tracking and master stations), and the User segment (the airborne and ground receivers)."
Radio Navigation,4861,One of the tasks of the control segment of the satellite navigation system NAVSTAR/GPS is to:,monitor the status of the satellites,manufacture and launch the satellites,manipulate the signals of selected satellites to reduce the precision of the position fix,grant and monitor user authorisations,A,"The Control Segment consists of ground tracking stations that monitor the health, status, and precise orbital parameters (ephemeris) of the satellites, uploading corrective data as necessary."
Radio Navigation,4862,The main task of the user segment (receiver) of the satellite navigation system NAVSTAR/GPS is to:,"select appropriate satellites automatically, to track the signals and to measure the time taken by signals from the satellites to reach the receiver","transmit signals which, from the time taken, are used to determine the distance to the satellite","to monitor the status of the satellites, determine their positions and to measure the time",monitor the orbital planes of the satellites,A,"The airborne user segment (GPS receiver) is responsible for automatically selecting the best geometric combination of visible satellites, tracking their signals, and computing the aircraft's 3D position, velocity, and time."
Radio Navigation,4863,One of the tasks of the space segment of the satellite navigation system NAVSTAR/ GPS is to:,"transmit signals which can be used, by suitable receivers, to determine time, position and velocity",transmit signals to suitable receivers and to monitor the orbital planes autonomously,compute the user position from the received user messages and to transmit the computed position back to the user segment,monitor the satellites' orbits and status,A,"The Space Segment consists of the satellites orbiting the Earth. Their primary task is to continuously transmit precise radio signals containing timing data, ephemeris, and health status, which receivers use to calculate position."
Radio Navigation,4864,"The geometric shape of the reference system for the satellite navigation system NAVSTAR/GPS, defined as WGS 84, is:",an ellipsoid,a mathematical model that describes the exact shape of the earth,a sphere,a geoid,A,"The GPS reference system (WGS-84) represents the Earth's shape mathematically using an oblate ellipsoid (or spheroid) rather than a perfect sphere, to account for the flattening at the poles."
Radio Navigation,4865,"In civil aviation, the height value computed by the receiver of the satellite navigation system NAVSTAR/GPS is the:",height above the WGS-84 ellipsoid,geometric height above ground,height above Mean Sea Level (MSL),flight level,A,"GPS receivers compute altitude relative to the WGS-84 ellipsoid (ellipsoidal height). This can differ from orthometric height (height above mean sea level) by up to 100 meters, which is corrected in aviation databases using a geoid model."
Radio Navigation,4866,"In relation to the satellite navigation system NAVSTAR/GPS, the term 'inclination' denotes the angle between the:",orbital plane and the equatorial plane,horizontal plane at the location of the receiver and the direct line to a satellite,orbital plane and the earth's axis,horizontal plane at the location of the receiver and the orbital plane of a satellite,A,"In satellite orbit mechanics, inclination is defined as the angle between the plane of the satellite's orbit and the Earth's equatorial plane. For NAVSTAR/GPS, this angle is approximately 55°."
Radio Navigation,4867,How long does it take a NAVSTAR/GPS satellite to orbit the earth?,Approximately 12 hours (1/2 of a sidereal day),Approximately 24 hours (one sidereal day),12 days,365 days because the satellites are located in a geostationary orbit,A,"GPS satellites travel in semi-synchronous circular orbits with an orbital period of 11 hours and 58 minutes (exactly 12 hours of a sidereal day), completing two full orbits around the Earth per day."
Radio Navigation,4868,At what approximate height above the WGS-84 ellipsoid are NAVSTAR/GPS satellites circling the earth?,20200 km,10900 km,36000 km,19500 km,A,"GPS satellites operate in medium Earth orbit (MEO) at a nominal altitude of approximately 20,200 km (about 10,900 NM) above the Earth's surface."
Radio Navigation,4869,The orbital planes of the satellite navigation system NAVSTAR/GPS are:,inclined 55° to the equatorial plane,inclined 55° to the earth axis,inclined 90° to the equatorial plane,parallel to the equatorial plane,A,"The six orbital planes of the NAVSTAR/GPS system are inclined at an angle of 55° relative to the Earth's equatorial plane, ensuring optimal coverage at high latitudes."
Radio Navigation,4870,In which frequency bands are the L1 and L2 frequencies used by the satellite navigation system NAVSTAR/GPS for transmission of the navigation message?,UHF,VHF,EHF,SHF,A,"The GPS L1 (1575.42 MHz) and L2 (1227.60 MHz) frequencies lie in the L-band of the radio spectrum, which is part of the Ultra High Frequency (UHF) band."
Radio Navigation,4871,"In relation to the satellite navigation system NAVSTAR/GPS, which of the following statements correctly describes the term 'Pseudo Random Noise (PRN)' signal?",PRN is a code used for the identification of the satellites and the measurement of the time taken by the signal to reach the receiver,PRN is the atmospheric jamming that affects the signals transmitted by the satellites,PRN describes the continuous electro-magnetical background noise that exists in space,PRN occurs in the receiver. It is caused by the signal from one satellite being received from different directions (multipath effect),A,Each GPS satellite transmits a unique Pseudo Random Noise (PRN) binary code. Receivers use these PRN codes to distinguish and identify individual satellites on the same carrier frequency.
Radio Navigation,4872,Which of the following NAVSTAR/GPS satellite navigation system codes can be processed by 'unauthorised' civil aviation receivers?,C/A,P,C/A- and P,P and Y,A,Civilian GPS receivers are designed to process the Coarse Acquisition (C/A) code transmitted on the L1 frequency. The P(Y) code is encrypted and restricted to authorized military users.
Radio Navigation,4873,Almanac data stored in the receiver of the satellite navigation system NAVSTAR/GPS is used for the:,fast identification of received signals coming from visible satellites,recognition wether Selective Availability (SA) is operative,assignment of received PRN-codes (Pseudo Random Noise) to the appropriate satellite,correction of receiver clock error,A,"Almanac data contains coarse orbital parameters for all satellites in the constellation. Storing this data allows the receiver to quickly determine which satellites should be visible from its current location, reducing the time to first fix."
Radio Navigation,4874,How does a NAVSTAR/GPS satellite navigation system receiver recognise which of the received signals belongs to which satellite?,"Each satellite transmits its signal, on common frequencies, with an individual Pseudo Random Noise code",The Doppler shift is unique to each satellite,The receiver detects the direction from which the signals are received and compares this information with the calculated positions of the satellites,Each satellite transmits its signal on a separate frequency,A,"GPS utilizes Code Division Multiple Access (CDMA), where all satellites transmit on the same carrier frequencies (L1/L2) but use unique Pseudo-Random Noise (PRN) codes. The receiver correlates the incoming signal with local copies of these codes to identify the transmitting satellite."
Radio Navigation,4875,"Which of the following data, in addition to the Pseudo Random Noise (PRN) code, forms part of the so called 'Navigation Message' transmitted by NAVSTAR/GPS satellites?","almanac data, satellite status information","time, data to impair the accuracy of the position fix","data to correct receiver clock error, almanac data","time, positions of the satellites",A,"The GPS navigation message (transmitted at 50 bps) contains the satellite's precise orbital details (ephemeris), coarse parameters for all other satellites (almanac), clock correction data, and satellite health status."
Radio Navigation,4876,"In the NAVSTAR/GPS satellite navigation system, what is the maximum time taken to receive the complete set of almanac data from all satellites?",12.5 minutes (= 30 seconds per data frame),12 hours (= period of the satellites orbit),25 seconds (= 1 second per data frame),24 seconds (= 1 second per data frame),A,"A complete GPS navigation message consists of 25 frames (each taking 30 seconds to transmit), containing all the subframes of almanac data. Therefore, it takes a maximum of 12.5 minutes of continuous reception to download the entire almanac."
Radio Navigation,4877,Which of the following statements concerning the L1 and L2 NAVSTAR/GPS transmission frequencies and codes is correct?,The higher frequency is used to transmit both the C/A and P codes,C/A and P codes are transmitted at different times on both frequencies,The higher frequency is only used to transmit the P code,The lower frequency is used to transmit both the C/A and P codes,A,"The L1 frequency (1575.42 MHz, higher frequency) transmits both the civil C/A code and the military P(Y) code. The L2 frequency (1227.60 MHz, lower frequency) historically only carried the P(Y) code."
Radio Navigation,4878,Which one of the following errors can be compensated for by a NAVSTAR/GPS receiver comparing L1 and L2 frequencies?,Ionospheric,Multipath,Tropospheric,Receiver noise,A,Dual-frequency GPS receivers can directly measure and eliminate ionospheric delay errors by comparing the arrival times of the L1 and L2 signals. Single-frequency receivers use mathematical models (Klobuchar model) to estimate and partially compensate for this error.
Radio Navigation,4879,Which of the following statements is correct concerning the principle behind the correction of one of the NAVSTAR/GPS satellite navigation system errors by the transmission of the signals on two frequencies (L1 and L2)?,The path delay of the signals in the earth atmosphere is proportional to the inverse of the carrier frequency squared,The effect of receiver noise can be reduced due to the interference of both frequencies,The effect of signal reflections (multipath effect) can be reduced due to the interference of both frequencies,The influence of shadowing on the GPS signals is proportional to the inverse of the carrier frequency squared,A,"As GPS signals pass through the ionosphere, free electrons refract the radio waves, slowing them down and causing a propagation delay. This delay introduces a distance calculation error, which varies with solar activity and elevation angle."
Radio Navigation,4880,"Concerning the NAVSTAR/GPS satellite navigation system, what is the meaning of the term 'Receiver Autonomous Integrity Monitoring' (RAIM)?",It is a technique by which a receiver ensures the integrity of the navigation information,It is the ability of the GPS satellites to check the integrity of the data transmitted by the monitoring stations of the ground segment,It is a method whereby a receiver ensures the integrity of the Pseudo Random Noise (PRN) code transmitted by the satellites,It is a technique whereby the receivers of the world-wide distributed monitor stations (ground segment) automatically determines the integrity of the navigation message,A,"RAIM (Receiver Autonomous Integrity Monitoring) is a software function in GPS receivers that uses redundant satellite signals (minimum of 5) to cross-check and detect a malfunctioning satellite, ensuring the integrity of the position solution."
Radio Navigation,4881,The distance between a NAVSTAR/GPS satellite and receiver is:,determined by the time taken for the signal to arrive from the satellite multiplied by the speed of light,calculated from the Doppler shift of the known frequencies,"calculated, using the WGS-84 reference system, from the known positions of the satellite and the receiver",determined by the phase shift of the Pseudo Random Noise code multiplied by the speed of light,A,"The range from the receiver to a satellite (pseudo-range) is calculated by measuring the time delay between the transmission of the signal and its reception, multiplied by the speed of light."
Radio Navigation,4882,"In relation to the satellite navigation system NAVSTAR/GPS, 'All in View' is a term used when a receiver:",is tracking more than the required 4 satellites and can instantly replace any lost signal with another already being monitored,is receiving the signals of all visible satellites but tracking only those of the 4 with the best geometric coverage,is receiving and tracking the signals of all 24 operational satellites simultaneously,requires the signals of all visible satellites for navigation purposes,A,"In GPS receivers, 'All in View' refers to tracking and utilizing all visible satellites (often 8 to 12) rather than selecting a minimum set of 4. This improves accuracy and provides redundant signals for RAIM."
Radio Navigation,4883,The reason why the measured distance between a NAVSTAR/GPS satellite navigation system satellite and a receiver is called a 'Pseudo-Range' is because the:,calculated range includes receiver clock error,measured distance is based on the Pseudo Random Noise code,movement of satellite and receiver during the distance calculation is not taken into account,calculated range is based on an idealised Keplerian orbit,A,"The raw distance measured by a GPS receiver is called a pseudo-range because it is based on the receiver's cheap quartz clock, which is not synchronized with the highly precise atomic clocks on the satellites. This offset introduces a common clock error across all range measurements."
Radio Navigation,4884,What type of satellite navigation system NAVSTAR/GPS receiver is most suitable for use on board an aircraft?,Multichannel,Sequential,Multiplex,Any hand held type,A,"A multichannel GPS receiver has separate, dedicated tracking channels to monitor multiple satellites (typically 12 or more) simultaneously. This ensures continuous tracking and immediate RAIM calculations, making it suitable for IFR flight."
Radio Navigation,4885,What is the minimum number of NAVSTAR/GPS satellites required to produce an accurate independent 3-D position fix?,4,5,24,3,A,"To determine a 3D position (latitude, longitude, and altitude), the GPS receiver must solve for four unknowns: X, Y, Z coordinates and the receiver clock bias. Therefore, signals from a minimum of 4 satellites are required."
Radio Navigation,4886,The receiver aerial for a NAVSTAR/GPS system should be mounted:,on the upper side of the fuselage in the vicinity of the centre of gravity,inside the tail fin to minimise the influence of reflections from the wing and fuselage,in the vicinity of the receiver to avoid long transmission lines,under the fuselage in order to receive correction data transmitted by D-GPS stations,A,"To ensure an unobstructed line-of-sight to the satellites in the sky, the GPS receiver antenna must be mounted on top of the fuselage, typically near the centerline."
Radio Navigation,4887,"In the NAVSTAR/GPS satellite navigation system, 'Selective Availability' (SA) gives the option to artificially degrade the accuracy by :",dithering the satellite clock,shutting off selected satellites,using a less accurate atomic clock in a satellite for signal processing,offsetting satellite atomic clocks by a predetermined constant amount,A,"Selective Availability (SA) was a deliberate degradation of GPS accuracy for civilian users by the US Department of Defense, achieved by introducing artificial timing errors (dithering) into the satellite clocks. SA was turned off in May 2000."
Radio Navigation,4888,"In the event of the use of Selective Availability, how does this affect, if at all, the navigation accuracy of the NAVSTAR/GPS satellite navigation system ?",It degrades position accuracy by manipulating satellite signals,It increases because only signals from satellites in the most suitable geometric constellation are selected by the receiver,"It has no influence because, by selecting of the most suitable signals, the computing process in the receiver is quicker",It degrades accuracy by reducing the number of available satellites,A,Selective Availability degraded the horizontal positioning accuracy for civil users from approximately 15 meters to 100 meters by manipulating the satellite clock parameters and ephemeris data.
Radio Navigation,4889,"In the NAVSTAR/GPS satellite navigation system, receiver clock error:",is corrected by using signals from four satellites,"is the biggest part of the total error, it cannot be corrected",can be minimised by synchronisation of the receiver clock with the satellite clocks,is negligible small because of the great accuracy the atomic clocks installed in the satellites,A,"The receiver quartz clock error is solved mathematically by adding a fourth satellite signal. The fourth pseudo-range equation allows the receiver to calculate and eliminate the clock offset, aligning the receiver time with GPS time."
Radio Navigation,4890,The influence of the ionosphere on the accuracy of the satellite navigation system NAVSTAR/GPS is:,minimised by the receiver using a model of the atmosphere and comparing signals transmitted by the satellites,minimised by computing the average of all signals,only significant if the satellites are located at a small elevation angle above the horizon,negligible,A,"Single-frequency GPS receivers minimize ionospheric delay errors by applying a mathematical model of the ionosphere (such as the Klobuchar model) transmitted in the navigation message, which compensates for about 50% of the error."
Radio Navigation,4891,Which one of the following is an advantages of a multi-sensor system using inputs from a global navigation satellite system (GNSS) and an inertial navigational system (INS)?,The GNSS can be used to update a drifting INS,The activation of 'Selective Availability' can be recognised by the INS,The average position calculated from data provided by both systems increases overall accuracy,The only advantage of coupling both systems is double redundancy,A,"An Inertial Navigation System (INS) is highly accurate in the short term but suffers from position drift over time. By coupling it with GNSS, the continuous and stable position updates from the satellites can be used to calibrate and correct the INS drift."
Radio Navigation,4892,"What are the effects, if any, of shadowing by parts of the aircraft (e.g. wing) on the reception of signals from NAVSTAR/GPS satellites?",It may prevent the reception of signals,It causes multipath propagation,"The signals will be distorted, however the error can be corrected for using an algorithm and information from unaffected signals",It has no influence because high frequency signals are unaffected,A,"Because GPS signals propagate in the UHF band, they require a clear line-of-sight. Physical shielding of the antenna by the wings or tail during steep turns (shadowing) can block the signals, leading to a temporary loss of satellite tracking."
Radio Navigation,4893,Which of the following geometric satellite constellations provides the most accurate NAVSTAR/GPS position fix?,3 satellites with a low elevation above the horizon and an azimuth of 120° from each other together with a fourth directly overhead,3 satellites with an azimuth of 120° from each other and an elevation of 45° above the horizon,4 satellites with an azimuth of 90° from each other and a low elevation above the horizon,4 satellites with an azimuth of 90° from each other and an elevation of 45° above the horizon,A,"An optimal satellite geometry for a 3D position fix consists of satellites spread widely apart. Three satellites spaced 120° apart at low elevation angles provide strong horizontal positioning (low HDOP), while a fourth satellite directly overhead provides excellent vertical positioning (low VDOP)."
Radio Navigation,4894,"In relation to the NAVSTAR/GPS satellite navigation system, what is involved in the differential technique (D-GPS)?",Fixed ground stations compute position errors and transmit correction data to a suitable receiver on the aircraft,The difference between signals transmitted on the L1 and L2 frequencies are processed by the receiver to determine an error correction,Receivers from various manufacturers are operated in parallel to reduce the characteristical receiver noise error,Signals from satellites are received by 2 different antennas which are located a fixed distance apart. This enables a suitable receiver on the aircraft to recognise and correct for multipath errors,A,"Differential GPS (DGPS) utilizes ground stations with precisely known coordinates to measure the errors in the satellite signals. These stations then transmit real-time correction messages to nearby users, improving positioning accuracy to sub-meter levels."
Radio Navigation,4895,Which of the following statements about the accuracy that can be obtained with the differential technique (D-GPS) of the satellite navigation system NAVSTAR/GPS is correct?,"The nearer a receiver is situated to a D-GPS ground station, the more accurate the position fix",The increase in accuracy of position fixes is independent of the receiver position in relation to a D-GPS ground station,A D-GPS receiver can detect and correct for SA providing a more accurate position fix,Only D-GPS allows position fixes accurate enough for 'Non Precision Approaches',A,"DGPS corrections are highly accurate near the base station because both the base station and the user experience the same atmospheric signal delays. As the distance between the user and the station increases, the correlation between their atmospheric errors decreases, slightly degrading accuracy."
Radio Navigation,4896,How does a receiver of the NAVSTAR/GPS satellite navigation system determine the elevation and azimuth data of a satellite relative to the location of the antenna?,It calculates it by using Almanac data transmitted by the satellites,The data is stored in the receiver together with the Pseudo Random Noise (PRN) code,The data is based on the direction to the satellite determined at the location of the antenna,The data is determined by the satellite and transmitted together with the navigation message,A,GPS receivers use the stored almanac data and their own estimated position and time to calculate the current sky coordinates (elevation and azimuth) of all satellites in the constellation.
Radio Navigation,4897,"In relation to the NAVSTAR/GPS satellite navigation system, 'Search the Sky' is a:",procedure that starts after switching on a receiver if there is no stored satellite data available,continuous process by the ground segment to monitor the GPS satellites,procedure performed by the receiver to recognise new satellites becoming operational,continuous procedure performed by the receiver that searches the sky for satellites rising above the horizon,A,"When a GPS receiver is powered on with no valid almanac or last known position in its memory, it must scan all 32 PRN channels sequentially to acquire a satellite signal. This initialization process is called a 'Search the Sky' and takes several minutes."
Radio Navigation,4898,"What is the procedure to be followed if, on a flight under IFR conditions using the NAVSTAR/GPS satellite navigation system, the number of satellites required to maintain the RAIM (Receiver Autonomous Integrity Monitoring) function are not available?",The flight may be continued using other certificated navigation systems,The flight has to be continued under VFR conditions,A constant heading and speed must be flown until the required number of satellites are again available,The flight may be continued as planned if at least 4 satellites are available and the pilot monitors the GPS-System manually,A,"If the GPS system fails or RAIM indicates a loss of integrity during an IFR flight, the pilot must transition to using conventional, certified ground-based navigation aids (like VOR, DME, or ILS) to continue the flight safely."
Radio Navigation,4899,"Which of the following, if any, is a prerequisite if a receiver of a NAVSTAR/GPS satellite navigation system is to be used in combination with a multi sensor system?",The prescribed IFR-equipment must be installed and operational,The prescribed IFR-equipment must be in working correctly and the navigation information continuously displayed,The RAIM-function of the GPS receiver must be able to monitor all prescribed navigation systems,Multi-sensor systems are not certificated for flights under IFR conditions,A,"For a GPS to be certified and used for IFR operations, the aircraft must be equipped with an approved installation, the crew must be trained, and the receiver's navigation database must be current and up to date."
Radio Navigation,4900,"Which of the following procedures must be adopted if, on a flight under IFR conditions using a NAVSTAR/GPS satellite navigation system receiver, the position fix obtained from the GPS receiver differs from the position of conventional navigation systems by an unacceptable amount?",It may be continued using conventional navigation systems,"It may be continued using NAVSTAR/GPS, prior to the next flight all systems must be checked",It must be continued under VFR conditions,The pilot must determine the reason for the deviation and correct the error or switch off the faulty system,A,"If RAIM is lost, the receiver cannot guarantee the integrity of the satellite positioning. Under IFR rules, the flight may be continued, but navigation must revert to conventional ground-based radio navigation aids."
Radio Navigation,4901,What datum is used for the Minimum Descent Altitude (MDA) on a non-precision approach when using the NAVSTAR/GPS satellite navigation system?,Barometric altitude,"If using Differential-GPS (D-GPS) the altitude obtained from the D-GPS, otherwise barometric altitude",Radar altitude,GPS altitude,A,"Regardless of any GPS capability, the legal datum for altitude information and Minimum Descent Altitude (MDA) during an instrument approach or flight under IFR is barometric altitude, measured by a barometric altimeter referencing local pressure settings (QNH)."
Radio Navigation,4902,Which of the following is the datum for altitude information when conducting flights under IFR conditions on airways using the NAVSTAR/GPS satellite navigation system?,Barometric altitude,The average of GPS altitude and barometric altitude,GPS altitude,GPS altitude if 4 or more satellites are received otherwise barometric altitude,A,"During IFR flights and precision or non-precision approaches, the primary datum for all altitude vertical navigation is barometric altitude."
