chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer
Flight Planning,2398,The quantity of fuel which is calculated to be necessary for a jet aeroplane to fly IFR from departure aerodrome to the destination aerodrome is 5352 kg. Fuel consumption in holding mode is 6 000 kg/h. Alternate fuel is 4380 kg. Contingency should be 5% of trip fuel.What is the minimum required quantity of fuel which should be on board at take-off?,13000 kg.,14500 kg.,13370 kg.,13220 kg.,A
Flight Planning,2399,"Mark the correct statement:If a decision point procedure is applied for flight planning,",the trip fuel to the destination aerodrome is to be calculated via the decision point.,the trip fuel to the destination aerodrome is to be calculated via the suitable enroute alternate.,a destination alternate is not required.,the fuel calculation is based on a contingency fuel from departure aerodrome to the decision point.,A
Flight Planning,2400,"An operator (turbojet engine) shall ensure that calculation up of usable fuel for a flight for which no destination alternate is required includes, taxi fuel, trip fuel, contingency fuel and fuel to fly for:",30 minutes at holding speed at 450 m above aerodrome elevation in standard conditions,2 hours at normal cruise consumption,45 minutes plus 15% of the flight time planned to be spent at cruising level or two hours whichever is less,30 minutes at holding speed at 450 m above MSL in standard conditions,A
Flight Planning,2401,The following fuel consumption figures are given for a jet aeroplane:-standard taxi fuel: 600 kg.-average cruise consumption: 10 000 kg/h.-holding fuel consumption at 1500 ft above alternate airfield elevation: 8000 kg/h.-flight time from departure to destination: 6 hours -fuel for diversion to alternate: 10 200 kg.The minimum ramp fuel load is:,77 800 kg,74 800 kg,79 800 kg,77 200 kg,A
Flight Planning,2402,"A jet aeroplane has a cruising fuel consumption of 4060 kg/h, and 3690 kg/h during holding. If the destination is an isolated airfield, the aeroplane must carry, in addition to contingency reserves, additionnal fuel of :",8120 kg.,7380 kg.,1845 kg.,3500 kg.,A
Flight Planning,2403,A jet aeroplane is to fly from A to B. The minimum final reserve fuel must allow for :,"30 minutes hold at 1500 ft above destination aerodrome elevation, when no alternate is required.",20 minutes hold over alternate airfield.,30 minutes hold at 1500 ft above mean sea level.,15 minutes hold at 1500 ft above destination aerodrome elevation.,A
Flight Planning,2404,"(For this question use annex 033-3321A or Flight Planning Manual MRJT 1 Figure 4.3.1.B)Given : estimated zero fuel mass 50 t, estimated landing mass at alternate 52 t, final reserve fuel 2 t, alternate fuel 1 t, flight to destination, distance 720 NM, true course (TC) 030, W/V 340/30, cruise: long range FL 330, outside air temperature -30 ° C.Find : estimated trip fuel and time","4 800 kg, 01 : 45","4 400 kg, 02 : 05","4 750 kg, 02 : 00","4 600 kg, 02 : 05",A
Flight Planning,2405,"(For this question use annex 033-3322A or Flight Planning Manual MRJT 1 Figure 4.3.6)Given: estimated dry operation mass 35 500 kg, estimated load 14 500 kg, final reserve fuel 1200 kg, distance to alternate 95 NM, average true track 219°, head wind component 10 ktFind : fuel and time to alternate.","1 100 kg, 25 min","1 100 kg, 44 min","800 kg, 24 min","800 kg, 40 min",A
Flight Planning,2406,"(For this question use annex 033-3323A or Flight Planning Manual MRJT 1 Figure 4.3.3C)Given: ground distance to destination aerodrome 1 600 NM, headwind component 50 kt, FL 330, cruise 0.78 Mach, ISA + 20 ° C, estimated landing weight 55000 kg .Find: simplified flight planning to determine estimated trip fuel and trip time.",12 400 kg. 03h 55 min,11 400 kg. 04h 12 min,12 400 kg. 04h 12 min,11 400 kg. 03h 55 min,A
Flight Planning,2407,"(For this question use annex 033-3324A or Flight Planning Manual MRJT 1 Figure 4.4)Given: dry operating mass 35 500 kg, estimated load 12 000 kg, contingency approach and landing fuel 2 500 kg, elevation at departure aerodrome 500 ft, elevation at alternate aerodrome 30 ft.Find: final reserve fuel for a jet aeroplane (holding) and give the elevation which is relevant.","1 180 kg, alternate elevation","2 360 kg, alternate elevation","1 180 kg,destination elevation","2 360 kg,destination elevation",A
Flight Planning,2408,Planning a flight from Paris (Charles de Gaulle) to London (Heathrow) for a twin - jet aeroplane.Preplanning:Maximum Take-off Mass: 62 800 kgMaximum Zero Fuel Mass: 51 250 kgMaximum Landing Mass: 54 900 kgMaximum Taxi Mass: 63 050 kgAssume the following preplanning results:Trip fuel: 1 800 kgAlternate fuel: 1 400 kgHolding fuel (final reserve): 1 225 kgDry Operating Mass: 34 000 kgTraffic Load: 13 000 kgCatering: 750 kgBaggage: 3 500 kgFind the Take-off Mass (TOM):,51 515 kg.,55 765 kg.,51 425 kg.,52 265 kg.,A
Flight Planning,2409,"(For this question use annexes 033-11073A, 033-11073B, 033-11073C and 033-11073D)Planning a MACH 0,82 cruise at FL 390, the estimated landing mass is 160 000 kg, the ground distance is 2 800 NM and the mean tailwind is 100 kt, ISA conditions.Fuel consumption will be:",26 950 kg,22 860 kg,24 900 kg,30 117 kg,A
Flight Planning,2410,"(For this question use annexes 033-11074A, 033-11074B, 033-11074C and 033-11074D)Planning a MACH 0,82 cruise at FL 390, the estimated landing mass is 160 000 kg.The ground distance is 2 800 NM and the mean wind is equal to zero. ISA conditions.Fuel consumption will be:",32 657 kg,30 117 kg,27 577 kg,30 371 kg,A
Flight Planning,2411,"(For this question use annex 033-9556A or Flight Planning Manual MRJT 1 Figure 4.14)Find the SPECIFIC RANGE for the twin jet aeroplane flying below the optimum altitude (range loss = 6%) and using the following data. Given: MACH .74 CRUISE, Flight level = 310, Gross mass = 50000 kg, ISA conditions",176 NAM/1000 kg,187 NAM/1000 kg,2994 NAM/1000 kg,2807 NAM/1000 kg,A
Flight Planning,2412,"(For this question use annex 033-9557A or Flight Planning Manual MRJT 1 Figure 4.5.3.2)Find the FUEL FLOW for the twin jet aeroplane with regard to the following data. Given: MACH .74 cruise, Flight level 310, Gross mass 50000 kg, ISA conditions",2300 kg/h,1150 kg/h,2994 kg/h,1497 kg/h,A
Flight Planning,2413,"(For this question use annex 033-9571A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Find: Final fuel consumption for this legGiven: Long range cruise, Temperature -63°C, FL 330, Initial gross mass enroute 54100 kg, Leg flight time 29 min",1093 kg,1107 kg,1100 kg,1000 kg,A
Flight Planning,2414,(For this question use annex 033-9572A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Find: Air distance in Nautical Air Miles (NAM) for this leg and fuel consumptionGiven: Flight time from top of climb at FL 280 to the enroute point is 48 minutes. Cruise procedure is long range cruise. Temperature is ISA -5°C. The take-off mass is 56000 kg and climb fuel 1100 kg.,"345 NAM, 1994 kg","349 NAM, 2000 kg","345 NAM, 2000 kg","345 NAM, 2006 kg",A
Flight Planning,2415,"(For this question use annex 033-9573A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given: Brake release mass 57500 kg, Initial FL 280, average temperature during climb ISA -10°C, average head wind component 18 ktFind: Climb time for enroute climb 280/.74",13 min,11 min,15 min,14 min,A
Flight Planning,2416,"(For this question use annex 033-9574A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given: Brake release mass 57500 kg, Temperature ISA -10°C, Headwind component 16 kt, Initial FL 280Find: Still air distance (NAM) and ground distance (NM) for the enroute climb 280/.74","62 NAM, 59 NM","59 NAM, 62 NM","62 NAM, 71 NM","71 NAM, 67 NM",A
Flight Planning,2417,"(For this question use annex 033-9575A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given: Brake release mass 57500 kg, Temperature ISA -10°C, Average headwind component 16 kt, Initial FL 280Find: Climb fuel for enroute climb 280/.74",1138 kg,1238 kg,1387 kg,1040 kg,A
Flight Planning,2418,"(For this question use annex 033-9578A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given: Long range cruise, OAT -45°C at FL 350, Gross mass at the beginning of the leg 40000 kg, Gross mass at the end of the leg 39000 kgFind: True air speed (TAS) and cruise distance (NAM) for a twin jet aeroplane","TAS 433 kt, 227 NAM","TAS 423 kt, 227 NAM","TAS 433 kt, 1163 NAM","TAS 423 kt, 936 NAM",A
Flight Planning,2419,"(For this question use annex 033-11238A)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight level FL 370 at """"Long Range"""" (LR) cruise regime- (Prescribed) mass at brake release: 204 500 kg- Flight leg ground distance: 2 000 NM- Temperatures: ISA- Headwind component: 70 kt- """"Total anti-ice"""" set on """"ON"""" for the entire flight- no requested climb and descent correction of the fuel consumptionThe fuel required from take-off to landing is:",29 440 kg,27 770 kg,20 900 kg,22 160 kg,A
Flight Planning,2420,"(For this question use annex 033-11241A)The flight crew of a turbojet aeroplane prepares a flight using the following data:- Flight level FL 370 at """"Long Range"""" (LR) cruise regime- Mass at brake release: 212 800 kg- Flight leg ground distance: 2 500 NM- Temperatures: ISA- CG: 37%- Headwind component: 30 kt- """"Total anti-ice"""" set on """"ON"""" for the entire flight- No requested climb and descent correction of the fuel consumptionThe fuel consumption (from take-off to landing) is:",34 430 kg,32 480 kg,28 720 kg,30 440 kg,A
Flight Planning,2421,"(For this question use annex 033-9579A, B,C,D or Flight Planning Manual MRJT 1 Figure 4.2.2 and Figure 4.5.3.2)Given: Estimated take-off mass 57000 kg, Ground distance 150 NM, Temperature ISA -10°C, Cruise at .74 MachFind: Cruise altitude and expected true air speed","25000 ft, 435 kt","24000 ft, 445 kt","33500 ft, 430 kt","33900 ft, 420 kt",A
Flight Planning,2422,(For this question use annex 033-9543A or Flight Planning Manual MRJT 1 Figure 4.4)The final reserve fuel taken from the HOLDING PLANNING table for the twin jet aeroplane is based on the following parameters:,"pressure altitude, aeroplane mass and flaps up with minimum drag airspeed","pressure altitude, aeroplane mass and flaps down with maximum range speed","pressure altitude, aeroplane mass and flaps up with maximum range speed","pressure altitude, aeroplane mass and flaps down with minimum drag airspeed",A
Flight Planning,2423,"(For this question use annex 033-9546A or Flight Planning Manual MRJT 1 Figure 4.3.6)In order to find ALTERNATE FUEL and TIME TO ALTERNATE, the AEROPLANE OPERATING MANUAL shall be entered with:","distance in nautical miles (NM), wind component, landing mass at alternate","distance in nautical air miles (NAM), wind component, landing mass at alternate","distance in nautical miles (NM), wind component, zero fuel mass","distance in nautical miles (NM), wind component, dry operating mass plus holding fuel",A
Flight Planning,2424,The final reserve fuel for aeroplanes with turbine engines is,fuel to fly for 30 minutes at holding speed at 1500 ft (450 m) above aerodrome elevation in standard conditions.,fuel to fly for 45 minutes at holding speed at 1500 ft (450 m) above aerodrome elevation in standard conditions.,fuel to fly for 45 minutes at holding speed at 1000 ft (300 m) above aerodrome elevation in standard conditions.,fuel to fly for 60 minutes at holding speed at 1500 ft (450 m) above aerodrome elevation in standard conditions.,A
Flight Planning,2425,Which of the following statements is relevant for forming route portions in integrated range flight planning?,The distance from take-off up to the top of climb has to be known.,No segment shall be more than 30 minutes of flight time.,Each reporting point requires a new segment.,A small change of temperature (2 °C) can divide a segment.,A
Flight Planning,2426,"(For this question use annex 033-9691A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given: twin jet aeroplane, FL 330, Long range cruise, Outside air temperature -63°C, Gross mass 50500 kgFind: True air speed (TAS)",420 kt,433 kt,431 kt,418 kt,A
Flight Planning,2427,"(For this question use annex 033-11208A)A turbojet aeroplane, weighing 200 000 kg, initiates its cruise at the optimum level at M 0.84 (ISA, CG=37%, Total Anti Ice ON). A head wind of 30 kt is experienced and, after a distance of 500 NM, severe icing is encountered and this requires an immediate descent. The aeroplane mass at start of descent is:",192 500 kg,193 000 kg,193 400 kg,193 800 kg,A
Flight Planning,2428,"(For this question use annex 033-11209A and 033-11209B)Assuming a departure/ destination fuel price ratio of 0.91, the commander decides to optimize fuel tankering by using the following data:. Cruise flight level: FL 350. Air distance to be covered: 2 500 NM. Planned take-off mass: 200 000 kg (with the minimum prescribed fuel quantity of 38 000 kg that includes a trip fuel of 29 000 kg). Maximum landing mass: 180 000 kg. Maximum take-off mass: 205 000 kg. Maximum tank capacity: 40 000 kgThe additional fuel quantity will be:",0 kg,3 000 kg,2 000 kg,4 000 kg,A
Flight Planning,2429,"(For this question use annex 033-11210A and 033-11210B)Assuming a departure/ destination fuel price ratio of 0.92, the commander decides to optimize fuel tankering by using the following data:. Cruise flight level: FL 350. Air distance to be covered: 1 830 NM. Planned take-off mass: 190 000 kg (with a minimum prescribed fuel quantity of 30 000 kg that includes a trip fuel of 22 000 kg). Maximum landing mass: 180 000 kg. Maximum take-off mass: 205 000 kg. Maximum tank capacity: 40 000 kgThe additional fuel quantity will be:",10 000 kg,20 000 kg,12 000 kg,15 000 kg,A
Flight Planning,2430,(For this question use annex 033-11211A and 033-11211B )Assuming the following data:. Ground distance to be covered: 2 000 NM. Cruise flight level: FL 330. Cruising speed: Mach 0.82 (true airspeed: 470 kt). Head wind component: 30 kt. Planned destination landing mass: 160 000 kg. Temperature: ISA. CG: 37%. Total anti-ice: ON. Pack flow: HITime needed to carry out such a flight is:,4 h 43 min,4 h 26 min,5 h 02 min,4 h 10 min,A
Flight Planning,2431,(For this question use annex 033-11212A and 033-11212B)Assuming the following data:. Ground distance to be covered: 1 500 NM. Cruise flight level: FL 310. Cruising speed: Mach 0.82 (true airspeed: 470 kt). Head wind component: 40 kt. Planned destination landing mass: 140 000 kg. Temperature: ISA + 15° C. CG: 37 %. Total anti-ice: ON. Pack flow: HIFuel consumption for such a flight is:,23 500 kg,21 500 kg,21 700 kg,19 900 kg,A
Flight Planning,2432,(For this question use annex 033-11213A and 033-11213B)Assuming the following data:. Ground distance to be covered: 2 500 NM. Cruise flight level: FL 350. Cruising speed: Mach 0.82 (true airspeed: 470 kt). Tailwind component: 40 kt. Planned destination landing mass: 150 000 kg. Temperature: ISA . CG: 37%. Total anti-ice: OFF. Air conditioning: normalFuel consumption for such a flight is:,27 800 kg,27 000 kg,28 300 kg,29 200 kg,A
Flight Planning,2433,(For this question use annex 033-11214A)Assuming the following data:. Ground distance to be covered: 2 600 NM. Cruise flight level: FL 370. Cruising speed: Mach 0.82 (true airspeed: 470 kt). Wind: zero wind during flight. Planned destination landing mass: 140 000 kg. Temperature: ISA + 15° C. CG: 37 %. Total anti-ice: ON. Air conditioning: normalFuel consumption for such a flight is:,31 500 kg,29 100 kg,29 400kg,27 400 kg,A
Flight Planning,2434,"(For this question use annex 033-11215A)A turbojet aeroplane is flying using the following data: . optimum flight level, Mach 0.80, mass of 190 000 kg . temperature: ISA . tailwind component: 100 ktThe fuel mileage and the fuel consumption per hour are:","105 NM/1000 kg, 5330 kg/h","105 NM/1000 kg, 6515 kg/h","86 NM/1000 kg, 6515 kg/h","71 NM/1000 kg, 5330 kg/h",A
Flight Planning,2435,"(For this question use annex 033-11216A)A turbojet aeroplane is flying using the following data: . flight level FL 250, Long Range (LR) cruise, mass of 150 000 kg . temperature: ISA . head wind component: 100 kt . remaining flight time: 1 h 40 minThe ground distance that can be covered during the cruise flight is:",445 NM,612 NM,841 NM,2031 NM,A
Flight Planning,2436,"(For this question use annexes 033-11223A, 033-11223B and 033-11223C)Given:. Take-off mass: 150 000 kg. Planned cruise at FL 350. Long range MACH. Standard Atmosphere (ISA). CG: 37 %Covering an air distance of 2 000 NM, your trip fuel from take-off to landing will be:",22 360 kg,19 660 kg,21 760 kg,20 260 kg,A
Flight Planning,2437,"(For this question use annex 033-11228A)For a long distance flight at FL 390, """"Long Range"""" regime, divided into four flight legs with the following characteristics:- segment AB - Ground distance: 2 000 NM. head wind component: 50 kt - segment BC - Ground distance: 1 000 NM. head wind component: 30 kt - segment CD - Ground distance: 500 NM. tail wind component: 100 kt - segment DE - Ground distance: 1 000 NM. head wind component: 70 kt The air distance of the entire flight is approximately:",4 900 NM,5 120 NM,4 630 NM,5 040 NM,A
Flight Planning,2438,"(For this question use annex 031-11231A)For a long distance flight at FL 370, """"Long Range"""" regime, divided into four flight legs with the following specifications:- segment AB - Ground distance: 2 000 NM. headwind component: 50 kt- segment BC - Ground distance: 1 000 NM. headwind component: 30 kt- segment CD - Ground distance: 500 NM. tailwind component: 70 kt- segment DE - Ground distance: 1 000 NM. headwind component: 20 ktThe total air distance is approximately:",4 800 NM,4 940 NM,4 580 NM,4 820 NM,A
Flight Planning,2439,"(For this question use annex 033-12358A or Flight Planning Manual MRJT 1 Figure 4.7.3)Given:Diversion fuel available 8500kgDiversion cruise altitude 10000ftMass at point of diversion 62500kgHead wind component 50ktTemperature ISA -5°CThe (a) maximum diversion distance, and (b) elapsed time alternate, are approximately :",(a) 860 NM (b) 3h 20 min,(a) 1000 NM (b) 3h 40 min,(a) 760 NM (b) 4h 30 min,(a) 1130 NM (b) 3h 30 min,A
Flight Planning,2440,(For this question use annex 033-12359A or Flight Planning Manual MRJT 1 Figure 4.7.3)Given:Diversion distance 720NMTail wind component 25ktMass at point of diversion 55000kgTemperature ISADiversion fuel available 4250kgWhat is the minimum pressure altitude at which the above conditions may be met ?,20000ft,26000ft,16000ft,14500ft,A
Flight Planning,2441,"(For this question use annex 033-12360A or Flight Planning Manual MRJT 1 Figure 4.7.3)Given:Diversion distance 650 NMDiversion pressure altitude 16 000 ftMass at point of diversion 57 000 kgHead wind component 20 ktTemperature ISA + 15°CThe diversion (a) fuel required and (b) time, are approximately :",(a) 4800kg(b) 2h 03min,(a) 3900kg(b) 1h 45min,(a) 6200kg(b) 2h 10min,(a) 4400kg(b) 1h 35min,A
Flight Planning,2442,(For this question use annex 033-12361A or Flight Planning Manual MRJT 1 Figure 4.7.3) Given:Distance to alternate 950 NMHead wind component 20 ktMass at point of diversion 50000kgDiversion fuel available 5800kgThe minimum pressure altitude at which the above conditions may be met is :,22000ft,20000ft,26000ft,18000ft,A
Flight Planning,2443,"(For this question use annex 033-12364A or Flight Planning Manual MRJT 1 Figure 4.7.2)For the purpose of planning an extended range flight it is required that with a start of diversion mass of 55000kg a diversion of 600 nautical miles should be achieved in 90 minutes. Using the above table, the only listed cruise technique to meet that requirement is :",M/KIAS .74/330,M/KIAS .74/290,M/KIAS .70/280,LRC,A
Flight Planning,2444,"(For this question use annex 033-12365A or Flight Planning Manual MRJT 1 Figure 4.7.2)Using the above table, in ISA conditions and at a speed of M.70/280KIAS, in an elapsed time of 90 minutes an aircraft with mass at point of diversion 48000 kg could divert a distance of :",584 NM,563 NM,603 NM,608 NM,A
Flight Planning,2445,"(For this question use annex 033-12366A or Flight Planning Manual MRJT 1 Figure 4.7.2)An aircraft on an extended range operation is required never to be more than 120 minutes from an alternate, based on 1 engine inoperative LRC conditions in ISA. Using the above table and a given mass of 40000 kg at the most critical point, the maximum air distance to the relevant alternate is :",735 NM,794 NM,810 NM,875 NM,A
Flight Planning,2446,(For this question use annex 033-12367A or Flight Planning Manual MRJT 1 Figure 4.5.4)A descent is planned at .74/250KIAS from 35000ft to 5000ft. How much fuel will be consumed during this descent?,150kg,290kg,278kg,140kg,A
Flight Planning,2447,"If CAS is 190 kts, Altitude 9000 ft. Temp. ISA - 10°C, True Course (TC) 350°, W/V 320/40, distance from departure to destination is 350 NM, endurance 3 hours, and actual time of departure is 1105 UTC. The Point of Equal Time (PET) is reached at :",1213 UTC,1221 UTC,1233 UTC,1203 UTC,A
Flight Planning,2448,"If CAS is 190 kts, Altitude 9000 ft. Temp. ISA - 10°C, True Course (TC) 350°, W/V 320/40, distance from departure to destination is 350 NM, endurance 3 hours and actual time of departure is 1105 UTC. The distance from departure to Point of Equal Time (PET) is :",203 NM,147 NM,183 NM,167 NM,A
Flight Planning,2449,"Find the distance from waypoint 3 (WP 3) to the critical point. Given: distance from WP 3 to WP 4 = 750 NM, TAS out 430 kt, TAS return 425 kt, Tailwind component out 30 kt, head wind component return 40 kt",342 NM,375 NM,408 NM,403 NM,A
Flight Planning,2450,"Find the time to the Point of Safe Return (PSR). Given: Maximum useable fuel 15000 kg, Minimum reserve fuel 3500 kg, TAS out 425 kt, Head wind component out 30 kt, TAS return 430 kt, Tailwind component return 20 kt, Average fuel flow 2150 kg/h",2 h 51 min,3 h 43 min,2 h 59 min,2 h 43 min,A
Flight Planning,2451,Given :X = Distance A to point of equal time (PET) between A and BE = EnduranceD = Distance A to BO = Groundspeed 'on'H = Groundspeed 'back'The formula for calculating the distance X to point of equal time (PET) is:,D x HX = _____ O + H,D x OX = _____ O + H,E x O x HX = ________ O + H,D x O x HX = ________ O + H,A
Flight Planning,2452,Given :Course A to B 088° (T)distance 1250 NMMean TAS 330 ktMean W/V 340°/60 ktThe time from A to the PET between A and B is :,1 hour 42 minutes,1 hour 54 minutes,1 hour 39 minutes,2 hours 02 minutes,A
Flight Planning,2453,Given :Distance X to Y 2700 NMMach Number 0.75Temperature -45°CMean wind component 'on' 10 kt tailwindMean wind compontent 'back' 35 kt tailwindThe distance from X to the point of equal time (PET) between X and Y is :,1386 NM,1350 NM,1313 NM,1425 NM,A
Flight Planning,2454,Given :Distance A to B 2050 NMMean groundspeed 'on' 440 ktMean groundspeed 'back' 540 ktThe distance to the point of equal time (PET) between A and B is :,1130 NM,1025 NM,920 NM,1153 NM,A
Flight Planning,2455,Given :Distance A to B 3060 NMMean groundspeed 'out' 440 ktMean groundspeed 'back' 540 ktSafe Endurance 10 hoursThe time to the Point of Safe Return (PSR) is:,5 hours 30 minutes,5 hours 45 minutes,3 hours 55 minutes,5 hours 20 minutes,A
Flight Planning,2456,Given the following:D = flight distance X = distance to Point of Equal TimeGSo = groundspeed outGSr = groundspeed return The correct formula to find distance to Point of Equal Time is :,X = D x GSr / (GSo + GSr),X = D x GSo / (GSo + GSr),X = (D/2) x GSo / (GSo + GSr),X = (D/2) + GSr / (GSo + GSr),A
Flight Planning,2457,Which of the following statements is (are) correct with regard to the advantages of computer flight plans ?1. The computer can file the ATC flight plan.2. Wind data used by the computer is always more up-to-date than that available to the pilot.,Statement 1 only,Statement 2 only,Both statements,Neither statement,A
Flight Planning,2458,Which of the following statements is (are) correct with regard to the operation of flight planning computers ?1. The computer can file the ATC flight plan.2. In the event of inflight re-routing the computer produces a new plan.,Statement 1 only,Statement 2 only,Both statements,Neither statement,A
Flight Planning,2459,"Which of the following statements is (are) correct with regard to computer flight plans 1. The computer takes account of bad weather on the route and adds extra fuel.2. The computer calculates alternate fuel sufficient for a missed approach, climb, cruise, descent and approach and landing at the destination alternate.",Statement 2 only,Both statements,Statement 1 only,Neither statement,A
Flight Planning,2460,"When calculating the fuel required to carry out a given flight, one must take into account :1 - the wind2 - foreseeable airborne delays3 - other weather forecasts4 - any foreseeable conditions which may delay landingThe combination which provides the correct statement is :",1 - 2 - 3 - 4,03-Jan,2 - 4,1 - 2 - 3,A
Flight Planning,2461,(For this question use annex 033-9576A or Route Manual chart E(HI)5 CAA- Edition)Given: Leg Moulins(N46 24.4 E003 38.0)/Dijon(N47 16.3 E005 05.9).Find: Route designator and total distance,"Direct route, 69 NM","D, 44 NM","UG 21, 69 NM","UG 21, 26 NM",A
Flight Planning,2462,"""""Integrated range"""" curves or tables are presented in the Aeroplane Operations Manuals. Their purpose is",to determine the fuel consumption for a certain still air distance considering the decreasing fuel flow with decreasing mass.,to determine the flight time for a certain leg under consideration of temperature deviations.,to determine the still air distance for a wind components varying with altitude.,to determine the optimum speed considering the fuel cost as well as the time related cost of the aeroplane.,A
Flight Planning,2463,"(For this question use annex 033-4616A or Flight Planning Manual MRJT 1 Figure 4.3.6)In order to get alternate fuel and time, the twin -jet aeroplane operations manual graph shall be entered with:","Distance (NM), wind component, landing mass at alternate.","Still air distance, wind component, zero fuel mass.","Flight time, wind component, landing mass at alternate.","Distance (NM), wind component, zero fuel mass.",A
Flight Planning,2464,"(For this question use annex 033-9697A or Flight Planning Manual MRJT 1 Figure 4.4)Given: twin jet aeroplane, Estimated mass on arrival at the alternate 50000 kg, Estimated mass on arrival at the destination 52525 kg, Alternate elevation MSL, Destination elevation 1500 ftFind: Final reserve fuel and corresponding time","1180 kg, 30 min","2360 kg, 30 min","2360 kg, 01 h 00 min","1180 kg, 45 min",A
Flight Planning,2465,"(For this question use annex 033-9698A or Flight Planning Manual MRJT 1 Figure 4.4)Given: twin jet aeroplane, Estimated mass on arrival at the alternate 50000 kg, Elevation at destination aerodrome 3500 ft, Elevation at alternate aerodrome 30 ftFind: Final reserve fuel",1180 kg,2360 kg,1150 kg,2300 kg,A
Flight Planning,2466,"(For this question use annex 033-9550A or Flight Planning Manual MRJT 1 Figure 4.2.2)Find the SHORT DISTANCE CRUISE ALTITUDE for the twin jet aeroplane.Given: Brake release mass=45000 kg, Temperature=ISA + 20°C, Trip distance=50 Nautical Air Miles (NAM)",10000 ft,7500 ft,12500 ft,11000 ft,A
Flight Planning,2467,"(For this question use annex 033-9551A or Flight Planning Manual MRJT 1 Figure 4.2.2)Find the SHORT DISTANCE CRUISE ALTITUDE for the twin jet aeroplane.Given: Brake release mass=40000 kg, Temperature=ISA + 20°C, Trip distance=150 Nautical Air Miles (NAM)",30000 ft,25000 ft,21000 ft,27500 ft,A
Flight Planning,2468,"(For this question use annexes 033-9494A and 033-9694B or Flight Planning Manual MRJT 1 Figure 4.5.3.1 and Figure 4.3.1B)Given: twin jet aeroplane, Zero fuel mass 50000 kg, Landing mass at alternate 52000 kg, Final reserve fuel 2000 kg, Alternate fuel 1000 kg, Flight to destination: Distance 720 NM, True course 030°, W/V 340°/30 kt, Long range cruise, FL 330, Outside air temperature -30°CFind: Estimated trip fuel and time with simplified flight planning","4800 kg, 01 h 51 min","4400 kg, 02 h 05 min","4750 kg, 02 h 00 min","4600 kg, 02 h 05 min",A
Flight Planning,2469,"(For this question use annex 033-9695A or Flight Planning Manual MRJT 1 Figure 4.3.3C)Given: Twin jet aeroplane, Ground distance to destination aerodrome is 1600 NM, Headwind component 50 kt, FL 330, Cruise .78 Mach, ISA Deviation +20°C and Landing mass 55000 kgFind: Fuel required and trip time with simplified flight planning","12400 kg, 04 h 00 min","11400 kg, 04 h 12 min","11600 kg, 04 h 15 min","12000 kg, 03 h 51 min",A
Flight Planning,2470,"(For this question use annex 033-9696A or Flight Planning Manual MRJT 1 Figure 4.3.6)Given: twin jet aeroplane, Dry operating mass 35500 kg, Traffic load 14500 kg, Final reserve fuel 1200 kg, Distance to alternate 95 NM, Tailwind component 10 ktFind: Fuel required and trip time to alternate with simplified flight planning (ALTERNATE PLANNING)","1000 kg, 24 min","1000 kg, 40 min","800 kg, 24 min","800 kg, 0.4 hr",A
Flight Planning,2471,"(For this question use annexes 033-11226A and 033-11226B)In standard atmosphere, assuming a mass of 197 000 kg, in order to fly at FL 370 and to be at the optimum altitude, your Mach number should be:",0.82,0.84,0.80,the same as for LRC (Long Range Cruise),A
Flight Planning,2472,"(For this question use annex 031-11229A )For a turbojet aeroplane flying with a mass of 190 000 kg, at Mach 0.82, and knowing that the temperature at flight level FL 370 is - 35° C, the optimum flight altitude calculated using the annex is:",37400 ft,37800 ft,34600 ft,38600 ft,A
Flight Planning,2473,Given:Dry operating mass (DOM)= 33500 kgLoad= 7600 kgMaximum allowable take-off mass= 66200 kgStandard taxi fuel= 200 kgTank capacity= 16 100 kgThe maximum possible take-off fuel is:,15 900 kg,17 100 kg,16 300 kg,17 300 kg,A
Flight Planning,2474,"(For this question use annex 033-3305A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given: long range cruise: temp. -63° C at FL 330 initial gross mass enroute 54 100 kg, leg flight time 29 minFind: fuel consumption for this leg",1 020 kg,1 200 kg,1 100 kg,1 680 kg,A
Flight Planning,2475,(For this question use annex 033-3306A or Flight Planning Manual MRJT 1 Figure 4.5.3.1)Given: flight time from top of climb to the enroute point in FL280 is 48 min. Cruise procedure is long range cruise (LRC). Temp. ISA -5° C Take-off mass 56 000 kg Climb fuel 1 100 kgFind: distance in nautical air miles (NAM) for this leg and fuel consumption:,"345 NAM, 2000 kg","350 NAM, 2000 kg","345 NAM, 2100 kg","437 NAM, 2100 kg",A
Flight Planning,2476,"(For this question use annex 033-3307A or Flight Planning Manual MRJT 1 Figure 4.5.1)Given: estimated take-off mass 57 500 kg,initial cruise FL 280,average temperature during climb ISA -10°C,average head wind component 18 ktFind: climb time",13 min,11 min,15 min,14 min,A
