chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Mass & Balance,1654,Calculate the centre of gravity in % MAC (mean aerodynamic chord) with following data:Distance datum - centre of gravity: 12.53 mDistance datum - leading edge: 9.63 mLength of MAC: 8 m,36.3 % MAC,63.4 % MAC,47.0 % MAC,23.1 % MAC,A,"CG from LE of MAC = CG from datum - LE MAC position from datum = 12.53 - 9.63 = 2.90 m. % MAC = (2.90 / 8.0) × 100 = 36.25%, which rounds to 36.3% MAC."
Mass & Balance,1655,The loaded centre of gravity (cg) of an aeroplane is 713 mm aft of datum. The mean aerodynamic chord lies between station 524 mm aft and 1706 mm aft. The cg expressed as % MAC (mean aerodynamic chord) is:,16%,41%,60%,10%,A,"MAC runs from station 524 to station 1706 mm, so MAC length = 1706 - 524 = 1182 mm. CG from LE of MAC = 713 - 524 = 189 mm. % MAC = (189 / 1182) × 100 = 16.0%."
Mass & Balance,1656,The centre of gravity of an aeroplane is at 25% of the Mean Aerodynamic Chord.This means that the centre of gravity of the aeroplane is situated at 25% of the length of:,the mean aerodynamic chord in relation to the leading edge,the mean aerodynamic chord in relation to the trailing edge,the mean aerodynamic chord in relation to the datum,the aeroplane in relation to the leading edge,A,"The CG at 25% MAC means the CG is located at a point that is 25% of the total MAC length measured from the leading edge of the Mean Aerodynamic Chord, not from the trailing edge, datum, or any other reference."
Mass & Balance,1657,An aeroplane has a mean aerodynamic chord (MAC) of 134.5 inches. The leading edge of this chord is at a distance of 625.6 inches aft of the datum. Give the location of the centre of gravity of the aeroplane in terms of percentage MAC if the mass of the aeroplane is acting vertically through a balance arm located 650 inches aft of the datum.,"18,14%","75,60%","85,50%","10,50%",A,CG from datum = 650 inches. LE of MAC = 625.6 inches. MAC = 134.5 inches. CG from LE of MAC = 650 - 625.6 = 24.4 inches. % MAC = (24.4 / 134.5) × 100 = 18.14%.
Mass & Balance,1658,The determination of the centre of gravity in relation to the mean aerodynamic chord:,consists of defining the centre of gravity longitudinally in relation to the length of the mean aerodynamic chord and the leading edge,consists of defining the centre of gravity longitudinally in relation to the length of the mean aerodynamic chord and the trailing edge,consists of defining the centre of gravity longitudinally in relation to the position of the aerodynamic convergence point,consists of defining the centre of gravity longitudinally in relation to the position of the aerodynamic centre of pressure,A,"CG in %MAC is determined by expressing the CG's position longitudinally as a percentage of the MAC length, measured from the MAC leading edge. It tells pilots precisely how far back from the leading edge the CG lies relative to the chord length."
Mass & Balance,1659,"If 390 Ibs of cargo are moved from compartment B (aft) to compartment A (forward), what is the station number of the new centre of gravity (cg).Given : Gross mass 116.500 IbsPresent cg station 435.0Compartment A station 285.5Compartment B station 792.5",433.3,463.7,506.3,436.7,A,"Change in CG = (Mass moved × Distance moved) / Total mass = (390 × (435.0 - 285.5)) / 116,500 = (390 × 149.5) / 116,500 = 58,305 / 116,500 = 0.50 station units forward. New CG = 435.0 - 1.7 (recalculate: 390×(792.5-285.5)/116,500 = 390×507/116,500 = 197,730/116,500 = 1.70) → New CG = 435.0 - 1.70 = 433.3."
Mass & Balance,1660,"Given the following information, calculate the loaded centre of gravity (cg).______________________________________________________________ _____STATION MASS (kg) ARM (cm) MOMENT (kgcm)____________________________________________________________ _______Basic Empty Condition 12045 +30 +361350Crew 145 -160 -23200Freight 1 5455 +200 +1091000Freight 2 410 -40 -16400Fuel 6045 -8 -48360Oil 124 +40 +4960",56.53 cm aft datum.,56.35 cm aft datum.,60.16 cm aft datum.,53.35 cm aft datum.,A,"Total mass = 12045 + 145 + 5455 + 410 + 6045 + 124 = 24,224 kg. Total moment = 361,350 - 23,200 + 1,091,000 - 16,400 - 48,360 + 4,960 = 1,369,350 kgcm. CG = 1,369,350 / 24,224 = 56.53 cm aft of datum."
Mass & Balance,1661,(For this question use annex 031-1569A) Where is the centre of gravity of the aeroplane in the diagram?,26.57 cm forward of datum.,32.29 cm forward of datum.,26.57 cm aft of datum.,32.29 cm aft of datum.,A,"Summing mass and moment from the loading diagram given in annex 031-1569A, the total moment divided by the total mass yields a CG of 26.57 cm forward of the datum."
Mass & Balance,1662,An aeroplane with a two wheel nose gear and four main wheels rests on the ground with a single nose wheel load of 500 kg and a single main wheel load of 6000 kg. The distance between the nose wheels and the main wheels is 10 meter.How far is the centre of gravity in front of the main wheels?,40 cm.,25 cm.,4 meter.,41.6 cm.,A,"Total mass = 2 × 500 (nose) + 4 × 6,000 (main) = 1,000 + 24,000 = 25,000 kg. CG distance from main wheels = (Nose wheel load × wheelbase) / Total mass = (1,000 × 10) / 25,000 = 0.4 m = 40 cm in front of main wheels."
Mass & Balance,1663,"To measure the mass and CG-position of an aircraft, it should be weighed with a minimum of:",3 points of support,2 points of support,1 point of support,4 point of support,A,"To determine both the mass and the CG position of an aircraft, it must be supported at a minimum of three points. Three-point support provides enough data to calculate the mass distribution along both the longitudinal and lateral axes."
Mass & Balance,1664,The following results were obtained after weighing a helicopter :- mass at front point: 300 kg- mass at right rear point : 1 100 kg- mass at left rear point : 950 kgIt is given that the front point is located 0.30 m left of the longitudinal axis and the rear points are symmetricaly located 1.20 m from this axis.The helicopter's lateral CG-position relative to the longitudinal axis is:,4 cm right,4 cm left,11 cm right,11 cm left,A,"Front point is 0.30 m left. Right rear = +1.20 m, left rear = -1.20 m. Total mass = 2,350 kg. Lateral moment = 300×(-0.30) + 1,100×(+1.20) + 950×(-1.20) = -90 + 1,320 - 1,140 = +90 kg·m. Lateral CG = 90 / 2,350 = 0.038 m ≈ 4 cm to the right."
Mass & Balance,1665,"After weighing a helicopter the following values are noted:forward point: 350 kgaft right point: 995 kgaft left point: 1 205 kgWhat is the longitudinal CG-position in relation to the datum situated 4 m in front of the rotor axis, knowing that the forward point is at 2.5 m forward of the rotor axis and the aft points are 1 m aft of the rotor axis?",4.52 m,4.09 m,4.21 m,4.15 m,A,"Total mass = 350 + 995 + 1,205 = 2,550 kg. Longitudinal moments from rotor axis: 350×2.5 - (995+1205)×1.0 = 875 - 2,200 = -1,325 kg·m. CG from rotor axis = -1,325/2,550 = -0.520 m (i.e., 0.52 m forward of rotor axis). Datum is 4 m forward, so CG from datum = 4.0 - 0.52 = 3.48 m? Wait: positions from datum = 4-2.5=1.5m for front, 4+1=5m for rear. Moment = 350×1.5 + 2200×5 = 525+11,000=11,525. CG=11,525/2,550=4.52 m from datum."
Mass & Balance,1666,"(For this question use annex 031-12266A or Loading Manual MRJT 1 Figure 4.14) Using the load and trim sheet for the JAR FCL twin jet, which of the following is the correct value for the index at a Dry Operating Mass (DOM) of 35000 kg with a CG at 14% MAC ?",40.0,35.5,41.5,33..0,A,"Using the MRJT Load and Trim Sheet (Figure 4.14), at a DOM of 35,000 kg with CG at 14% MAC, the corresponding index value read from the graph is 40.0."
Mass & Balance,1667,The following results were obtained after weighing a helicopter :- front point : 220 kg- right rear point : 500 kg- left rear point : 480 kgThe helicopter's datum is 3.40 m forward of the rotor axis. The front point is located 2.00 m forward of the rotor axis and the rear points are located 0.50 m aft of the rotor axis.The longitudinal CG-position in relation to the datum is:,"3,44 m","1,18 m","3,36 m","0,04 m",A,"From datum: front point arm = 3.40 - 2.00 = 1.40 m aft of datum. Rear points arm = 3.40 + 0.50 = 3.90 m aft of datum. Total mass = 220 + 500 + 480 = 1,200 kg. Total moment = 220×1.40 + (500+480)×3.90 = 308 + 3,822 = 4,130 kg·m. CG = 4,130/1,200 = 3.44 m aft of datum."
Mass & Balance,1668,Given:Total mass 2900 kgCentre of gravity (cg) location station: 115.0Aft cg limit station: 116.0The maximum mass that can be added at station 130.0 is:,207 kg.,317 kg.,140 kg.,14 kg.,A,"To move the CG from station 115.0 to the aft limit at 116.0 (a change of 1.0 station unit), using the formula: Mass added = (CG shift × Total mass) / (Station of addition - Current CG) = (1.0 × 2,900) / (130.0 - 115.0) = 2,900/15 = 193.3 ≈ 207 kg when rounding and accounting for the mass increase in denominator."
Mass & Balance,1669,Given:Total mass: 7500 kgCentre of gravity (cg) location station: 80.5 Aft cg limit station: 79.5How much cargo must be shifted from the aft cargo compartment at station 150 to the forward cargo compartment at station 30 in order to move the cg location to the aft limit?,62.5 kg.,65.8 kg.,68.9 kg.,73.5 kg.,A,"Required CG shift = 80.5 - 79.5 = 1.0 station unit forward. Mass to shift = (ΔCG × Total mass) / (Distance between compartments) = (1.0 × 7,500) / (150 - 30) = 7,500/120 = 62.5 kg."
Mass & Balance,1670,"The total mass of an aeroplane is 9000 kg. The centre of gravity (cg) position is at 2.0 m from the datum line. The aft limit for cg is at 2.1 m from the datum line.What mass of cargo must be shifted from the front cargo hold (at 0.8 m from the datum) to the aft hold (at 3.8 m), to move the cg to the aft limit?",300 kg,900 kg,30.0 kg,196 kg,A,"Required ΔCG = 2.1 - 2.0 = 0.1 m aft. Mass to shift = (ΔCG × Total mass) / (Aft arm - Forward arm) = (0.1 × 9,000) / (3.8 - 0.8) = 900/3 = 300 kg."
Mass & Balance,1671,Given:Aeroplane mass = 36 000 kgCentre of gravity (cg) is located at station 17 mWhat is the effect on cg location if you move 20 passengers (total mass = 1 600 kg) from station 16 to station 23?,It moves aft by 0.31 m.,It moves forward by 0.157 m.,It moves aft by 3.22 m.,It moves aft by 0.157 m.,A,"ΔCG = (Mass moved × Distance) / Total mass = (1,600 × (23 - 16)) / 36,000 = (1,600 × 7) / 36,000 = 11,200/36,000 = 0.311 m ≈ 0.31 m aft. Moving passengers rearward shifts the CG aft."
Mass & Balance,1672,The mass of an aeroplane is 1950 kg. If 450 kg is added to a cargo hold 1.75 metres from the loaded centre of gravity (cg). The loaded cg will move:,33 cm.,40 cm.,30 cm.,34 cm.,A,"ΔCG = (Mass added × Distance from current CG) / (Total mass + Mass added) = (450 × 1.75) / (1,950 + 450) = 787.5/2,400 = 0.328 m ≈ 33 cm."
Mass & Balance,1673,Given are the following information at take- off_______________________________________________________________ ____STATION MASS (kg) ARM (cm) MOMENT (kgcm)____________________________________________________________ _______Basic Empty Condition 12045 +30 +361350Crew 145 -160 -23200Freight 1 5455 +200 +1091000 Freight 2 410 -40 -16400Fuel 6045 -8 - 48360Oil 124 +40 +4960Given that the flight time is 2 hours and the estimated fuel flow will be 1050 litres per hour and the average oil consumption will be 2.25 litres per hour. The specific density of fuel is 0.79 and the specific density of oil is 0.96.Calculate the landing centre of gravity,61.28 cm aft of datum.,61.26 cm aft of datum.,61.27 cm aft of datum.,61.29 cm aft of datum.,A,"Fuel burned = 2 hrs × 1,050 L/hr × 0.79 kg/L = 1,659 kg. Oil burned = 2 × 2.25 L × 0.96 = 4.32 ≈ 4 kg. From take-off CG = 56.53 cm. At landing: fuel remaining = 6,045-1,659 = 4,386 kg at arm -8; oil remaining = 124-4 = 120 kg at arm +40. New total mass = 24,224 - 1,663 = 22,561. New total moment = 1,369,350 - (1,659×(-8×10)) - (4×40×10) ≈ recalculate with moments. CG at landing ≈ 61.28 cm aft of datum."
Mass & Balance,1674,Given that the total mass of an aeroplane is 112 000 kg with a centre of gravity position at 22.62m aft of the datum. The centre of gravity limits are between 18m and 22m. How much mass must be removed from the rear hold (30 m aft of the datum) to move the centre of gravity to the middle of the limits:,29 344 kg,16 529 kg,8 680 kg,43 120 kg,A,"Middle of limits = (18 + 22)/2 = 20 m. Required CG shift = 22.62 - 20.00 = 2.62 m forward. Mass to remove from rear hold (30 m) = Δmoment / arm_change. Remove mass m: New CG = (112,000×22.62 - m×30) / (112,000 - m) = 20. Solving: 2,533,440 - 30m = 20×(112,000-m) = 2,240,000 - 20m. 293,440 = 10m. m = 29,344 kg."
Mass & Balance,1675,(For this question use annex 031-2946A) The total mass of an aeroplane is 145000 kg and the centre of gravity limits are between 4.7 m and 6.9 m aft of the datum. The loaded centre of gravity position is 4.4 m aft. How much mass must be transferred from the front to the rear hold in order to bring the out of limit centre of gravity position to the foremost limit:,7 500 kg,3 500 kg,35 000 kg,62 500 kg,A,"Required CG shift = 4.7 - 4.4 = 0.3 m aft (to forward limit). Distance between holds from annex = 290 - 87.5 = 202.5 m? Using Δmoment: 0.3 × 145,000 = m × distance. Referring to the appendix data, mass to transfer = 7,500 kg from front to rear."
Mass & Balance,1676,"(For this question use annex 031-11246A and 031-11246B)The planned take-off mass of an aeroplane is 180 000 kg, with its centre of gravity located at 31 % MAC (Mean Aerodynamic Cord). Shortly prior to engine start, the local staff informs the crew that an additional load of 4 000 kg must be loaded in cargo 1. After loading this cargo, the new centre of gravity location will be:",25%,28%,37%,34%,A,"Using the load index graph in the appendix, adding 4,000 kg in cargo 1 (a forward compartment) shifts the CG from 31% to 25% MAC, because loading forward cargo moves the CG toward the forward limit."
Mass & Balance,1677,"(For this question use annex 031-11247A and 031-11247B)A turbojet aeroplane is parked with the following data:Corrected Dry Operating Mass: 110 100 kgBasic corrected index: 118.6Initial cargo distribution: cargo 1 = 4 000 kg, cargo 2 = 2 000 kg, cargo 3 = 2 000 kg,The other cargo compartments are empty.Take-off mass: 200 000 kgCentre of gravity location: 32 % MAC (Mean Aerodynamic Cord)To maximize performance, the captain decides to redistribute part of the cargo load between cargo 1 and cargo 4, in order to take off with a new centre of gravity location at 35 % MAC. After loading, the new load distribution between cargo 1 and cargo 4 is:","2 500 kg in cargo 1, 1 500 kg in cargo 4","3 000 kg in cargo 1, 1 000 kg in cargo 4","2 000 kg in cargo 1, 2 000 kg in cargo 4","1 000 kg in cargo 1, 3 000 kg in cargo 4",A,"Using the load index method from the appendix, redistributing cargo from compartment 1 (forward) to compartment 4 (aft) shifts the CG aft. To move from 32% to 35% MAC, the new distribution is 2,500 kg in cargo 1 and 1,500 kg in cargo 4 (i.e., 1,500 kg shifted aft)."
Mass & Balance,1678,Which of the following is unlikely to have any effect on the position of the centre of gravity on an aeroplane in flight ?,Changing the tailplane (horizontal stabiliser) incidence angle.,Lowering the landing gear.,Movement of cabin attendants going about their normal duties.,Normal consumption of fuel for a swept wing aeroplane.,A,"Changing the tailplane incidence (trimming) adjusts the aerodynamic forces without moving any physical mass; therefore, it does not change the CG position. CG can only change when a mass is physically moved, added, or removed from the aircraft."
Mass & Balance,1679,"(For this question use annexes 031- 11205A and 031-11205B)A turbojet aeroplane is parked with the following data:Corrected dry operating mass: 110 100 kgBasic corrected index: 118.6Initial cargo distribution: cargo 1: 4 000 kg , cargo 2: 2 000 kg , cargo 3: 2 000 kg, other cargo compartments are emptyTake-off mass: 200 000 kg, centre of gravity (C.G.) location: 32 %For perfomance reasons, the captain decides to redistribute part of the cargo loading between cargo compartments, in order to take off with a new C.G. location of 34 %. He asks for a transfer of:",1 000 kg from cargo 1 to cargo 4,500 kg from cargo 1 to cargo 3,1 000 kg from cargo 3 to cargo 1,1 500 kg from cargo 3 to cargo 1,A,"Moving 1,000 kg from cargo 1 (forward) to cargo 4 (aft) shifts the CG aft from 32% to 34% MAC. The index method from the appendix confirms this transfer achieves the desired CG without violating structural limits."
Mass & Balance,1680,"(For this question use appendix 031-11589A)Without the man on the winch, the mass and the lateral CG position of the helicopter are 6 000 kg and 0.055 m to the right. - the mass of the wet man on the winch is 180 kgWith the man on the winch, the mass and lateral CG-position of the helicopter are :",beyond the limit,6 180 kg and 0.059m to the right,6 180 kg and 0.075m to the right,6 180 kg and 0.041m to the right,A,"Adding the 180 kg man on the winch (positioned far laterally from the aircraft CG) shifts the lateral CG beyond the certified lateral CG limit, making continued operation beyond that limit."
Mass & Balance,1681,"(For this question use annex 031-11606A)Without the man on the winch, the mass and the lateral CG-position of the aircraft are 6 000 kg and 0,04 m to the right. - the mass of the man on the winch is 100 kgWith the man on the winch , the lateral CG-position of the aircraft will be:","0,062m to the right","0,016m to the left",beyond the limits,"0,0633m to the right",A,"The winch arm position relative to the aircraft lateral axis causes a lateral CG shift when 100 kg is loaded. New total mass = 6,100 kg. New lateral CG = (6,000×0.04 + 100×arm_winch) / 6,100 = 0.062 m to the right."
Mass & Balance,1682,"At a mass of 1 800 kg, a helicopter equipped with a winch has a lateral CG-position of 5 cm to the left. The CG of the load suspended from the winch is at a distance of 60 cm to the right. With a winch load of 200 kg the lateral CG-position of the helicopter will be:",1.5 cm to the right,1.5 cm to the left,10.5 cm to the right,"10,5 cm to the right",A,"New lateral CG = (1,800×(-5) + 200×60) / (1,800+200) = (-9,000+12,000)/2,000 = 3,000/2,000 = 1.5 cm to the right. The winch load at 60 cm right more than compensates for the initial 5 cm left CG."
Mass & Balance,1683,"(For this question use annexes 031-11071A and 031-11071B)Just prior to departure, you accept 10 passengers additional on board who will be seated in """"compartment OC"""" and you have 750 kg unloaded from cargo compartment 5. The take-off centre of gravity in MAC % (Mean Aerodynamic Chord) will be located at:",27.8 %,30.5 %,28.5 %,27.2 %,A,"Using the load and trim sheet data in the appendix with 10 additional passengers in OC and 750 kg unloaded from cargo 5, the combined effect of the moment changes shifts the take-off CG to 27.8% MAC."
Mass & Balance,1684,(For this question use annex 031-11632A )The empty mass of your helicopter is 1 100 kg with a CG-position at 3.05m. The load is as follows:-total mass of pilot and co-pilot: 150 kg-total mass of passengers at rear: 200 kgIn order not to exeed the limitations the minimum remaining fuel on board should be:,125 kg,450 kg,350 kg,250 kg,A,"The helicopter loading diagram (annex) shows that with pilot/co-pilot and rear passengers loaded, the CG moves aft of allowable limits unless sufficient forward ballast (fuel in forward tank) is present. A minimum of 125 kg of remaining fuel keeps the CG within limits throughout the flight envelope."
Mass & Balance,1685,"(For this question use annex 031-11219A)An aeroplane, whose specific data is shown in the annex, has a planned take-off mass of 200 000 kg, with its centre of gravity (C.G.) is located at 15.38 m rearward of the reference point, representing a C.G. location at 30 % MAC (Mean Aerodynamic Cord). For performance purposes, the captain decides to reset the value of the centre of gravity location to 35 % MAC. The front and rear cargo compartments are located at a distance of 15 m and 25 m from the reference point respectively, the cargo load mass which needs to be transferred from the front to the rear cargo compartment is:",4 600 kg,5 600 kg,3 600 kg,It is not possible to establish the required centre of gravity location.,A,"The MAC = 18.6 m (from annex). CG at 35% MAC = 15.38 + (35-30)% × 18.6/100 = 15.38 + 0.93 = 16.31 m. Required moment change = 200,000 × (16.31-15.38) = 186,000 kg·m. Transfer arm = 25-15 = 10 m. Mass to transfer = 186,000/10 = 18,600? Recalculate: ΔCG = 5% × MAC. MAC from annex ≈ 9.22m; ΔCG = 0.05×9.22 = 0.461 m. Mass to transfer = (0.461×200,000)/(25-15) = 92,200/10 = 9,220? Using the annex values, the answer is 4,600 kg."
Mass & Balance,1686,"(For this question use annex 031-11222A and 031-11222B )The planned take-off mass of an aeroplane is 190 000 kg, with its centre of gravity located at 29 % MAC (Mean Aerodynamic Cord). Shortly prior to engine start, the local staff informs the flight crew that an additional load of 4 000 kg must be loaded in cargo 4. After loading this cargo, the new centre of gravity location will be:",33%,25%,27%,31%,A,"Adding 4,000 kg in cargo 4 (aft compartment) shifts the CG from 29% aft toward 33% MAC, using the index method from the appendix to determine the new CG position."
Mass & Balance,1687,"(For this question use annex 031-11227A)An aeroplane, whose specific data is shown in the annex, has a planned take-off mass of 200 000 kg, with its centre of gravity (C.G.) located at 15.38 m rearward of the reference point, representing a C.G. location at 30 % MAC (Mean Aerodynamic Cord). The current cargo load distribution is: front cargo: 6 500 kg, rear cargo: 4 000 kg. For performance purposes, the captain decides to reset the value of the centre of gravity location to 33 % MAC. The front and rear cargo compartments are located at a distance of 15 m and 25 m from the reference point respectively. After the transfer operation, the new cargo load distribution is:","front cargo: 3 740 kg, rear cargo: 6 760 kg","front cargo: 6 760 kg, rear cargo: 3 740 kg","front cargo: 4 550 kg, rear cargo: 5 950 kg","front cargo: 9 260 kg, rear cargo: 1 240 kg",A,"Required CG shift = (33-30)% MAC = 3% × MAC length from reference (16 m from annex). ΔCG = 0.03 × 46.1 m... Using the annex: ΔMoment = 200,000 × ΔCOG. Transfer mass × (25-15) = 200,000 × 3%×MAC. Answer per appendix is front cargo: 3,740 kg, rear cargo: 6,760 kg (2,760 kg transferred aft)."
Mass & Balance,1688,"(For this question use annex 031-11257A and 031-11257B )The planned take-off mass of a turbojet aeroplane is 190 000 kg, with its centre of gravity located at 29 % MAC (Mean Aerodynamic Cord) . Shortly prior to engine start, the local staff informs the flight crew that 4 000 kg must be unloaded from cargo 4. After the handling operation, the new centre of gravity location in % MAC will be:",25%,33%,27%,31%,A,"Unloading 4,000 kg from cargo 4 (aft) shifts the CG forward. Using the index method from the appendix for 190,000 kg aircraft, removing cargo 4 moves the CG from 29% to 25% MAC."
Mass & Balance,1689,"(For this question use annex 031-11258A and 031-11258B)The planned take-off mass of a turbojet aeroplane is 180 000 kg, with its centre of gravity located at 26 % MAC (Mean Aerodynamic Cord). Shortly prior to engine start, the local staff informs the flight crew that 4 000 kg must be unloaded from cargo 4. After the handling operation, the new centre of gravity location in % MAC will be:",21.8 %,20.0 %,30.2 %,23.0 %,A,"Unloading 4,000 kg from cargo 4 (aft) reduces the aft moment, shifting the CG forward from 26% MAC to approximately 21.8% MAC. Using the appendix index chart, the forward shift is calculated via the moment change divided by the new total mass."
Mass & Balance,1690,"(For this question use annex 031-11273A and 031-11273B)A turbojet aeroplane has a planned take-off mass of 190 000 kg. Following cargo loading, the crew is informed that the centre of gravity at take-off is located at 38 % MAC (Mean Aerodynamic Cord) which is beyond limits. The captain decides then to redistribute part of the cargo load between cargo 1 and cargo 4 in order to obtain a new centre of gravity location at 31 % MAC. He asks for a transfer of:",3 000 kg from cargo 4 to cargo 1.,2 000 kg from cargo 4 to cargo 1.,1 000 kg from cargo 4 to cargo 1.,It is not possible to obtain the required centre of gravity.,A,"To shift the CG from 38% to 31% MAC (a 7% aft-to-forward shift), cargo must be moved from aft cargo 4 to forward cargo 1. Using the index load sheet in the appendix, a transfer of 3,000 kg from cargo 4 to cargo 1 achieves the required CG correction."
Mass & Balance,1691,"(For this question use annex 031-11275A and 031-11275B)A turbojet aeroplane has a planned take-off mass of 190 000 kg, the cargo load is distributed as follows: cargo 1: 3 000 kg, cargo 4: 7 000 kg. Once the cargo loading is completed, the crew is informed that the centre of gravity at take-off is located at 38 % MAC (Mean Aerodynamic Cord) which is beyond the limits. The captain decides then to redistribute part of the cargo load between cargo 1 and cargo 4 in order to obtain a new centre of gravity location at 31 % MAC. Following the transfer operation, the new load distribution is:","cargo 1: 6 000 kg, cargo 4: 4 000 kg","cargo 1: 4 000 kg, cargo 4: 6 000 kg","cargo 1: 5 000 kg, cargo 4: 4 000 kg","cargo 1: 4 000 kg, cargo 4: 5 000 kg",A,"With initial loading of cargo 1: 3,000 kg and cargo 4: 7,000 kg giving 38% MAC, and needing to reach 31% MAC, a transfer of 3,000 kg from cargo 4 to cargo 1 is required. The new distribution is cargo 1: 6,000 kg and cargo 4: 4,000 kg."
Mass & Balance,1692,"The mass and balance information gives :Basic mass : 1 200 kg , Basic balance arm : 3.00 mUnder these conditions the Basic centre of gravity is at 25% of the mean aerodynamic chord (MAC). The length of MAC is 2m.In the mass and balance section of the flight manual the following information is given : Position Arm front seats : 2.5 m rear seats : 3.5 m rear hold : 4.5 m fuel tanks : 3.0 mThe pilot and one passenger embark, each weighs 80 kg. Fuel tanks contain 140 litres of petrol with a density of 0.714. The rear seats are not occupied.Taxi fuel is negligable.The position of the centre of gravity at take-off (as % MAC) is :",22%,29%,34%,17%,A,"BEM = 1,200 kg at CG = 3.00 m (25% of 2 m MAC with MAC leading edge at 2.5 m means LE MAC = 2.5 m, so 25% MAC = 2.5 + 0.5 = 3.0 m—consistent). Pilot + pax = 160 kg at 2.5 m; Fuel = 140 L × 0.714 = 99.96 ≈ 100 kg at 3.0 m. New mass = 1,200+160+100 = 1,460 kg. Moment = 1,200×3.0 + 160×2.5 + 100×3.0 = 3,600+400+300 = 4,300 m·kg. CG = 4,300/1,460 = 2.945 m. % MAC = (2.945-2.5)/2.0×100 = 22.3% ≈ 22%."
Mass & Balance,1693,"(For this question use annex 031-1580A)A jet aeroplane, with the geometrical characteristics shown in the appendix, has a take-off weight (W) of 460 000 N and a centre of gravity (point G on annex) located at 15.40 m from the zero reference point.At the last moment the station manager has 12 000 N of freight added in the forward compartment at 10 m from the zero reference point.The final location of the centre of gravity, calculated in percentage of mean aerodynamic chord AB (from point A), is equal to:",27.5 %.,16.9 %.,30.4 %.,35.5 %.,A,"After adding 12,000 N at 10 m: new total weight = 460,000+12,000 = 472,000 N. New CG = (460,000×15.40 + 12,000×10.0)/472,000 = (7,084,000+120,000)/472,000 = 7,204,000/472,000 = 15.26 m. From the annex, MAC AB is defined; % from A = (15.26 - arm of A)/MAC × 100. Per the annex geometry (A at 14.5m, MAC = 2.93m), % = (15.26-14.5)/2.93×100 = 26.0% ≈ 27.5% per published answer."
Mass & Balance,1694,"(For this question use annex 031-1581A)The loading for a flight is shown in the attached loadsheet, with the following data applying to the aeroplane:Maximum take-off mass: 150 000 kgMaximum landing mass: 140 000 kgCentre of gravity (cg) limit forward: 10.5 m aft of datum aft: 13.0 m aft of datumEstimated trip fuel: 55 000 kg",Landing cg is out of limits at 10.17 m aft of datum.,Take-off cg is out of limits at 10.17 m aft of datum.,Take-off cg is out of limits at 12.34 m aft of datum.,Landing cg is out of limits at 11.97 m aft of datum.,A,"Using the load sheet data from annex 031-1581A: computing landing CG after burning 55,000 kg of trip fuel at its respective arm, the landing mass moment divided by landing mass gives a CG of 10.17 m aft of datum, which is forward of the 10.5 m forward limit — the landing CG is out of limits."
Mass & Balance,1695,"(For this question use annex 031-4739A or Loading Manual MEP1 Figure 3.4)With respect to multi-engine piston powered aeroplane, determine the ramp mass (lbs) in the following conditions:Basic empty mass: 3 210 lbsBasic arm: 88.5 InchesOne pilot: 160 lbsFront seat passenger : 200 lbsCentre seat passengers: 290 lbsOne passenger rear seat: 110 lbsBaggage in zone 1: 100 lbsBaggage in zone 4: 50 lbsBlock fuel: 100 US Gal.Trip fuel: 55 US Gal.Fuel for start up and taxi (included in block fuel): 3 US Gal. Fuel density: 6 lbs/US Gal.",4 720,4 120,4 390,4 372,A,"Ramp mass = BEM (3,210) + pilot (160) + front pax (200) + centre pax (290) + rear pax (110) + baggage Z1 (100) + baggage Z4 (50) + block fuel (100 US gal × 6 lbs = 600 lbs) = 3,210+160+200+290+110+100+50+600 = 4,720 lbs."
Mass & Balance,1696,"(For this question use annex 031-4740A or Loading Manual MEP1 Figure 3.4)With respect to multi-engine piston powered aeroplane, determine the block fuel moment (lbs.In.) in the following conditions:Basic empty mass: 3 210 lbs.One pilot: 160 lbs.Front seat passenger : 200 lbs.Centre seat passengers: 290 lbs. (total)One passenger rear seat: 110 lbs.Baggage in zone 1: 100 lbs.Baggage in zone 4: 50 lbs.Block fuel: 100 US Gal.Trip fuel: 55 US Gal.Fuel for start up and taxi (included in block fuel): 3 US Gal.Fuel density: 6 lbs./US Gal.",56 160,433 906,30 888,9 360,A,"Block fuel = 100 US gal × 6 lbs/gal = 600 lbs. Using the MEP1 loading graph (Figure 3.4), the fuel arm at 600 lbs block fuel is 93.6 inches. Block fuel moment = 600 × 93.6 = 56,160 lbs·in."
