chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Principles of Flight,5591,"During initiation of a turn with speedbrakes extended, the roll spoiler function induces a spoiler deflection:",downward on the upgoing wing and upward on the downgoing wing.,upward on the upgoing wing and downward on the downgoing wing.,on the upgoing wing only.,on the downgoing wing only.,A,"When spoilers are extended as speed brakes, entering a turn causes the roll spoiler function to retract the spoilers on the upgoing wing (downward deflection) and further extend them on the downgoing wing (upward deflection) to produce a rolling moment."
Principles of Flight,5592,Differential aileron deflection:,equals the drag of the right and left aileron.,is required to keep the total lift constant when ailerons are deflected.,increases the CLmax.,is required to achieve the required roll-rate.,A,Differential aileron deflection is a design feature where the upgoing aileron deflects further than the downgoing aileron. This is used to balance the aerodynamic drag of both sides and counteract adverse yaw.
Principles of Flight,5593,An example of differential aileron deflection during initiation of left turn is:,Left aileron: 5° upRight aileron: 2° down,Left aileron: 2° upRight aileron: 5° down,Left aileron: 5° downRight aileron: 2° up,Left aileron: 2° downRight aileron: 5° up,A,"Differential aileron deflection means the upward deflecting aileron moves through a larger angle than the downward deflecting one. In a left turn, the left aileron goes up (e.g., 5° up) and the right goes down (e.g., 2° down)."
Principles of Flight,5594,How is adverse yaw compensated for during entry into and roll out from a turn ?,Differential aileron deflection,Horn-balanced controls,Anti-balanced rudder control,Servo tabs,A,"Adverse yaw is caused by the higher induced drag on the wing with the downward-deflected aileron. It is compensated for by using differential aileron deflection, where the upgoing aileron deflects further than the downgoing one."
Principles of Flight,5595,One method to compensate adverse yaw is a,differential aileron.,balance tab.,antibalance tab.,balance panel.,A,"Differential ailerons are designed to deflect upwards through a larger angle than downwards, which increases drag on the inside wing of a turn to compensate for adverse yaw."
Principles of Flight,5596,Which of the following statements concerning control is correct?,In a differential aileron control system the control surfaces have a larger upward than downward maximum deflection.,"On some aeroplanes, the servo tab also serves as a trim tab.",Hydraulically powered control surfaces do not need mass balancing.,In general the maximum downward elevator deflection is larger than upward.,A,Differential aileron systems are designed to have a larger upward maximum deflection than downward deflection to counteract adverse yaw.
Principles of Flight,5597,Which phenomenon is counteracted with differential aileron deflection?,Adverse yaw.,Aileron reversal.,Sensitivity for spiral dive.,Turn co-ordination.,A,Differential ailerons are designed to counteract the adverse yaw that occurs when the downward-deflected aileron on the outer wing generates more induced drag than the upward-deflected aileron.
Principles of Flight,5598,"If the nose of an aeroplane yaws to port (left), this causes:",a roll to port (left).,a decrease in relative airspeed on the starboard (right) wing.,an increase in lift on the port (left) wing.,a roll to starboard (right).,A,"Yawing to the left causes the right wing to travel faster than the left wing, generating more lift on the right wing and rolling the aircraft to the left (port)."
Principles of Flight,5599,Which moments or motions interact in a dutch roll?,Rolling and yawing.,Pitching and yawing.,Pitching and rolling.,Pitching and adverse yaw.,A,Dutch roll is a dynamic lateral-directional oscillation that involves a combination of rolling and yawing motions.
Principles of Flight,5600,Which statement is correct about a spring tab ?,At high IAS it behaves like a servo tab,At low IAS it behaves like a servo tab,At high IAS it behaves like a fixed extension of the elevator,Its main purpose is to increase stick force per g,A,"A spring tab is a control tab that incorporates a spring. At high IAS, the aerodynamic force on the elevator is high, so the control input compresses the spring and the tab behaves like a servo tab to reduce control forces. At low IAS, it acts as a rigid control extension."
Principles of Flight,5601,Which kind of ''tab'' is commonly used in case of manual reversion of fully powered flight controls ?,Servo tab,Spring tab,Balance tab,Anti-balance tab,A,A servo tab is commonly used in manual reversion flight control systems because the aerodynamic force on the tab helps deflect the main control surface when hydraulic pressure is lost.
Principles of Flight,5602,An aeroplane has a servo-tab controlled elevator. What will happen when only the elevator jams during flight ?,Pitch control reverses direction.,Pitch control has been lost.,The servo-tab now works as a negative trim-tab.,The pitch control forces double.,A,"If the main elevator jams, deflecting the cockpit control column still moves the servo tab. The tab's deflection generates an aerodynamic force that moves the tail, but because the main control is jammed, the control direction is reversed (pitch control reverses direction)."
Principles of Flight,5603,A horn balance in a control system has the following purpose:,to decrease stick forces.,to prevent flutter.,to obtain mass balancing.,to decrease the effective longitudinal dihedral of the aeroplane.,A,"A horn balance is a portion of the control surface that extends ahead of the hinge line. It uses aerodynamic force on the horn to assist in deflecting the control, which decreases stick forces."
Principles of Flight,5604,"Which statement about a primary control surface controlled by a servo tab, is correct ?","The position is undetermined during taxiing, in particular with tailwind.",The servo tab can also be used as a trimtab.,The control effectiveness of the primary surface is increased by servo tab deflection.,Due to the effectiveness of the servo tab the control surface area can be smaller.,A,"A servo-tab controlled surface is aerodynamically free. During taxiing at low speeds (especially with a tailwind), there is insufficient airflow to hold the controls, so the surface position is undetermined."
Principles of Flight,5605,Examples of aerodynamic balancing of control surfaces are:,"seal between wing's trailing edge and leading edge of a control surface, horn balance","upper and lower rudder, seal between wing's trailing edge and leading edge of a control surface","weight in the nose of the control surface, horn balance","Fowler flaps, upper and lower rudder",A,Aerodynamic balancing is used to reduce control force. Examples include a horn balance (portion of the surface ahead of the hinge) and a seal between the wing's trailing edge and the leading edge of a control surface (internal balance).
Principles of Flight,5606,Examples of aerodynamic balancing of control surfaces are:,"servo tab, spring tab, seal between the wing trailing edge and the leading edge of control surface.","balance tab, horn balance, and mass balance.","mass in the nose of the control surface, horn balance and mass balance.","spring tab, servo tab, and power assisted control.",A,"Aerodynamic balancing methods include balance tabs, spring tabs, servo tabs, horn balances, and seals between the wing trailing edge and the control surface leading edge."
Principles of Flight,5607,"elevator deflection, dynamic pressure.","stabilizer position, static pressure.","elevator deflection, static pressure.","stabilizer position, total pressure.",1994-08-01 0:00,A,The control force in a manual system is determined by the elevator deflection and the dynamic pressure of the airflow.
Principles of Flight,5608,"When power assisted controls are used for pitch control, this:",ensures that a part of the aerodynamic forces is still felt on the column.,makes trimming superfluous.,makes aerodynamic balancing of the control surfaces meaningless.,can only function in combination with an elevator trim tab.,A,"Power-assisted control systems use hydraulic actuators to assist the pilot's inputs. A feedback mechanism is installed to ensure that a portion of the aerodynamic control force is still felt on the control column, providing artificial feel."
Principles of Flight,5609,"When flutter damping of control surfaces is obtained by mass balancing, these weights will be located with respect to the hinge of the control surface:",in front of the hinge.,below the hinge.,above the hinge.,behind the hinge.,A,"To prevent flutter, mass balancing weights are installed on the control surfaces ahead of (in front of) the hinge line, which shifts the center of gravity of the control surface forward onto or ahead of the hinge axis."
Principles of Flight,5610,"What is the position of the elevator in relation to the trimmable horizontal stabilizer of a power assisted aeroplane, which is in trim ?","The position depends on speed, the position of slats and flaps and the position of the centre of gravity.",The elevator deflection (compared to the stabilizer position) is always zero.,At a forward CG the elevator is deflected upward and at an aft CG the elevator is deflected downward.,The elevator is always deflected slightly downwards in order to have sufficient remaining flare capability.,A,"In a power-assisted control system with a trimmable horizontal stabilizer (THS), once the aircraft is trimmed, the elevator deflection relative to the stabilizer is zero to minimize drag."
Principles of Flight,5611,"How would the exterior appearance of an aeroplane change, when trimming for speed increase ?",Elevator deflection is increased further downward by an upward deflected trim tab,The elevator is deflected further up by a downward deflected trim tab,The elevator is deflected further downward by means of a movable horizontal stabiliser,The exterior appearance of the aeroplane will not change,A,"Trimming for a speed increase requires the aircraft to be trimmed nose-down. This is achieved by deflecting the trim tab upward, which forces the elevator to deflect downward, nose-down."
Principles of Flight,5612,In general transport aeroplanes with power assisted flight controls are fitted with an adjustable stabilizer instead of trim tabs on the elevator. This is because :,effectiveness of trim tabs is insufficient for those aeroplanes,the pilot does not feel the stick forces at all,mechanical adjustment of trim tabs creates too many problems,trim tab deflection increases Mcrit,A,"Transport aeroplanes have large CG and speed ranges. Trim tabs on the elevator would have insufficient aerodynamic authority at extreme flight conditions, so an adjustable (trimmable) horizontal stabilizer is used instead."
Principles of Flight,5613,"How does the exterior view of an aeroplane change, when the trim is used during a speed decrease ?",The elevator is deflected further upwards by means of a downwards deflected trimtab.,The elevator is deflected further downwards by means of a trimmable horizontal stabiliser.,Nothing changes in the exterior view.,The elevator is deflected further downwards by means of an upwards deflected trimtab.,A,"Trimming for a speed decrease requires a nose-up trim. The trim tab is deflected downward, which aerodynamically forces the main elevator to deflect upward."
Principles of Flight,5614,"If the elevator trim tab is deflected up, the cockpit trim indicator presents:",nose-down.,neutral.,nose-up.,nose-left.,A,"An upward deflection of the elevator trim tab forces the elevator downward, which pitches the nose down. Therefore, the cockpit trim indicator will present a 'nose-down' setting."
Principles of Flight,5615,One advantage of a movable-stabilizer system compared with a fixed stabilizer system is that:,it is a more powerful means of trimming,the structure weighs less,it leads to greater stability in flight,the system's complexity is reduced,A,"A trimmable horizontal stabilizer (THS) trims the entire tail surface, which is a much more powerful and effective means of trimming across a wide CG and speed range compared to elevator trim tabs."
Principles of Flight,5616,What should be usually done to perform a landing with the stabilizer jammed in the cruise flight position ?,choose a higher landing speed than normal and/or use a lower flapsetting for landing.,choose a lower landing speed than normal.,"if possible, relocate as many passengers as possible to the front of the cabin.",use the Mach trimmer until after landing.,A,"If the stabilizer jams in the cruise position, the elevator has less nose-up authority for landing. The pilot must choose a higher landing speed than normal and/or use a lower landing flap setting to reduce the required nose-up trim."
Principles of Flight,5617,"Which statement about a jet transport aeroplane is correct, during take-off at the maximum allowable forward centre of gravity limit, while the THS (Trimmable Horizontal Stabilizer) has been positioned at the maximum allowable AND (Aeroplane Noise Down) position.",The rotation will require extra stick force.,"If the THS position is just within the limits of the green band, the take off warning system will be activated.",Early nose wheel raising will take place.,Nothing special will happen.,A,"When the CG is at the forward limit (nose-heavy) and the THS is set to the maximum nose-down (AND) position, the aircraft is highly nose-heavy, meaning the rotation during takeoff will require extra stick force from the pilot."
Principles of Flight,5618,Which statement about the trim position is true related to centre of gravity and adjustable stabiliser position ?,A nose heavy aeroplane requires that the stabiliser leading edge is lower than compared with a tail heavy aeroplane,"Because characteristic speeds at take off do not vary with centre of gravity location, the need for stabiliser adjustment is dependent on flap position only.",A nose heavy aeroplane requires that the stabiliser leading edge is higher than compared with a tail heavy aeroplane.,"At the forward limit for centre of gravity, stabiliser trim is adjusted maximum Nose Down to obtain maximum elevator authority at take off rotation.",A,A nose-heavy aircraft requires a downward lift force on the tail to balance. This is achieved by adjusting the trimmable stabilizer so that its leading edge is lower compared to a tail-heavy configuration.
Principles of Flight,5619,"""""Flutter"""" may be caused by:",distorsion by bending and torsion of the structure causing increasing vibration in the resonance frequency.,low airspeed aerodynamic wing stall.,roll control reversal.,high airspeed aerodynamic wing stall.,A,"Flutter is a violent, self-excited structural oscillation caused by a combination of aerodynamic forces, structural stiffness, and mass distribution, where bending and torsion couple at a resonance frequency."
Principles of Flight,5620,A commercial jet aeroplane is performing a straight descent at a constant Mach Number with constant weight. The operational limit that may be exceeded is:,VMO.,VNE.,VD.,MMO.,A,"During a straight descent at a constant Mach number, the speed of sound increases due to higher temperature at lower altitudes. This increases the TAS/IAS ratio and the equivalent/indicated airspeed, making it likely to exceed the VMO limit."
Principles of Flight,5621,VMO :,should be not greater than VC.,should be chosen in between VC and VD,is equal to the design speed for maximum gust intensity.,is the calibrated airspeed at which MMO is reached at 35 000 ft.,A,VMO (Maximum Operating Limit Speed) is a certified structural speed limit that must be chosen to provide a safe margin below the design cruising speed VC and the design diving speed VD.
Principles of Flight,5622,A jet transport aeroplane is in a straight climb at a constant IAS and constant weight. The operational limit that may be exceeded is:,MMO.,VMO.,VA.,MD.,A,"During a straight climb at a constant indicated airspeed (IAS), the air density decreases, which increases the True Airspeed (TAS) and thus increases the Mach number. This makes it possible to exceed the MMO limit at high altitudes."
Principles of Flight,5623,Which statement with respect to the climb is correct ?,At constant IAS the Mach number increases,At constant IAS the TAS decreases,At constant Mach number the IAS increases,At constant TAS the Mach number decreases,A,"In a climb in the troposphere at a constant indicated airspeed (IAS), the decreasing temperature and density cause both the True Airspeed (TAS) and the Mach number to increase."
Principles of Flight,5624,The relationship between the stall speed VS and VA (EAS) for a large transport aeroplane can be expressed in the following formula:(SQRT= square root),VA= VS SQRT(2.5),VS= VA SQRT(2.5),VS= VA SQRT(3.75),Va= VA SQRT(3.75),A,"The design maneuvering speed VA is defined as: VA = VS * sqrt(n), where n is the limit load factor. For transport aeroplanes, the maneuvering limit load factor is 2.5, so VA = VS * sqrt(2.5)."
Principles of Flight,5625,By what percentage does VA (EAS) alter when the aeroplane's weight decreases by 19%?,10% lower.,4.36% lower.,no change,19% lower.,A,"Maneuvering speed VA varies with the square root of the aircraft's weight: VA2 = VA1 * sqrt(W2 / W1). If weight decreases by 19% (weight is 81% of original), the new VA is VA1 * sqrt(0.81) = 0.9 * VA1, which is 10% lower."
Principles of Flight,5626,Which load factor determines VA?,manoeuvring limit load factor.,manoeuvring ultimate load factor.,gust load factor at 66 ft/sec gust.,manoeuvring flap limit load factor.,A,The design maneuvering speed VA is the maximum speed at which full control deflection can be applied without exceeding the positive maneuvering limit load factor.
Principles of Flight,5627,What can happen to the aeroplane structure flying at a speed just exceeding VA ?,It may suffer permanent deformation if the elevator is fully deflected upwards,It may break if the elevator is fully deflected upwards.,It may suffer permanent deformation because the flight is performed at too large dynamic pressure.,It will collapse if a turn is made.,A,"If full control deflection is applied at a speed exceeding VA, the aerodynamic forces generated will exceed the structural limits, which can cause permanent structural deformation or structural failure."
Principles of Flight,5628,What is the limit load factor of a large transport aeroplane in the manoeuvring diagram?,2.5,1.5,3.75,6,A,"Under EASA/FAA certification rules, the positive maneuvering limit load factor for a large transport category aeroplane in the clean configuration is 2.5 g."
Principles of Flight,5629,VA is:,the maximum speed at which maximum elevator deflection up is allowed.,the maximum speed at which rolls are allowed.,the speed at which a heavy transport aeroplane should fly in turbulence.,the speed that should not be exceeded in the climb.,A,"VA is the design maneuvering speed, which is the maximum speed at which full or abrupt elevator deflection (maximum deflection up) can be applied without exceeding structural limit load factors."
Principles of Flight,5630,Load factor is :,Lift/Weight,Weight/Lift,1/Bank angle,Wing loading,A,The load factor (n) is defined as the ratio of the total aerodynamic lift (L) generated by the wings to the total weight (W) of the aircraft: n = Lift / Weight.
Principles of Flight,5631,For an aeroplane with one fixed value of VA the following applies. VA is :,the speed at which the aeroplane stalls at the manoeuvring limit load factor at MTOW.,the maximum speed in smooth air,"the speed at which unrestricted application of elevator control can be used, without exceeding the maximum manoeuvring limit load factor",just another symbol for the rough air speed,A,"For an aircraft with a single value of VA, it represents the speed at which the wing stalls at the maneuvering limit load factor when operating at maximum takeoff weight (MTOW)."
Principles of Flight,5632,The positive manoeuvring limit load factor for a large jet transport aeroplane with flaps extended is:,2.0,1.5,2.5,3.75,A,"Under certification regulations, the positive maneuvering limit load factor for a transport category aeroplane with flaps extended is reduced to 2.0 g to protect the flap structure."
Principles of Flight,5633,The positive manoeuvring limit load factor for a light aeroplane in the utility category in the clean configuration is:,4.4,2.5,3.8,6.0,A,"Under certification rules, the positive maneuvering limit load factor for a light aeroplane in the utility category in the clean configuration is 4.4 g."
Principles of Flight,5634,Which statement regarding the gust load factor on an aeroplane is correct (all other factors of importance being constant) ?1. Increasing the aspect-ratio of the wing will increase the gust load factor.2. Increasing the speed will increase the gust load factor.,1 and 2 are correct.,1 is incorrect and 2 is correct.,1 and 2 are incorrect.,1 is correct and 2 is incorrect.,A,"The gust load factor increases with airspeed (V) and decreases with wing chord. A higher aspect ratio (narrower wings) reduces tail and wing damping, which increases the gust load factor (statement 1 is correct). Airspeed increases the gust impact, increasing the gust load factor (statement 2 is correct)."
Principles of Flight,5635,Which of the following statements is true?,Limiting factors in severe turbulence are the possibility of a stall and the margin to the structural limitations,Through extension of the flaps in severe turbulence it is possible to reduce the speed and increase the margins to the structural limits,By increasing the flap setting in severe turbulence the stall speed will be reduced and the risk for exceeding the structural limits will be decreased,Through extension of the flaps in severe turbulence the centre of pressure will move aft which will increase the margins to the structural limits,A,"In severe turbulence, the primary hazards are stalling (if speed is too low) or exceeding structural limit load factors (if speed is too high). Therefore, the pilot must maintain the recommended turbulence penetration speed (VB)."
Principles of Flight,5636,"The lift coefficient (CL) of an aeroplane in steady horizontal flight is 0.42, increase in angle of attack of 1 degree increases CL by is 0.1. A vertical up gust instantly changes the angle of attack by 3 degrees. The load factor will be :",1.71,0.74,1.49,2.49,A,"The load factor is: n = 1 + delta-L / W. Since CL = 0.42 represents n = 1, a 1-degree change increases CL by 0.1. A 3-degree gust increases CL by 3 * 0.1 = 0.30. The new load factor is: n = (0.42 + 0.30) / 0.42 = 1.71."
Principles of Flight,5637,The lift coefficient (CL) of an aeroplane in steady horizontal flight is 0.4. Increase of angle of attack of 1 degree will increase CL by 0.09. A vertical up gust instantly changes the angle of attack by 5 degrees. The load factor will be :,2.13,1.09,2.0,3.18,A,The baseline CL is 0.4. A 5-degree gust increases CL by 5 * 0.09 = 0.45. The total CL is 0.4 + 0.45 = 0.85. The load factor is the ratio of total lift to baseline lift: n = 0.85 / 0.4 = 2.13.
Principles of Flight,5638,The shape of the gust load diagram is also determinated by the following three vertical speed in ft/s (clean configuration) :,"25, 50, 66","15, 56, 65","25, 55, 75","35, 55, 66",A,"The gust load diagram is constructed using three reference vertical gust velocities specified in certification rules: 25 ft/s, 50 ft/s, and 66 ft/s (at different flight speeds VB, VC, and VD)."
Principles of Flight,5639,Which combination of speeds is applicable for structural strength in gust (clean configuration) ?,50 ft/sec and VC.,66 ft/sec and VD.,65 ft/sec at all speeds.,55 ft/sec and VB.,A,"Under certification standards, the structural strength of the aircraft must be capable of withstanding a 50 ft/s vertical gust at the design cruising speed (VC)."
Principles of Flight,5640,The extreme right limitation for both V-n (gust and manoeuvre) diagrams is created by the speed:,VD,VC,Vflutter,VMO,A,"The design diving speed (VD) represents the highest speed considered in the structural design of the aircraft, and forms the extreme right boundary of the V-n diagram."
Principles of Flight,5641,The lift coefficient (CL) of an aeroplane in steady horizontal flight is 0.35. Increase in angle of attack of 1 degree will increase CL by 0.079. A vertical up gust instantly changes the angle of attack by 2 degrees. The load factor will be :,1.45,0.9,0.45,1.9,A,The baseline CL in level flight is 0.35. A 2-degree gust increases CL by 2 * 0.079 = 0.158. The total CL is 0.35 + 0.158 = 0.508. The load factor is: n = 0.508 / 0.35 = 1.45.
Principles of Flight,5642,Which has the effect of increasing load factor ? (all other relevant factors being constant),Vertical gusts,Increased aeroplane mass,Increased air density,Rearward CG location,A,"Vertical gusts cause a sudden increase in the angle of attack and lift, which directly increases the load factor (n = Lift / Weight) acting on the aircraft."
Principles of Flight,5643,What wing shape or wing characteristic is the least sensitive to turbulence :,swept wings,straight wings,wing dihedral,winglets,A,"Swept-back wings have a lower lift curve slope (dCL/d_alpha) compared to straight wings, which makes them less sensitive to changes in angle of attack caused by turbulence, resulting in a school ride."
Principles of Flight,5644,"Which statement is correct about the gust load on an aeroplane (IAS and all other factors of importance remaining constant) ?1. the gust load increases, when the weight decreases.2. the gust load increases, when the altitude increases.",1 is correct and 2 is incorrect.,1 and 2 are correct.,1 and 2 are incorrect.,1 is incorrect and 2 is correct.,A,"The gust load factor increases when the aircraft weight decreases (less inertia to resist the gust, statement 1 is correct), and decreases when the altitude increases because of lower air density (statement 2 is incorrect)."
Principles of Flight,5645,The angle of attack for a propeller blade is the angle between blade chord line and:,Local air speed vector.,Direction of propeller axis.,Aeroplane heading.,Principal direction of propeller blade.,A,The angle of attack of a propeller blade is the angle between the blade's chord line and the vector of the local relative airflow (which is the vector sum of forward speed and rotational speed).
Principles of Flight,5646,Which of these definitions of propeller parameters is correct?,geometric propeller pitch = the theoretical distance a propeller blade element is travelling in forward direction in one propeller revolution,Blade angle = angle between blade chord line and propeller axis,Propeller angle of attack = angle between blade chord line and propeller vertical plane,Critical tip velocity = propeller speed at which risk of flow separation at some parts of propeller blade occurs.,A,"Geometric pitch is the theoretical linear distance that a propeller blade element would travel forward in one complete revolution if it were rotating in a solid, unyielding medium."
Principles of Flight,5647,Why is a propeller blade twisted from root to tip?,Because the local angle of attack of a blade segment is dependent on the ratio of that segment 's speed in the plane of rotation and the true airspeed of the aeroplane.,Because the local angle of attack of a blade segment is dependent on the ratio of that segment 's speed in the plane of rotation and the angular velocity of the propellers.,To ensure that the root produces most thrust.,To ensure that the tip produces most thrust.,A,"Propeller blades are twisted because the rotational speed of the blade increases from root to tip. To maintain a constant, optimal angle of attack along the entire blade, the pitch angle must decrease from root to tip."
Principles of Flight,5648,Constant-speed propellers provide a better performance than fixed-pitch propellers because they:,produce an almost maximum efficiency over a wider speed range.,have a higher maximum efficiency than a fixed-pitch propeller.,produce a greater maximum thrust than a fixed-pitch propeller.,have more blade surface area than a fixed-pitch propeller.,A,Constant-speed propellers automatically adjust their blade angle to maintain a selected engine RPM. This allows them to operate at their maximum efficiency across a wide range of airspeeds.
Principles of Flight,5649,"If you push forward the RPM lever of a constant speed propeller during a glide with idle power and constant speed, the propeller pitch will:",decrease and the rate of descent will increase.,increase and the rate of descent will decrease.,increase and the rate of descent will increase.,decrease and the rate of descent will decrease.,A,"Pushing the RPM lever forward instructs the governor to maintain a higher RPM. In a glide with idle power, the governor decreases the blade pitch (fine pitch) to increase RPM, which increases propeller drag and increases the rate of descent."
Principles of Flight,5650,Does the pitch-angle of a constant-speed propeller alter in medium horizontal turbulence?,Yes slightly.,Yes strongly.,No.,"Yes, but only if the pitch is full-fine.",A,"Yes, in horizontal turbulence, the local airspeed changes, which alters the angle of attack of the propeller blades. The governor responds by slightly adjusting the pitch angle to maintain constant RPM."
Principles of Flight,5651,Which of the following statements about a constant speed propeller is correct?,The blade angle increases with increasing speed.,The propeller system keeps the aeroplane speed constant.,The RPM decreases with increasing aeroplane speed.,The selected RPM is kept constant by the manifold pressure.,A,"A constant-speed propeller system adjusts the blade pitch angle to maintain a constant RPM. As the aircraft speed increases, the blade pitch angle must increase to maintain the same angle of attack and RPM."
Principles of Flight,5652,The propeller blade angle of attack on a fixed pitch propeller is increased when :,RPM increases and forward velocity decreases,velocity and RPM increase,forward velocity increases and RPM decreasing,velocity and RPM decrease,A,"For a fixed-pitch propeller, the blade angle of attack is increased when the engine RPM increases (faster rotation) and the forward velocity of the aircraft decreases (slower inflow)."
Principles of Flight,5653,If you decrease the propeller pitch during a glide with idle-power at constant IAS the lift to drag ratio will,decrease and the rate of descent will increase.,increase and the rate of descent will increase.,decrease and the rate of descent will decrease.,increase and the rate of descent will decrease.,A,Decreasing the propeller pitch (moving towards fine pitch) at constant speed increases the aerodynamic drag of the propeller. This decreases the lift-to-drag ratio of the aircraft and increases the rate of descent.
Principles of Flight,5654,If you increase the propeller pitch during a glide with idle-power at constant IAS the lift to drag ratio will,increase and the rate of descent will decrease.,increase and the rate of descent will increase.,decrease and the rate of descent will decrease.,decrease and the rate of descent will increase.,A,Increasing the propeller pitch (coarser pitch) reduces the drag generated by the propeller. This increases the aircraft's overall lift-to-drag ratio and decreases the rate of descent in a glide.
Principles of Flight,5655,"For a fixed-pitch propeller designed for cruise, the angle of attack of each blade, measured at the reference section:",is optimum when the aircraft is in a stabilized cruising flight.,decreases when the aircraft speed decreases (with identical engine RPM).,is lower in ground run than in flight (with identical engine RPM).,is always positive during idling descent.,A,A fixed-pitch propeller designed for cruise has a fixed blade angle. It operates at its optimum angle of attack only when the aircraft is in stabilized cruising flight at the design airspeed and RPM.
Principles of Flight,5656,Propeller efficiency may be defined as the ratio between:,usable (power available) power of the propeller and shaft power.,the thrust and the maximum thrust.,the usable (power available) power and the maximum power.,the thermal power of fuel-flow and shaft power.,A,"Propeller efficiency is defined as the ratio of thrust power (power available to propel the aircraft, Force * Velocity) to the shaft power delivered by the engine to the propeller shaft."
Principles of Flight,5657,"If you pull back the RPM lever of a constant speed propeller during a glide with idle power and constant speed, the propeller pitch will:",increase and the rate of descent will decrease.,increase and the rate of descent will increase.,decrease and the rate of descent will decrease.,decrease and the rate of descent will increase.,A,"Pulling back the RPM lever instructs the governor to maintain a lower RPM. To slow the propeller rotation down, the governor increases the blade pitch (coarse pitch), which reduces propeller drag and decreases the rate of descent."
Principles of Flight,5658,An engine failure can result in a windmilling (1) propeller and a non rotating (2) propeller. Which statement about propeller drag is correct?,(1) is larger than (2).,(1) is equal to (2).,(2) is larger than (1).,impossible to say which one is largest.,A,A windmilling propeller is rotated by the airflow and creates a very large amount of aerodynamic drag. A stationary (non-rotating) propeller creates less drag because it does not act as a rotary drag disc.
Principles of Flight,5659,When the blades of a propeller are in the feathered position:,the drag of the propeller is then minimal.,the propeller produces an optimal windmilling RPM.,the windmilling RPM is the maximum.,the RPM is then just sufficient to lubricate the engine.,A,Feathering a propeller means aligning the blades parallel to the airflow (blade angle of approximately 90°). This stops the propeller from rotating and minimizes the aerodynamic drag of the inoperative engine.
Principles of Flight,5660,Increasing the number of propeller blades will:,increase the maximum absorption of power.,increase the propeller efficiency.,increase the noise level at maximum power.,decrease the torque in the propeller shaft at maximum power.,A,"Increasing the number of blades increases the total blade area, which allows the propeller to absorb and convert more engine power into thrust without exceeding tip speed limits."
Principles of Flight,5661,Which is one of the disadvantages of increasing the number of propeller blades ?,decrease propeller efficiency,Increased noise,Less power can be absorbed by the propeller,Higher tip-speed,A,"Increasing the number of propeller blades increases the weight, complexity, and interference drag between blades, which slightly decreases the maximum propeller efficiency."
Principles of Flight,5662,"A propeller turns to the right, seen from behind. The torque effect in the take-off will:",roll the aeroplane to the left.,pitch the aeroplane nose down.,roll the aeroplane to the right.,pitch the aeroplane nose up.,A,"According to Newton's third law, the engine torque rotating the propeller to the right generates an equal and opposite torque reaction that rolls the aircraft to the left."
Principles of Flight,5663,Gyroscopic precession of the propeller is induced by:,pitching and yawing.,pitching and rolling.,increasing RPM and yawing.,increasing RPM and rolling.,A,Gyroscopic precession is an aerodynamic/gyroscopic effect where a force applied to a spinning rotor is manifested 90 degrees ahead in the direction of rotation. This precession is induced when the aircraft pitches or yaws.
Principles of Flight,5664,"A propeller is turning to the right, seen from behind. The asymmetric thrust effect is mainly induced by:",high angles of attack.,high speed.,large angles of yaw.,large angles of climb.,A,"Asymmetric thrust (P-factor) occurs when the aircraft operates at high angles of attack. In this pitch attitude, the downward-moving propeller blade has a higher relative velocity and angle of attack than the upward-moving blade, shifting the thrust center."
Principles of Flight,5665,"A propeller is turning to the right, seen from behind. The asymmetric thrust effect in the climb will:",yaw the aeroplane to the left.,roll the aeroplane to the left.,yaw the aeroplane to the right.,roll the aeroplane to the right.,A,"For a right-hand rotating propeller, the downward-moving blade is on the right side. At high angles of attack (such as in a climb), this blade produces more thrust, which creates a yawing moment to the left."
Principles of Flight,5666,The lift of an aeroplane of weight W in a constant linear climb with a climb angle (gamma) is approximately:,Wcos.gamma.,W(1-sin.gamma).,W(1-tan.gamma).,W/cos.gamma.,A,"In a steady, linear climb at angle gamma, the lift is perpendicular to the flight path. Resolving the forces perpendicular to the flight path gives: Lift = Weight * cos(gamma)."
Principles of Flight,5667,An aeroplane performs a continuous descent with 160 kts IAS and 1000 feet/min vertical speed. In this condition:,weight is greater than lift,lift is equal to weight,lift is less than drag,drag is less than the combined forces that move the aeroplane forward,A,"In a steady descent, the vertical forces must balance. The vertical component of lift (L * cos(gamma)) plus the vertical component of drag (D * sin(gamma)) must equal the weight. Therefore, the lift (L) is less than the weight."
Principles of Flight,5668,What factors determine the distance travelled over the ground of an aeroplane in a glide ?,"The wind and the lift/drag ratio, which changes with angle of attack",The wind and the aeroplane's mass,The wind and CLmax,"The wind and weight together with power loading, which is the ratio of power output to the weight",A,"In a glide, the ground distance covered is determined by the lift-to-drag (L/D) ratio (which depends on the angle of attack) and the wind component (headwinds decrease distance, tailwinds increase it)."
