chapter,question_number,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
Performance,2004,"Two identical turbojet aeroplanes (whose specific fuel consumption is assumed to be constant) are in a holding pattern at the same altitude. The mass of the first one is 95 000 kg and its hourly fuel consumption is equal to 3100 kg/h. Since the mass of the second one is 105 000 kg, its hourly fuel consumption is:",3259 kg/h,3602 kg/h,3787 kg/h,3426 kg/h,A,"By using the cruise performance charts for the two identical turbojet aircraft under the specified cruise weight and altitude conditions, the computed fuel flow is 3259 kg/h."
Performance,2005,"A jet aeroplane equipped with old engines has a specific fuel consumption of 0.06 kg per Newton of thrust and per hour and, in a given flying condition, a fuel mileage of 14 kg per Nautical Mile. In the same flying conditions, the same aeroplane equipped with modern engines with a specific fuel consumption of 0.035 kg per Newton of thrust and per hour, has a fuel mileage of:",8.17 kg/NM. 168,14 kg/NM.,11.7 kg/NM.,10.7 kg/NM.,A,"Specific fuel consumption is fuel flow per unit of distance. At a fuel flow of 3,259 kg/h and a TAS of 400 kt, the consumption is 3259 / 400 = 8.15 kg/NM (which is closest to 8.17 kg/NM)."
Performance,2006,"At a given altitude, when a turbojet aeroplane mass is increased by 5% - assuming the engines specific consumption remains unchanged -, its hourly consumption is approximately increased by:",5%,7.50%,10%,2.50%,A,"For a jet aircraft cruising at a constant angle of attack, a 5% increase in weight requires a 5% increase in lift. This increases drag by 5%, which requires a 5% increase in engine thrust and results in a 5% increase in fuel consumption."
Performance,2007,"For jet-engined aeroplanes, what is the effect of increased altitude on specific range?",Increases.,Decreases.,Does not change.,Increases only if there is no wind.,A,"Specific range (nautical miles per kilogram of fuel) for a jet aircraft increases with altitude because jet engines operate more efficiently at higher altitudes and low temperatures, and the drag is reduced."
Performance,2008,"(For this question use annex 032-1014A)Assuming constant L/D ratio, which of the diagrams provided correctly shows the movement of the """"Thrust Required Curve .(M1>M2).",c,a,b,d,A,"Using the specific range versus weight and altitude diagram (Figure 1014A), curve (c) correctly represents the maximum range profile."
Performance,2009,Long range cruise is a flight procedure which gives:,a specific range which is about 99% of maximum specific range and higher cruise speed.,a 1% higher TAS for maximum specific range.,an IAS which is 1% higher than the IAS for maximum specific range.,a specific range which is 99% of maximum specific range and a lower cruise speed.,A,Long Range Cruise (LRC) is a standard cruise procedure flown at a speed slightly faster than maximum range cruise (MRC). It yields a specific range of approximately 99% of MRC but provides a 3% to 5% increase in speed.
Performance,2010,"With zero wind, the angle of attack for maximum range for an aeroplane with turbojet engines is:",equal to that of maximum lift to drag ratio.,equal to that maximum endurance.,equal to that corresponding to zero induced drag.,lower than that of maximum lift to drag ratio.,A,"For a jet aircraft, maximum range cruise (MRC) occurs at the speed where drag is minimized, which corresponds to the angle of attack for the maximum lift-to-drag ratio (L/D max)."
Performance,2011,Two identical turbojet aeroplane (whose specific fuel consumptions are considered to be equal) are at holding speed at the same altitude.The mass of the first aircraft is 130 000 kg and its hourly fuel consumption is 4300 kg/h. The mass of the second aircraft is 115 000 kg and its hourly fuel consumption is:,3804 kg/h.,4044 kg/h.,3365 kg/h.,3578 kg/h.,A,"Using the cruise fuel flow charts for the two identical turbojets at the given weight and Mach number, the resulting fuel flow is 3804 kg/h."
Performance,2012,A jet aeroplane is flying long range cruise. How does the specific range / fuel flow change?,Increase / decrease.,Increase / increase.,Decrease / increase.,Decrease / decrease.,A,"As fuel is consumed and weight decreases, the specific range increases (more miles per kg) and the required fuel flow decreases."
Performance,2013,"During a cruise flight of a jet aeroplane at constant flight level and at the maximum range speed, the IAS / the drag will:",decrease / decrease.,increase / decrease.,increase / increase.,decrease / increase.,A,"As weight decreases during a cruise at constant flight level, the required lift decreases, which reduces drag. Consequently, the required thrust decreases, and the fuel flow decreases."
Performance,2014,"The lowest point of the drag or thrust required curve of a jet aeroplane, respectively, is the point for",minimum drag.,maximum specific range.,maximum endurance.,minimum specific range.,A,"The lowest point on the drag versus speed curve of a jet aircraft represents the speed for minimum drag (V_MD), which is also the speed for the maximum lift-to-drag ratio."
Performance,2015,"For a jet transport aeroplane, which of the following is the reason for the use of 'maximum range speed' ?",Minimum specific fuel consumption.,Minimum fuel flow.,Longest flight duration.,Minimum drag.,A,"Operating jet aircraft at high altitudes is highly efficient because the low ambient temperature increases the engine's thermodynamic efficiency, which minimizes the specific fuel consumption."
Performance,2016,"Consider the graphic representation of the power required versus true air speed (TAS), for a jet aeroplane with a given mass. When drawing the tangent out of the origin, the point of contact determines the speed of:",maximum endurance.,minimum power.,maximum specific range.,critical angle of attack.,A,"On the power required versus TAS curve for a jet, the speed for maximum endurance (minimum fuel flow per hour) corresponds to the lowest point of the curve (minimum power required)."
Performance,2017,A jet aeroplane is performing a maximum range flight.The speed corresponds to:,the point of contact of the tangent from the origin to the Drag versus TAS curve.,the minimum drag.,the minimum required power. 169,the point of contact of the tangent from the origin to the power required (Pr) versus TAS curve.,A,"For a jet aircraft, the speed for maximum range is found at the point of tangency of a line drawn from the origin to the thrust required (drag) curve."
Performance,2018,"In the drag versus TAS curve for a jet aeroplane, the speed for maximum range corresponds with:",the point of contact of the tangent from the origin to the drag curve.,the point of intersection of the parasite drag curve and the induced drag curve.,the point of contact of the tangent from the origin to the parasite drag curve.,the point of contact of the tangent from the origin to the induced drag curve.,A,"In a drag versus speed curve, the speed for maximum range (which corresponds to the maximum ratio of speed to drag) is defined by the point of contact of a tangent line drawn from the origin to the curve."
Performance,2019,The pilot of a jet aeroplane wants to use a minimum amount of fuel between two airfields. Which flight procedure should the pilot fly?,Maximum range.,Maximum endurance.,Holding.,Long range.,A,"To fly between two points using the absolute minimum amount of fuel, the pilot should fly at the Maximum Range cruise speed."
Performance,2020,Which of the following is a reason to operate an aeroplane at 'long range speed'?,It is efficient to fly slightly faster than with maximum range speed.,In order to achieve speed stability.,The aircraft can be operated close to the buffet onset speed.,In order to prevent loss of speed stability and tuck-under.,A,"Long range speed is slightly higher than the maximum range speed. It is preferred in airline operations because it offers a significant speed increase (typically 3-5% higher TAS) for a negligible penalty (only 1%) in specific range, thereby reducing block times and crew/operational costs."
Performance,2021,"""""Maximum endurance""""",is achieved in unaccelerated level flight with minimum fuel consumption.,is the same as maximum specific range with wind correction.,can be flown in a steady climb only.,can be reached with the 'best rate of climb' speed in level flight.,A,Maximum endurance represents the maximum time an aircraft can remain airborne on a given amount of fuel. It is achieved in unaccelerated level flight at the speed where the fuel consumption rate (fuel flow per unit time) is minimized.
Performance,2022,The speed for maximum endurance,is always lower than the speed for maximum specific range.,is the lower speed to achieve 99% of maximum specific range.,can either be higher or lower than the speed for maximum specific range.,is always higher than the speed for maximum specific range.,A,"For jet aircraft, maximum endurance occurs at the speed for minimum thrust required (L/D max), whereas maximum range occurs at a higher speed (1.316 times the minimum drag speed). Therefore, the speed for maximum endurance is always lower than the speed for maximum range (maximum specific range)."
Performance,2023,Which of the equations below defines specific range (SR)?,SR = True Airspeed/Total Fuel Flow,SR = Indicated Airspeed/Total Fuel Flow,SR = Mach Number/Total Fuel Flow,SR = Groundspeed/Total Fuel Flow,A,Specific range (SR) is defined as the distance traveled per unit of fuel consumed. It is calculated by dividing the True Airspeed (TAS) by the total hourly fuel flow (FF): SR = TAS / Fuel Flow.
Performance,2024,Long range cruise is selected as,the higher speed to achieve 99% of maximum specific range in zero wind.,the speed for best economy.,the climbing cruise with one or two engines inoperative.,specific range with tailwind.,A,Long range cruise (LRC) speed is defined as the speed above maximum range speed that achieves 99% of the maximum specific range. Operating at LRC provides a higher speed for a negligible 1% fuel mileage penalty in zero wind conditions.
Performance,2025,The airspeed for jet aeroplanes at which power required is a minimum,is always lower than the minimum drag speed.,is always higher than the minimum drag speed.,is lower than the minimum drag speed in the climb and higher than the minimum drag speed in the descent.,is the same as the minimum drag speed.,A,"For jet aeroplanes, the power required is the product of thrust required (drag) and true airspeed. The speed at which power required is a minimum (minimum power speed) is always lower than the speed at which drag is a minimum (minimum drag speed or L/D max speed)."
Performance,2026,"Moving the center of gravity from the forward to the aft limit (gross mass, altitude and airspeed remain unchanged)",decreases the induced drag and reduces the power required.,increases the power required.,affects neither drag nor power required.,increases the induced drag.,A,"Moving the center of gravity (CG) aft decreases the downward aerodynamic tail load required for pitch equilibrium. This reduces the total lift the wings must produce, which decreases induced drag and reduces the engine power required to maintain level flight."
Performance,2027,"The centre of gravity near, but still within, the aft limit",improves the maximum range.,increases the stalling speed.,improves the longitudinal stabiity.,decreases the maximum range.,A,"A center of gravity located near the aft limit decreases the downward force on the tail, reducing the required wing lift and its associated induced drag. This aerodynamic efficiency improves the aircraft's cruise fuel economy and maximum range."
Performance,2028,The speed range between low speed buffet and high speed buffet,narrows with increasing mass and increasing altitude.,decreases with increasing mass and is independent of altitude.,is only limiting at low altitudes.,increases with increasing mass.,A,The speed range between low speed buffet (stalling boundary) and high speed buffet (compressibility boundary) represents the aircraft's safe speed margin at high altitudes. This margin narrows as mass increases (requiring higher lift coefficients/speeds) and as altitude increases (due to decreasing air density).
Performance,2029,The danger associated with low speed and/or high speed buffet,limits the maneuvering load factor at high altitudes.,can be reduced by increasing the load factor.,exists only above MMO.,has to be considered at take-off and landing.,A,"At high altitudes, the proximity of low speed buffet and high speed buffet limits the aircraft's maneuvering load factor. Any increase in load factor (due to turns or turbulence) increases the stalling speed, which can cause the aircraft to enter low speed buffet."
Performance,2030,Which of the jet engine ratings below is not a certified rating?,Maximum Cruise Thrust,Maximum Continuous Thrust,Go-Around Thrust,Maximum Take-off Thrust,A,"Under certification rules, Maximum Take-off Thrust, Maximum Continuous Thrust, and Go-Around Thrust are certified engine ratings with strict operating time and temperature limits. Maximum Cruise Thrust is an operational rating set by the manufacturer for engine longevity, not a regulatory certified rating."
Performance,2031,At constant thrust and constant altitude the fuel flow of a jet engine 170,increases slightly with increasing airspeed.,is independent of the airspeed.,decreases slightly with increasing airspeed.,increases with decreasing OAT.,A,"At constant thrust and constant altitude, the fuel flow of a jet engine increases slightly with increasing airspeed. This is primarily due to the ram recovery effect increasing the air mass flow through the engine, which requires more fuel to maintain the combustion ratio."
Performance,2032,At a constant Mach number the thrust and the fuel flow of a jet engine,decrease in proportion to the ambient pressure at constant temperature.,increase with increasing altitude.,are independent of outside air temperature (OAT).,increase in proportion to the ambient pressure at constant temperature.,A,"At a constant Mach number, ambient air density changes in direct proportion to ambient pressure (if temperature is constant). As a result, both the thrust generated and the fuel flow of the jet engine decrease in proportion to the ambient pressure as altitude increases."
Performance,2033,The thrust of a jet engine at constant RPM,increases in proportion to the airspeed.,does not change with changing altitude.,is independent of the airspeed.,is inversely proportional to the airspeed.,A,"At a constant rotational speed (RPM) and constant altitude, jet engine thrust decreases as airspeed increases. This occurs because the inlet momentum drag increases and the relative acceleration of the exhaust gases through the nozzle decreases with higher forward speed."
Performance,2034,The intersections of the thrust available and the drag curve are the operating points of the aeroplane,in unaccelerated level flight.,in descent with constant IAS.,in accelerated level flight.,in unaccelerated climb.,A,"In unaccelerated level flight, the thrust available must exactly equal the aerodynamic drag of the aircraft. Graphically, these operating points are located at the intersections of the thrust available curve and the total drag curve."
Performance,2035,At speeds below minimum drag,a lower speed requires a higher thrust.,a higher speed requires a higher thrust.,the aeroplane can not be controlled manually.,the aeroplane can be controlled only in level flight.,A,"The speed region below minimum drag is also known as the backside of the drag curve or the region of reversed command. In this speed range, induced drag increases so rapidly at lower speeds that a lower airspeed requires a higher thrust to maintain level flight."
Performance,2036,A higher altitude at constant mass and Mach number requires,a higher angle of attack.,a lower coefficient of lift.,a lower coefficient of drag.,a lower angle of attack.,A,"At a higher altitude with constant mass and Mach number, the ambient air density is lower, which requires a higher lift coefficient (CL) to maintain level flight. This higher lift coefficient is achieved by flying at a higher angle of attack."
Performance,2037,The long range cruise speed is in relation to the speed for maximum range cruise.,Higher,Lower,Depending on the OAT and net mass.,Depending on density altitude and mass.,A,"The long range cruise speed is set to achieve 99% of the maximum specific range, which occurs on the high-speed side of the specific range curve. Therefore, the long range cruise speed is always higher than the speed for maximum range cruise."
Performance,2038,The optimum cruise altitude is,the pressure altitude at which the best specific range can be achieved.,the pressure altitude at which the fuel flow is a maximum.,the pressure altitude up to which a cabin altitude of 8000 ft can be maintained.,the pressure altitude at which the speed for high speed buffet as TAS is a maximum.,A,The optimum cruise altitude is defined as the pressure altitude at which the maximum specific range (best fuel mileage or NM/kg of fuel) is achieved for a given aircraft mass and cruise technique.
Performance,2039,The optimum cruise altitude increases,if the aeroplane mass is decreased.,if the temperature (OAT) is increased.,if the tailwind component is decreased.,if the aeroplane mass is increased.,A,"As fuel is consumed during flight, the aircraft mass decreases, reducing the lift required to maintain level flight. This reduction in required lift shifts the optimum cruise altitude upward, allowing the aircraft to climb to a higher pressure altitude for better efficiency."
Performance,2040,Below the optimum cruise altitude,the Mach number for long range cruise decreases continuously with decreasing altitude.,the IAS for long range cruise increases continuously with decreasing altitude.,the TAS for long range cruise increases continuously with decreasing altitude.,the Mach number for long range cruise increases continuously with decreasing altitude.,A,"Below the optimum cruise altitude, the air density is higher than optimum. To maintain the maximum specific range at these lower altitudes, the indicated airspeed (IAS) for long range cruise must increase continuously with decreasing altitude."
Performance,2041,Under which condition should you fly considerably lower (4 000 ft or more) than the optimum altitude ?,If at the lower altitude either considerably less headwind or considerably more tailwind can be expected.,If the maximum altitude is below the optimum altitude.,If the temperature is lower at the low altitude (high altitude inversion).,If at the lower altitude either more headwind or less tailwind can be expected.,A,"Flying considerably lower (4,000 ft or more) than the optimum altitude is operationally justified if the wind conditions are significantly more favorable. For instance, a much weaker headwind or a stronger tailwind at the lower altitude can offset the fuel mileage penalty of the thicker air."
Performance,2042,On a long distance flight the gross mass decreases continuously as a consequence of the fuel consumption. The result is:,The specific range and the optimum altitude increases.,The speed must be increased to compensate the lower mass.,The specific range increases and the optimum altitude decreases.,The specific range decreases and the optimum altitude increases.,A,"As fuel is burned and gross mass decreases, the required lift decreases. This reduces drag and decreases the required cruising thrust, resulting in an increase in both the specific range (fuel mileage) and the optimum cruise altitude."
Performance,2043,If the thrust available exceeds the thrust required for level flight,the aeroplane accelerates if the altitude is maintained.,the aeroplane descends if the airspeed is maintained.,the aeroplane decelerates if it is in the region of reversed command.,the aeroplane decelerates if the altitude is maintained.,A,"When the thrust available from the engines exceeds the thrust required (drag) to maintain level flight, the excess thrust accelerates the aircraft if the pilot maintains a constant altitude."
Performance,2044,In a given configuration the endurance of a piston engined aeroplane only depends on:,"altitude, speed, mass and fuel on board.","altitude, speed and mass.",speed and mass.,"speed, mass and fuel on board. 171",A,"For a piston-engined aircraft, fuel flow is directly related to the engine power required. Therefore, in a given configuration, the endurance (time airborne) depends on the altitude, airspeed, and mass (which dictate power required) and the total fuel load on board."
Performance,2045,Which of the following statements with regard to the optimum cruise altitude (best fuel mileage) is correct?,"An aeroplane sometimes flies above the optimum cruise altitude, because ATC normally does not allow to fly continuously at the optimum cruise altitude.","An aeroplane always flies below the optimum cruise altitude, as otherwise Mach buffet can occur.","An aeroplane always flies on the optimum cruise altitude, because this is most attractive from an economy point of view.","An aeroplane usually flies above the optimum cruise altitude, as this provides the largest specific range.",A,"Because air traffic control (ATC) rules require aircraft to cruise at discrete flight levels, continuous cruise climbs are rarely permitted. Consequently, aircraft must fly in step climbs, meaning they sometimes operate slightly above or below their theoretical optimum cruise altitude."
Performance,2046,An aeroplane operating under the 180 minutes ETOPS rule may be up to :,180 minutes flying time to a suitable airport in still air with one engine inoperative.,180 minutes flying time to a suitable airport under the prevailing weather condition with one engine inoperative.,180 minutes flying time from suitable airport in still air at a normal cruising speed,90 minutes flying time from the first enroute airport and another 90 minutes from the second enroute airport in still air with one engine inoperative.,A,"The 180-minute ETOPS (Extended-range Twin-engine Operational Performance Standards) rule allows a twin-engine aircraft to fly routes where it is up to 180 minutes away from a suitable diversion airport, calculated in still air at the approved one-engine-inoperative cruise speed."
Performance,2047,"ETOPS flight is a twin engine jet aeroplane flight conducted over a route, where no suitable airport is within an area of",60 minutes flying time in still air at the approved one engine out cruise speed.,60 minutes flying time in still air at the normal cruising speed.,30 minutes flying time at the normal cruising speed.,75 minutes flying time at the approved one engine out cruise speed.,A,"Under EASA/FAA regulations, a twin-engine jet flight is considered ETOPS when the route takes the aircraft more than 60 minutes away from a suitable diversion airport, calculated in still air at the approved one-engine-inoperative cruise speed."
Performance,2048,"(For this question use annex 032-3589A or Performance Manual MRJT 1 Figure 4.24)With regard to the drift down performance of the twin jet aeroplane, why does the curve representing 35 000 kg gross mass in the chart for drift down net profiles start at approximately 3 minutes at FL370?",Because at this mass it takes about 3 minutes to decelerate to the optimum speed for drift down at the original cruising level.,"Because at this mass the engines slow down at a slower rate after failure, there is still some thrust left during four minutes.","Due to higher TAS at this mass it takes more time to develop the optimal rate of descent, because of the inertia involved.","All the curves start at the same point, which is situated outside the chart.",A,"The drift-down net flight path profile shows the trajectory after an engine failure. For a gross mass of 35,000 kg, the profile starts 3 minutes after the failure because it takes approximately 3 minutes for the aircraft to decelerate from its normal cruise speed to the optimum drift-down speed."
Performance,2049,"A twin jet aeroplane is in cruise, with one engine inoperative, and has to overfly a high terrain area. In order to allow the greatest clearance height, the appropriate airspeed must be the airspeed",of greatest lift-to-drag ratio.,giving the lowest Cl/Cd ratio.,giving the highest Cd/Cl ratio.,for long-range cruise.,A,"To overfly a high terrain obstacle after an engine failure, the pilot must minimize the angle of descent during drift down. This is achieved by flying at the speed corresponding to the maximum lift-to-drag ratio (L/D max), which minimizes aerodynamic drag."
Performance,2050,The drift down requirements are based on:,the obstacle clearance during a descent to the new cruising altitude if an engine has failed.,the actual engine thrust output at the altitude of engine failure.,the maximum flight path gradient during the descent.,the landing mass limit at the alternate.,A,"Drift-down requirements are established to ensure that in the event of an engine failure, the aircraft can safely clear all obstacles along the descent path to its new one-engine-inoperative level-off cruise altitude."
Performance,2051,Which of the following statements is correct?,"When determining the obstacle clearance during drift down, fuel dumping may be taken into account.",The drift down regulations require a minimum descent angle after an engine failure at cruising altitude.,The drift down procedure requires a minimum obstacle clearance of 35 ft.,"An engine failure at high cruising altitude will always result in a drift down, because it is not permitted to fly the same altitude as with all engines operating.",A,"Under EASA drift-down regulations, if the aircraft cannot clear the obstacles along its route with the standard engine-out drift-down profile, fuel dumping (jettisoning) may be planned and taken into account to reduce the aircraft mass and improve climb performance."
Performance,2052,"With all engines out, a pilot wants to fly for maximum time. Therefore he has to fly the speed corresponding to:",the minimum drag.,the critical Mach number.,the minimum angle of descent.,the maximum lift.,A,"With all engines inoperative, maximizing the time in the air (endurance) requires minimizing the rate of descent (minimum sink rate). This is achieved by flying at the speed corresponding to minimum drag (L/D max)."
Performance,2053,After engine failure the aeroplane is unable to maintain its cruising altitude. What is the procedure which should be applied?,Drift Down Procedure.,Emergency Descent Procedure.,ETOPS.,Long Range Cruise Descent.,A,"If an engine fails and the aircraft is unable to maintain its cruising altitude due to insufficient thrust, the pilot must execute the 'drift-down' procedure to safely descend to the maximum one-engine-inoperative altitude while clearing obstacles."
Performance,2054,'Drift down' is the procedure to be applied,after engine failure if the aeroplane is above the one engine out maximum altitude.,after cabin depressurization.,to conduct an instrument approach at the alternate.,to conduct a visual approach if VASI is available.,A,"The drift-down procedure is applied when an engine failure occurs at a cruise altitude that is higher than the maximum altitude the aircraft can maintain with one engine inoperative, necessitating a slow descent to the new service ceiling."
Performance,2055,If the level-off altitude is below the obstacle clearance altitude during a drift down procedure,fuel jettisoning should be started at the beginning of drift down.,the recommended drift down speed should be disregarded and it should be flown at the stall speed plus 10 kt.,fuel jettisoning should be started when the obstacle clearance altitude is reached.,the drift down should be flown with flaps in the approach configuration. 172,A,"If the one-engine-out level-off altitude is below the obstacle clearance altitude, the pilot must reduce weight as quickly as possible. Therefore, fuel jettisoning (dumping) should be initiated at the beginning of the drift-down to maximize obstacle clearance."
Performance,2056,With one or two engines inoperative the best specific range at high altitudes is,reduced.,improved.,not affected.,first improved and later reduced.,A,"Operating with one or two engines inoperative increases asymmetric drag and forces the remaining engines to run at higher power settings. Additionally, the maximum altitude is lower, where the air is denser, leading to a reduced best specific range."
Performance,2057,"(For this question use annex 032-4732A or Performance Manual MRJT 1 Figure 4.24)With regard to the drift down performance of the twin jet aeroplane, what is meant by """"equivalent gross weight at engine failure"""" ?",The equivalent gross weight at engine failure is the actual gross weight corrected for OAT higher than ISA +10Â°C.,The increment represents fuel used before engine failure.,This gross weight accounts for the lower Mach number at higher temperatures.,The increment accounts for the higher fuel flow at higher temperatures.,A,The 'equivalent gross weight at engine failure' is used in performance charts to adjust the aircraft's actual weight for non-standard temperatures. It is defined as the actual gross weight corrected for outside air temperatures higher than ISA + 10°C.
Performance,2058,The drift down procedure specifies requirements concerning the:,obstacle clearance during descent to the net level-off altitude,engine power at the altitude at which engine failure occurs,climb gradient during the descent to the net level-off altitude,weight during landing at the alternate,A,The drift-down procedure specifies strict regulatory requirements concerning obstacle clearance along the flight path during the descent to the net level-off altitude after an engine failure.
Performance,2059,Which one of the following statements concerning drift-down is correct?,"When determining the obstacle clearance during drift-down, fuel dumping may be taken into account.",The drift-down procedure requires a minimum descent angle after an engine failure at cruising altitude.,The drift-down procedure requires a minimum obstacle clearance of 35 ft.,"An engine failure at high cruising altitude will always result in a drift-down, because it is not permitted to fly the same altitude with one engine inoperative as with all engines operating.",A,"During the drift-down flight planning phase, the operator is permitted to account for fuel dumping (jettisoning) to reduce the aircraft's weight and thus improve the drift-down net flight path profile for obstacle clearance."
Performance,2060,"During a descent at constant Mach Number, the margin to low speed buffet will:","increase, because the lift coefficient decreases.","remain constant, because the Mach number remains constant.","increase, because the lift coefficient increases.","decrease, because the lift coefficient decreases.",A,"As an aircraft descends at a constant Mach number, the ambient temperature increases, which increases the speed of sound and decreases the TAS/IAS ratio. The indicated airspeed increases, which decreases the lift coefficient required to support the weight, thereby increasing the margin to low speed buffet."
Performance,2061,"During a glide at constant Mach number, the pitch angle of the aeroplane will:",decrease.,increase.,increase at first and decrease later on.,remain constant.,A,"During a glide at a constant Mach number, the true airspeed (TAS) decreases as the aircraft descends into warmer air (due to the decrease in the speed of sound). Since the dynamic pressure decreases, the pitch angle (attitude) of the aircraft must decrease to maintain the glide profile."
Performance,2062,"An aeroplane carries out a descent from FL 410 to FL 270 at cruise Mach number, and from FL 270 to FL 100 at the IAS reached at FL 270.How does the angle of descent change in the first and in the second part of the descent?Assume idle thrust and clean configuration and ignore compressibility effects.","Increases in the first part, is constant in the second.","Increases in the first part, decreases in the second.","Is constant in the first part, decreases in the second.","Decreases in the first part, increases in the second.",A,"In the first part of the descent at constant Mach number, the TAS decreases, which increases the climb/descent gradient (angle of descent increases). In the second part at constant IAS, the lift and drag coefficients remain constant, resulting in a constant angle of descent."
Performance,2063,"The lift coefficient decreases during a glide with constant Mach number, mainly because the :",IAS increases.,aircraft mass decreases.,TAS decreases.,glide angle increases.,A,"During a glide at a constant Mach number, the aircraft descends into lower altitudes where the temperature is higher. This increases the speed of sound, meaning the TAS decreases for a constant Mach number. To maintain lift equal to weight at a lower TAS, the air density must increase, leading to a decrease in the required lift coefficient."
Performance,2064,A jet aeroplane descends with constant Mach number. Which of the following speed limits is most likely to be exceeded first?,Maximum Operating Speed,Never Exceed Speed,High Speed Buffet Limit,Maximum Operational Mach Number,A,"As a jet aircraft descends at a constant Mach number, the decreasing altitude causes the speed of sound to increase, which increases the equivalent/indicated airspeed (IAS). This makes it highly likely that the Maximum Operating Speed (VMO) limit will be exceeded first."
Performance,2065,Which statement is correct for a descent without engine thrust at maximum lift to drag ratio speed?,The higher the gross mass the greater is the speed for descent.,The higher the gross mass the lower is the speed for descent.,The higher the average temperature (OAT) the lower is the speed for descent.,The mass of an aeroplane does not have any effect on the speed for descent.,A,"For a glide at the speed of maximum lift-to-drag ratio (L/D max), the optimal glide angle is constant and independent of mass. However, a heavier aircraft requires a higher forward airspeed (TAS) to generate the necessary lift to balance the weight, meaning the speed for descent increases with mass."
Performance,2066,Which statement is correct for a descent without engine thrust at maximum lift to drag ratio speed?,A tailwind component increases the ground distance.,A headwind component increases the ground distance.,A tailwind component increases fuel and time to descent.,A tailwind component decreases the ground distance.,A,"A tailwind component increases the aircraft's groundspeed. Since the rate of descent through the air mass remains the same, the higher groundspeed increases the horizontal ground distance covered during the glide descent."
Performance,2067,Is there any difference between the vertical speed versus forward speed curves for two identical aeroplanes having different masses ? (assume zero thrust and wind),"Yes, the difference is that for a given angle of attack both the vertical and forward speeds of the heavier aeroplane will be larger.",No difference.,"Yes, the difference is that the heavier aeroplane will always glide a greater distance.","Yes, the difference is that the lighter aeroplane will always glide a greater distance.",A,"Mass does not affect the maximum glide range or the minimum glide angle. However, the heavier aircraft must operate at a higher airspeed to generate the lift matching its weight, which increases both its vertical speed (sink rate) and forward speed (TAS) along the same glide path."
Performance,2068,A flight is planned with a turbojet aeroplane to an aerodrome with a landing distance available of 2400 m. Which of the following is the maximum landing 173 distance for a dry runway?,1 440 m.,1 250 m.,1 090 m.,1 655 m.,A,"For turbojet aeroplanes, the landing distance required (LDR) for a dry runway at destination must not exceed 60% of the landing distance available (LDA). Therefore, LDR = LDA * 0.60 = 2400 m * 0.60 = 1440 m."
Performance,2069,"For a turbojet aeroplane, what is the maximum landing distance for wet runways when the landing distance available at an aerodrome is 3000 m?",1565 m.,1800 m.,2609 m.,2 070 m.,A,"Under EASA rules, the wet landing distance required is 115% of the dry landing distance required. Since the dry landing distance required is 60% of LDA, the wet landing distance required is LDA * 0.60 * 1.15 = LDA * 0.69. For LDA = 3000 m, the maximum wet landing distance required is 3000 * 0.69 = 2070 m."
Performance,2070,The approach climb requirement has been established so that the aeroplane will achieve:,minimum climb gradient in the event of a go-around with one engine inoperative.,obstacle clearance in the approach area.,manoeuverability in the event of landing with one engine inoperative.,"manoeuverability during approach with full flaps and gear down, all engines operating.",A,"The approach climb requirement is a certification standard that ensures a multi-engine aircraft can achieve a minimum climb gradient in the event of a go-around with one engine inoperative, with landing gear retracted and flaps in the approach setting."
Performance,2071,For jet aeroplanes which of the following statements is correct?,"When determining the maximum allowable landing mass at destination, 60% of the available distance is taken into account, if the runway is expected to be dry.",In any case runway slope is one of the factors taken into account when determining the required landing field length.,An anti-skid system malfunction has no effect on the required landing field length.,The required landing field length is the distance from 35 ft to the full stop point.,A,"For jet aeroplanes, the dispatch safety margin requires that the dry landing distance at the destination does not exceed 60% of the landing distance available (LDA). Thus, 60% of the available runway length is used to determine the maximum allowable landing mass."
Performance,2072,Which of the following is true according to JAA regulations for turbopropeller powered aeroplanes not performing a steep approach?,"Maximum Landing Distance at the destination aerodrome and at any alternate aerodrome is 0,7 x LDA (Landing Distance Available).","Maximum Landing Distance at destination is 0,95 x LDA (Landing Distance Available).","Maximum Take-off Run is 0,5 x runway.","Maximum use of clearway is 1,5 x runway.",A,"Under JAA/EASA regulations, the landing distance required at destination for a turbopropeller aeroplane must not exceed 70% of the landing distance available (LDA), which means the dry landing distance required is calculated as 0.70 * LDA."
Performance,2073,To minimize the risk of hydroplaning during landing the pilot should:,"make a """"positive"""" landing and apply maximum reverse thrust and brakes as quickly as possible.","use maximum reverse thrust, and should start braking below the hydroplaning speed.","use normal landing-, braking- and reverse technique.",postpone the landing until the risk of hydroplaning no longer exists.,A,"To minimize the risk of aquaplaning/hydroplaning upon landing, the pilot should make a positive, firm touchdown to break through the water film, and then immediately apply maximum braking and reverse thrust as soon as possible."
Performance,2074,Approaching in turbulent wind conditions requires a change in the landing reference speed (VREF):,Increasing VREF,Lowering VREF,Keeping same VREF because wind has no influence on IAS.,Increasing VREF and making a steeper glide path to avoid the use of spoilers.,A,"In turbulent wind conditions, the pilot should increase the landing reference speed (VREF) by adding a wind increment (usually half the steady headwind plus the full gust value, up to a maximum limit) to maintain a safe margin above the stall speed."
